"engine.time","ikr.IKr","membrane.V"
 0.00000000000000000e+00, 2.74496498188807965e-04,-8.00000000000000000e+01
 1.00000000000000000e+01, 2.74495915694231412e-04,-8.00000000000000000e+01
 2.00000000000000000e+01, 2.74495335859208372e-04,-8.00000000000000000e+01
 3.00000000000000000e+01, 2.74494756024185440e-04,-8.00000000000000000e+01
 4.00000000000000000e+01, 2.74494176189162453e-04,-8.00000000000000000e+01
 5.00000000000000000e+01, 2.74493596354139467e-04,-8.00000000000000000e+01
 6.00000000000000000e+01, 2.74493016519116427e-04,-8.00000000000000000e+01
 7.00000000000000000e+01, 2.74492436684093441e-04,-8.00000000000000000e+01
 8.00000000000000000e+01, 2.74491856849070454e-04,-8.00000000000000000e+01
 9.00000000000000000e+01, 2.74491625134710244e-04,-8.00000000000000000e+01
 1.00000000000000000e+02, 2.74491469567337079e-04,-8.00000000000000000e+01
 1.10000000000000000e+02, 2.74491313999963968e-04,-8.00000000000000000e+01
 1.20000000000000000e+02, 2.74491158432590857e-04,-8.00000000000000000e+01
 1.30000000000000000e+02, 2.74491002865217746e-04,-8.00000000000000000e+01
 1.40000000000000000e+02, 2.74490847297844634e-04,-8.00000000000000000e+01
 1.50000000000000000e+02, 2.74490691730471578e-04,-8.00000000000000000e+01
 1.60000000000000000e+02, 2.74490536163098412e-04,-8.00000000000000000e+01
 1.70000000000000000e+02, 2.74490380595725355e-04,-8.00000000000000000e+01
 1.80000000000000000e+02, 2.74490225028352190e-04,-8.00000000000000000e+01
 1.90000000000000000e+02, 2.74490069460979079e-04,-8.00000000000000000e+01
 2.00000000000000000e+02, 2.74489913893605968e-04,-8.00000000000000000e+01
 2.10000000000000000e+02, 2.74489758326232802e-04,-8.00000000000000000e+01
 2.20000000000000000e+02, 2.74489664325244874e-04,-8.00000000000000000e+01
 2.30000000000000000e+02, 2.74489639494753098e-04,-8.00000000000000000e+01
 2.40000000000000000e+02, 2.74489614664261432e-04,-8.00000000000000000e+01
 2.50000000000000000e+02, 2.74489589833769657e-04,-8.00000000000000000e+01
 2.60000000000000000e+02, 2.74489565003277881e-04,-8.00000000000000000e+01
 2.70000000000000000e+02, 2.74489540172786215e-04,-8.00000000000000000e+01
 2.80000000000000000e+02, 2.74489515342294440e-04,-8.00000000000000000e+01
 2.90000000000000000e+02, 2.74489490511802665e-04,-8.00000000000000000e+01
 3.00000000000000000e+02, 2.74489465681310944e-04,-8.00000000000000000e+01
 3.10000000000000000e+02, 2.74489440850819223e-04,-8.00000000000000000e+01
 3.20000000000000000e+02, 2.74489416020327448e-04,-8.00000000000000000e+01
 3.30000000000000000e+02, 2.74489391189835672e-04,-8.00000000000000000e+01
 3.40000000000000000e+02, 2.74489366359344006e-04,-8.00000000000000000e+01
 3.50000000000000000e+02, 2.74489341528852231e-04,-8.00000000000000000e+01
