"engine.time","0.ikr.IKr","1.ikr.IKr","2.ikr.IKr","3.ikr.IKr","4.ikr.IKr","5.ikr.IKr","6.ikr.IKr","7.ikr.IKr","8.ikr.IKr","9.ikr.IKr"
 1.10000000000000000e+03, 6.67598168027015992e-01, 6.66006912839877452e-01, 6.74688473111816123e-01, 6.73326803016719322e-01, 6.87926820807427064e-01, 6.71295052246443036e-01, 6.66603223352753349e-01, 6.82634268195814631e-01, 6.73042619323460656e-01, 6.83633946967025841e-01
 1.11000000000000000e+03, 7.06341275637211163e-01, 7.08615403604265892e-01, 7.16097687939640348e-01, 7.10534535413925861e-01, 7.05055449499927600e-01, 7.08350478974482223e-01, 7.06739199307347854e-01, 7.20053118509467627e-01, 7.13136681514172865e-01, 7.08613337680200517e-01
 1.12000000000000000e+03, 7.33144918433972448e-01, 7.28999263555081711e-01, 7.32389070022975819e-01, 7.14388337503994664e-01, 7.32292111157614722e-01, 7.29375764370194579e-01, 7.27357095813647603e-01, 7.40489250750989259e-01, 7.35946972254417631e-01, 7.41020227396200215e-01
 1.13000000000000000e+03, 7.44471374780144468e-01, 7.48715451090946615e-01, 7.52883407230739321e-01, 7.58921445510032044e-01, 7.50728503746590281e-01, 7.35939335989162946e-01, 7.53908876717336307e-01, 7.46107931621166509e-01, 7.43829102732293745e-01, 7.57606677263427231e-01
 1.14000000000000000e+03, 7.69334329096983516e-01, 7.62678104240541166e-01, 7.70013903502240304e-01, 7.55519649928476200e-01, 7.71280321118488876e-01, 7.70958057570996003e-01, 7.57769874453383063e-01, 7.73882194006806023e-01, 7.75085053675123592e-01, 7.79609754042941638e-01
 1.15000000000000000e+03, 7.84620376738670022e-01, 7.68856092552209658e-01, 7.70891337468515014e-01, 7.82952392729585056e-01, 7.69749644773682129e-01, 7.91245145870069555e-01, 7.70062133266090076e-01, 7.83881233482688344e-01, 7.72908579922572225e-01, 7.85888201506419914e-01
 1.16000000000000000e+03, 7.97986380535291251e-01, 7.78115480646850433e-01, 7.90831210953728880e-01, 7.80721515500431562e-01, 7.88167236227597545e-01, 7.70465026146318177e-01, 7.93566983011206206e-01, 7.88576075204826865e-01, 7.84193978506700695e-01, 7.92091001560244923e-01
 1.17000000000000000e+03, 7.93585704025757011e-01, 8.05708300827724933e-01, 8.02159155897728682e-01, 7.94741692864767924e-01, 7.96300581976666311e-01, 8.08623085107452400e-01, 8.15352741760552391e-01, 7.99528925817821201e-01, 7.97722633382066615e-01, 8.01689410676995839e-01
 1.18000000000000000e+03, 7.97942290068765936e-01, 7.99419392823958797e-01, 8.08717855473202629e-01, 7.99695215164230033e-01, 7.98736785407939687e-01, 8.08960686464289425e-01, 8.05696224849373865e-01, 8.09955337879105453e-01, 8.02655016228125295e-01, 8.00236609903636431e-01
 1.19000000000000000e+03, 8.02797955695244259e-01, 8.05420972023714210e-01, 8.03373692584412602e-01, 8.07011966240403611e-01, 7.92397080361410322e-01, 8.11180461470138781e-01, 8.10365690985545228e-01, 8.11464274724952417e-01, 8.13575701770126503e-01, 8.07254263703139574e-01
 1.20000000000000000e+03, 8.07290651699345774e-01, 8.20125923725459227e-01, 8.08625561828941075e-01, 8.03528360061901314e-01, 8.18713072052475455e-01, 8.15735793270314868e-01, 8.12970364226205944e-01, 8.04021125691432914e-01, 8.12520773744323743e-01, 8.20850706713128986e-01
 1.21000000000000000e+03, 8.22677323691976214e-01, 8.13306190446887456e-01, 8.15824937086212842e-01, 8.18531862210226335e-01, 8.14928308353997433e-01, 8.11883376927448275e-01, 8.12416492154149794e-01, 8.18628827135936987e-01, 8.17842994386009270e-01, 8.10922324734355882e-01
 1.22000000000000000e+03, 8.04581960891396775e-01, 8.14090993429474108e-01, 7.98860156958780876e-01, 8.23782421599272063e-01, 8.28055906412585863e-01, 8.20798602549029255e-01, 8.16381082378610068e-01, 8.20636753694204080e-01, 8.24584265849407139e-01, 8.30529569524876887e-01
 1.23000000000000000e+03, 8.19660924292655357e-01, 8.21410179921572725e-01, 8.24510210623752404e-01, 8.14048407948578245e-01, 8.20380237488706920e-01, 8.13932321743667586e-01, 8.20033809845142514e-01, 8.19757949087549620e-01, 8.20164996752258624e-01, 8.27808337006778361e-01
 1.24000000000000000e+03, 8.14183428876955828e-01, 8.14212048092314511e-01, 8.21590105690413131e-01, 8.07146136836757844e-01, 8.31365180775242574e-01, 8.15164500536921910e-01, 8.14974554075558077e-01, 8.14308898147976690e-01, 8.25565677890880423e-01, 8.33604814773353242e-01
 1.25000000000000000e+03, 8.21080773160467681e-01, 8.19107741858159488e-01, 8.17069338156864111e-01, 8.19814771422441191e-01, 8.17901832539545071e-01, 8.33893119852533449e-01, 8.31201642314452482e-01, 8.09548064918278576e-01, 8.25814693451781046e-01, 8.21050003558937536e-01
 1.26000000000000000e+03, 8.24700849338048325e-01, 8.16541619185427892e-01, 8.26449265305829850e-01, 8.19265234885605098e-01, 8.40051919373766443e-01, 8.32761930046589494e-01, 8.24133988836209808e-01, 8.14599155521966822e-01, 8.21768171355631849e-01, 8.17495724616606134e-01
 1.27000000000000000e+03, 8.22288127857930595e-01, 8.29918351868601523e-01, 8.17606942167617645e-01, 8.21421260989535162e-01, 8.34294138467571722e-01, 8.24906744921895529e-01, 8.26629129963618148e-01, 8.22971883664683879e-01, 8.22716024357648790e-01, 8.27178477047019300e-01
 1.28000000000000000e+03, 8.18280571091696385e-01, 8.18945006148329546e-01, 8.23391384264762549e-01, 8.23803444943521312e-01, 8.37977961664980286e-01, 8.31396482254773916e-01, 8.27080400497259505e-01, 8.29193021628154336e-01, 8.33566357169754690e-01, 8.20294376652873525e-01
 1.29000000000000000e+03, 8.17079444801065979e-01, 8.12715571655677538e-01, 8.22294257212434876e-01, 8.18273575780197548e-01, 8.28190050805152400e-01, 8.34898383769450692e-01, 8.25412799636476402e-01, 8.27076718841870395e-01, 8.14047092752494650e-01, 8.27009836599731596e-01
 1.30000000000000000e+03, 8.20564561661827119e-01, 8.33330764655161760e-01, 8.22328764685952951e-01, 8.25555068409697168e-01, 8.21937949598220752e-01, 8.16047362837639234e-01, 8.22017075519423601e-01, 8.15353650773770977e-01, 8.21802660059179235e-01, 8.38121037536678992e-01
