"engine.time","ikr.IKr","membrane.V"
 1.10000000000000000e+03, 3.50369358986441337e-01, 0.00000000000000000e+00
 1.11000000000000000e+03, 3.56127780074723954e-01, 0.00000000000000000e+00
 1.12000000000000000e+03, 3.71914222531467387e-01, 0.00000000000000000e+00
 1.13000000000000000e+03, 3.89904375452209073e-01, 0.00000000000000000e+00
 1.14000000000000000e+03, 3.95209604446031204e-01, 0.00000000000000000e+00
 1.15000000000000000e+03, 3.82664597831192554e-01, 0.00000000000000000e+00
 1.16000000000000000e+03, 4.00371083552918061e-01, 0.00000000000000000e+00
 1.17000000000000000e+03, 3.97083886977196932e-01, 0.00000000000000000e+00
 1.18000000000000000e+03, 4.00577736368217419e-01, 0.00000000000000000e+00
 1.19000000000000000e+03, 4.06499049249049060e-01, 0.00000000000000000e+00
 1.20000000000000000e+03, 4.06753365760644414e-01, 0.00000000000000000e+00
 1.21000000000000000e+03, 4.17002140956262091e-01, 0.00000000000000000e+00
 1.22000000000000000e+03, 4.13699352353402550e-01, 0.00000000000000000e+00
 1.23000000000000000e+03, 4.10490381305109842e-01, 0.00000000000000000e+00
 1.24000000000000000e+03, 4.13419397463233029e-01, 0.00000000000000000e+00
 1.25000000000000000e+03, 4.13329167906927641e-01, 0.00000000000000000e+00
 1.26000000000000000e+03, 4.21493308924320631e-01, 0.00000000000000000e+00
 1.27000000000000000e+03, 4.10679334705858046e-01, 0.00000000000000000e+00
 1.28000000000000000e+03, 4.14417679238031744e-01, 0.00000000000000000e+00
 1.29000000000000000e+03, 4.06966630783333949e-01, 0.00000000000000000e+00
 1.30000000000000000e+03, 3.95953933521583645e-01, 0.00000000000000000e+00
 1.31000000000000000e+03, 4.17276124827406003e-01, 0.00000000000000000e+00
 1.32000000000000000e+03, 4.18793237764129911e-01, 0.00000000000000000e+00
 1.33000000000000000e+03, 4.08289320537732814e-01, 0.00000000000000000e+00
 1.34000000000000000e+03, 4.28246965597872120e-01, 0.00000000000000000e+00
 1.35000000000000000e+03, 4.03730364849920476e-01, 0.00000000000000000e+00
 1.36000000000000000e+03, 4.13680810333696691e-01, 0.00000000000000000e+00
 1.37000000000000000e+03, 4.12182738104566126e-01, 0.00000000000000000e+00
 1.38000000000000000e+03, 4.23565686194547764e-01, 0.00000000000000000e+00
 1.39000000000000000e+03, 4.23171832462667596e-01, 0.00000000000000000e+00
 1.40000000000000000e+03, 4.14516308991826177e-01, 0.00000000000000000e+00
 1.41000000000000000e+03, 4.16005056314232902e-01, 0.00000000000000000e+00
 1.42000000000000000e+03, 4.07662106567317550e-01, 0.00000000000000000e+00
 1.43000000000000000e+03, 4.00457992999970591e-01, 0.00000000000000000e+00
 1.44000000000000000e+03, 4.11242758550181331e-01, 0.00000000000000000e+00
 1.45000000000000000e+03, 4.14577004945913596e-01, 0.00000000000000000e+00
 1.46000000000000000e+03, 4.21669860400468444e-01, 0.00000000000000000e+00
 1.47000000000000000e+03, 4.21489487134579843e-01, 0.00000000000000000e+00
 1.48000000000000000e+03, 4.11000462360627095e-01, 0.00000000000000000e+00
 1.49000000000000000e+03, 4.11564036308293135e-01, 0.00000000000000000e+00
 1.50000000000000000e+03, 4.06640705474536179e-01, 0.00000000000000000e+00
 1.51000000000000000e+03, 4.04190562470402692e-01, 0.00000000000000000e+00
 1.52000000000000000e+03, 4.02302509858777690e-01, 0.00000000000000000e+00
 1.53000000000000000e+03, 4.26439971381057492e-01, 0.00000000000000000e+00
 1.54000000000000000e+03, 4.10201905076125306e-01, 0.00000000000000000e+00
 1.55000000000000000e+03, 4.10674907059926930e-01, 0.00000000000000000e+00
 1.56000000000000000e+03, 4.05298215082043556e-01, 0.00000000000000000e+00
 1.57000000000000000e+03, 4.18698454223979777e-01, 0.00000000000000000e+00
 1.58000000000000000e+03, 4.02915556542393305e-01, 0.00000000000000000e+00
 1.59000000000000000e+03, 4.12163423386567862e-01, 0.00000000000000000e+00
 1.60000000000000000e+03, 4.07657594402847157e-01, 0.00000000000000000e+00
 1.61000000000000000e+03, 4.16121359385531242e-01, 0.00000000000000000e+00
 1.62000000000000000e+03, 4.10196616704822936e-01, 0.00000000000000000e+00
 1.63000000000000000e+03, 4.05775855568803023e-01, 0.00000000000000000e+00
 1.64000000000000000e+03, 4.13382112252602796e-01, 0.00000000000000000e+00
 1.65000000000000000e+03, 4.16395185765266018e-01, 0.00000000000000000e+00
 1.66000000000000000e+03, 4.14007279164641584e-01, 0.00000000000000000e+00
 1.67000000000000000e+03, 4.15564639069965713e-01, 0.00000000000000000e+00
 1.68000000000000000e+03, 4.09381844154390828e-01, 0.00000000000000000e+00
 1.69000000000000000e+03, 4.11174315276693070e-01, 0.00000000000000000e+00
 1.70000000000000000e+03, 4.09130195084602244e-01, 0.00000000000000000e+00
 1.71000000000000000e+03, 4.11195401893311996e-01, 0.00000000000000000e+00
 1.72000000000000000e+03, 4.08201697951949438e-01, 0.00000000000000000e+00
 1.73000000000000000e+03, 4.02175006149207648e-01, 0.00000000000000000e+00
 1.74000000000000000e+03, 4.14739491482474854e-01, 0.00000000000000000e+00
 1.75000000000000000e+03, 4.10916728977238577e-01, 0.00000000000000000e+00
 1.76000000000000000e+03, 4.02809179516515847e-01, 0.00000000000000000e+00
 1.77000000000000000e+03, 4.16622858560878551e-01, 0.00000000000000000e+00
 1.78000000000000000e+03, 4.07580333649969151e-01, 0.00000000000000000e+00
 1.79000000000000000e+03, 4.13911348981951255e-01, 0.00000000000000000e+00
 1.80000000000000000e+03, 4.18380513185199310e-01, 0.00000000000000000e+00
 1.81000000000000000e+03, 4.14419808558460778e-01, 0.00000000000000000e+00
 1.82000000000000000e+03, 4.21088569354893250e-01, 0.00000000000000000e+00
 1.83000000000000000e+03, 4.05418676306284365e-01, 0.00000000000000000e+00
 1.84000000000000000e+03, 4.16223982345998056e-01, 0.00000000000000000e+00
 1.85000000000000000e+03, 4.09048780957941893e-01, 0.00000000000000000e+00
 1.86000000000000000e+03, 4.07821265248354936e-01, 0.00000000000000000e+00
 1.87000000000000000e+03, 4.09748117268485867e-01, 0.00000000000000000e+00
 1.88000000000000000e+03, 4.11512278058910164e-01, 0.00000000000000000e+00
 1.89000000000000000e+03, 4.13939213796404915e-01, 0.00000000000000000e+00
 1.90000000000000000e+03, 4.05878530967534734e-01, 0.00000000000000000e+00
 1.91000000000000000e+03, 4.19513972412868696e-01, 0.00000000000000000e+00
 1.92000000000000000e+03, 4.16641888799025695e-01, 0.00000000000000000e+00
 1.93000000000000000e+03, 4.03429308167271128e-01, 0.00000000000000000e+00
 1.94000000000000000e+03, 4.23390978404018292e-01, 0.00000000000000000e+00
 1.95000000000000000e+03, 4.26081380226322914e-01, 0.00000000000000000e+00
 1.96000000000000000e+03, 4.21348455706950897e-01, 0.00000000000000000e+00
 1.97000000000000000e+03, 4.12381007856143511e-01, 0.00000000000000000e+00
 1.98000000000000000e+03, 4.06501544417999516e-01, 0.00000000000000000e+00
 1.99000000000000000e+03, 4.20527892647736434e-01, 0.00000000000000000e+00
 2.00000000000000000e+03, 4.10907543549288434e-01, 0.00000000000000000e+00
 2.01000000000000000e+03, 4.21636650028576920e-01, 0.00000000000000000e+00
 2.02000000000000000e+03, 4.14943129627745766e-01, 0.00000000000000000e+00
 2.03000000000000000e+03, 4.20014333854518251e-01, 0.00000000000000000e+00
 2.04000000000000000e+03, 4.15920536063035973e-01, 0.00000000000000000e+00
 2.05000000000000000e+03, 4.18231902462421756e-01, 0.00000000000000000e+00
 2.06000000000000000e+03, 4.13637821354156221e-01, 0.00000000000000000e+00
 2.07000000000000000e+03, 4.25355268112398766e-01, 0.00000000000000000e+00
 2.08000000000000000e+03, 4.14406144215231698e-01, 0.00000000000000000e+00
 2.09000000000000000e+03, 4.16221655508584865e-01, 0.00000000000000000e+00
 2.10000000000000000e+03, 4.25997321265546403e-01, 0.00000000000000000e+00
 2.11000000000000000e+03, 4.04673317429414314e-01, 0.00000000000000000e+00
 2.12000000000000000e+03, 4.05183327637173407e-01, 0.00000000000000000e+00
 2.13000000000000000e+03, 4.19966548378969740e-01, 0.00000000000000000e+00
 2.14000000000000000e+03, 4.05825917164942707e-01, 0.00000000000000000e+00
 2.15000000000000000e+03, 4.26396433008785380e-01, 0.00000000000000000e+00
 2.16000000000000000e+03, 4.10838649405850409e-01, 0.00000000000000000e+00
 2.17000000000000000e+03, 4.08635334292321517e-01, 0.00000000000000000e+00
 2.18000000000000000e+03, 4.26259954571921396e-01, 0.00000000000000000e+00
 2.19000000000000000e+03, 4.23339935640760501e-01, 0.00000000000000000e+00
 2.20000000000000000e+03, 4.25894427521254393e-01, 0.00000000000000000e+00
 2.21000000000000000e+03, 4.19548432895100298e-01, 0.00000000000000000e+00
 2.22000000000000000e+03, 4.07884447641671977e-01, 0.00000000000000000e+00
 2.23000000000000000e+03, 4.26174965805087902e-01, 0.00000000000000000e+00
 2.24000000000000000e+03, 4.11799716261415538e-01, 0.00000000000000000e+00
 2.25000000000000000e+03, 4.18864752108305927e-01, 0.00000000000000000e+00
 2.26000000000000000e+03, 4.19820404206416864e-01, 0.00000000000000000e+00
 2.27000000000000000e+03, 4.12545475800814965e-01, 0.00000000000000000e+00
 2.28000000000000000e+03, 4.17621467255913426e-01, 0.00000000000000000e+00
 2.29000000000000000e+03, 4.19655108158888068e-01, 0.00000000000000000e+00
 2.30000000000000000e+03, 4.16052952974722834e-01, 0.00000000000000000e+00
 2.31000000000000000e+03, 4.06312499121463999e-01, 0.00000000000000000e+00
 2.32000000000000000e+03, 4.15536915577958743e-01, 0.00000000000000000e+00
 2.33000000000000000e+03, 4.22322689135773477e-01, 0.00000000000000000e+00
