"engine.time","0.ikr.IKr","1.ikr.IKr","2.ikr.IKr","3.ikr.IKr","4.ikr.IKr","5.ikr.IKr","6.ikr.IKr","7.ikr.IKr","8.ikr.IKr","9.ikr.IKr"
 1.10000000000000000e+03, 6.42905817060211993e-01, 6.22365990768285138e-01, 6.21112140871650564e-01, 6.00069023420907621e-01, 6.15803975852838636e-01, 5.99404515646647651e-01, 5.94580273180407293e-01, 5.96215335848053640e-01, 5.88853793578701268e-01, 6.06550321109204371e-01
 1.11000000000000000e+03, 6.78831018675296494e-01, 6.53412057115600686e-01, 6.27978066973350457e-01, 6.44362803569696663e-01, 6.27433875050374401e-01, 6.35284751745412102e-01, 6.31693360609015042e-01, 6.29234120917507966e-01, 6.35287396631664780e-01, 6.30217267618646604e-01
 1.12000000000000000e+03, 6.95208258853630356e-01, 6.76704400183102295e-01, 6.63773609040845369e-01, 6.65675259807066322e-01, 6.47510392535581070e-01, 6.46087854003064899e-01, 6.53421539759793335e-01, 6.56105487410305943e-01, 6.51132560044883513e-01, 6.47439173104607857e-01
 1.13000000000000000e+03, 7.09667517231499678e-01, 6.95384258199838845e-01, 6.91927717054155123e-01, 6.73734579853926818e-01, 6.72296940144551658e-01, 6.77225985126711838e-01, 6.60498716865845270e-01, 6.85469126493903791e-01, 6.70580747457018123e-01, 6.64201728819861281e-01
 1.14000000000000000e+03, 7.21953355074834047e-01, 7.10370482317208785e-01, 7.05574409887648302e-01, 6.81185965429182638e-01, 6.80502188658362539e-01, 6.79522015448388528e-01, 6.81654071534164574e-01, 6.99908764273212802e-01, 6.86007183489490302e-01, 6.84626259752387334e-01
 1.15000000000000000e+03, 7.29638993199662744e-01, 7.15686170348107553e-01, 7.02466060567435990e-01, 7.06257443895999648e-01, 6.96477945946392341e-01, 7.00395791370932996e-01, 6.98668846443445402e-01, 6.95693980273045187e-01, 6.84994506963964356e-01, 6.89707241036037533e-01
 1.16000000000000000e+03, 7.38760447204810267e-01, 7.32241342337836221e-01, 7.18931495535001575e-01, 7.05893879966654425e-01, 7.05599454844171525e-01, 7.15810197538828574e-01, 6.97080519306518931e-01, 6.99721387289636509e-01, 7.01956064594348672e-01, 6.98601200404399436e-01
 1.17000000000000000e+03, 7.44170025476671437e-01, 7.34100095186042245e-01, 7.24269150548072393e-01, 7.26725406594706858e-01, 7.12892385062664613e-01, 7.20405437956433636e-01, 7.04227897305518824e-01, 6.93712340082565992e-01, 7.04179756400692303e-01, 7.03757219143117174e-01
 1.18000000000000000e+03, 7.43786353842592285e-01, 7.31429611682549052e-01, 7.36308941395584560e-01, 7.23152625963816464e-01, 7.12647549756279086e-01, 7.16732799059713876e-01, 7.21913868967579808e-01, 7.24620448508186521e-01, 7.05670995184593308e-01, 7.13358528865082553e-01
 1.19000000000000000e+03, 7.61799170232185352e-01, 7.54470713047827202e-01, 7.29499549053749918e-01, 7.24429948062892737e-01, 7.22355272352347755e-01, 7.20751998369747793e-01, 7.17239093171085362e-01, 7.19607920564275583e-01, 7.14366986865611620e-01, 7.13141588265036708e-01
