"engine.time","0.ikr.IKr","1.ikr.IKr","2.ikr.IKr","3.ikr.IKr","4.ikr.IKr","5.ikr.IKr","6.ikr.IKr","7.ikr.IKr","8.ikr.IKr","9.ikr.IKr"
 1.10000000000000000e+03, 2.00673037338080507e-02, 6.19009803829695133e-03, 2.78023827815678699e-02, 6.14719961406736976e-03, 4.39931838272416588e-03, 1.93477689019103507e-03, 1.15057843714852850e-02,-1.93626616674358563e-02, 2.09590817189261105e-02, 1.10197246603040526e-02
 1.11000000000000000e+03, 3.91750765835350012e-02, 9.72981803270228911e-04, 5.89265145147519626e-03, 2.18964711494058252e-03, 6.32376823833574134e-03, 3.53465318799512599e-03, 1.40973048578479400e-02, 9.04250962984467447e-04, 5.93582524748057470e-03, 3.55988925695834056e-03
 1.12000000000000000e+03,-1.29974516038026799e-02, 2.50573061689175966e-02,-1.32548784046435612e-02,-1.84858467067085669e-02,-4.36560633793656866e-03,-1.34230165835743731e-03, 1.91642263132360963e-02, 2.06320904478044008e-03, 1.61715354632300107e-02,-1.86436803631256746e-02
 1.13000000000000000e+03, 3.65447537739949854e-02, 4.58432620289533910e-03,-8.78848947090948851e-03, 7.83804843610984292e-03, 2.18152106765130520e-02, 7.97425604119775082e-03, 1.64266788376667278e-02, 7.68988301749709471e-03,-2.61330269775648452e-02, 3.03980791600009332e-03
 1.14000000000000000e+03, 2.00021756394678507e-02, 3.99351135821139451e-03, 8.18273040428190920e-03,-9.05425844161927146e-03, 3.05772741058727773e-02, 7.11020605494549172e-03,-1.16686676761343158e-02, 1.71898823818276772e-02,-5.72784403037990882e-03, 6.10738996282477690e-03
 1.15000000000000000e+03, 2.31966243860686275e-02, 3.01327040249321255e-02, 1.72470751742051856e-02, 2.21169228439440030e-03,-1.33889373019206934e-02, 1.89370031863861157e-02, 1.98226704033483553e-02, 1.15618299526590550e-02,-4.99208425855217700e-03,-3.10032802920915925e-03
 1.16000000000000000e+03, 5.31439343941836513e-03, 1.36823685677787271e-02,-1.01844835733131810e-04,-1.96913914229234176e-02, 2.63767827402004718e-02, 1.75796879342386553e-02,-1.38818159719594995e-02, 3.66103004204540710e-03, 1.79146771015760327e-02, 2.76053851492907279e-03
 1.17000000000000000e+03, 1.45521604956744943e-02,-1.44102122036340805e-02,-3.22078164998076651e-03,-5.79946512586200936e-04, 2.93234086737075884e-02, 1.40833919170106608e-02, 5.33661247435074544e-03, 1.40922614723552574e-02,-2.15948663981078148e-02,-2.94648549647269914e-02
 1.18000000000000000e+03, 5.51252156219590901e-03, 2.54943031871800348e-02, 3.60436056124782645e-03,-2.44423561716251890e-03, 1.09047749813236811e-02,-1.06392447220636857e-02,-7.30994867007424796e-03, 2.14521964458932839e-02,-1.57652107427914204e-02, 2.00623663373506594e-02
 1.19000000000000000e+03, 2.34093136536905125e-02,-5.64474941425487965e-03, 1.26780534112539266e-02, 1.25574147975217459e-02, 1.73875106589367334e-02, 1.13474840175448767e-02,-2.49502513017351444e-03,-1.64480610855117920e-02, 1.84913513225849410e-02,-2.03860565267820204e-03
