"engine.time","0.ikr.IKr","1.ikr.IKr","2.ikr.IKr","3.ikr.IKr","4.ikr.IKr","5.ikr.IKr","6.ikr.IKr","7.ikr.IKr","8.ikr.IKr","9.ikr.IKr"
 1.10000000000000000e+03, 6.73853587697560319e-01, 1.71785845255256031e-01, 1.19075455260329935e-01, 1.05955763409514611e-01, 9.17690791928038319e-02, 1.05688778752552240e-01, 1.03520829221975502e-01, 1.02523678208748303e-01, 1.03815069688988668e-01, 1.07141521822785274e-01
 1.11000000000000000e+03, 6.84192617680311255e-01, 1.89058879518925971e-01, 1.14586947880639528e-01, 1.11798625668961787e-01, 1.00358028945180824e-01, 1.09615154689545191e-01, 1.12405678068478426e-01, 1.05379644995766686e-01, 8.40492225512823321e-02, 9.76436320118973383e-02
 1.12000000000000000e+03, 7.12062613204531680e-01, 1.76167393089767643e-01, 1.20916882882169410e-01, 1.11192988062441878e-01, 1.14990000289677263e-01, 9.58805488749175233e-02, 1.03558957890441006e-01, 1.08241321253402648e-01, 1.00881327582296079e-01, 1.15764610057501549e-01
 1.13000000000000000e+03, 7.30697500377704312e-01, 1.86247601762490167e-01, 1.20903507033467639e-01, 1.20751595267488826e-01, 1.10344397382196424e-01, 1.10870167583341561e-01, 1.15982529569545245e-01, 1.22410188181122190e-01, 1.06385499766086203e-01, 9.43798226295966963e-02
 1.14000000000000000e+03, 7.46914856474876432e-01, 1.89192674699256963e-01, 1.32072371870033123e-01, 1.19167540647473133e-01, 1.12865757493509217e-01, 1.17901859433875753e-01, 1.17357300941684228e-01, 1.07420935733944720e-01, 1.06516950495753437e-01, 1.13127121411607454e-01
 1.15000000000000000e+03, 7.54145509052882246e-01, 1.79799215513883115e-01, 1.35153888157712732e-01, 1.25049725626136643e-01, 1.02596084866565032e-01, 1.17252536490810910e-01, 1.21449527931381321e-01, 1.12136092200526158e-01, 1.15703889549298791e-01, 1.07462082178474902e-01
 1.16000000000000000e+03, 7.59557418054721656e-01, 1.80990380942020690e-01, 1.35580126846187310e-01, 1.32525612562042844e-01, 1.24089998570596813e-01, 1.07258512986510124e-01, 1.20304527796808516e-01, 9.71800925978653501e-02, 1.00798515742660300e-01, 1.12025751143434743e-01
 1.17000000000000000e+03, 7.74752325549878607e-01, 1.88068164351070322e-01, 1.39076199757972752e-01, 1.16339605919920736e-01, 1.20721691185880470e-01, 1.22756894581125431e-01, 1.13653103103905209e-01, 1.26963169905622286e-01, 1.15026067294277529e-01, 1.11582537894920036e-01
 1.18000000000000000e+03, 7.79264189092112813e-01, 2.07761066953232376e-01, 1.31222950798684845e-01, 1.16872161807737490e-01, 1.21141606710453389e-01, 1.11493925780438652e-01, 1.15319178227326735e-01, 1.17945053547551137e-01, 1.30190971091486973e-01, 1.19270660114031896e-01
 1.19000000000000000e+03, 7.77630734940687907e-01, 2.08525776588053630e-01, 1.39486374672863900e-01, 1.22755058357898558e-01, 1.13328326136066845e-01, 1.08387267066499274e-01, 1.13483876247855858e-01, 1.09715636633452712e-01, 1.22881309803056490e-01, 1.06630387022329950e-01
