"engine.time","ikr.IKr","membrane.V"
 1.10000000000000000e+03, 5.53605327088274257e-01, 0.00000000000000000e+00
 1.11000000000000000e+03, 5.68219825574424187e-01, 0.00000000000000000e+00
 1.12000000000000000e+03, 5.91186953633289103e-01, 0.00000000000000000e+00
 1.13000000000000000e+03, 6.14973063654696839e-01, 0.00000000000000000e+00
 1.14000000000000000e+03, 6.24939837472656134e-01, 0.00000000000000000e+00
 1.15000000000000000e+03, 6.16133376934218657e-01, 0.00000000000000000e+00
 1.16000000000000000e+03, 6.36831383551267560e-01, 0.00000000000000000e+00
 1.17000000000000000e+03, 6.35933593708374101e-01, 0.00000000000000000e+00
 1.18000000000000000e+03, 6.41333124842250357e-01, 0.00000000000000000e+00
 1.19000000000000000e+03, 6.48772508730802611e-01, 0.00000000000000000e+00
 1.20000000000000000e+03, 6.50234972675234002e-01, 0.00000000000000000e+00
 1.21000000000000000e+03, 6.61444502442446125e-01, 0.00000000000000000e+00
 1.22000000000000000e+03, 6.58905254373862048e-01, 0.00000000000000000e+00
 1.23000000000000000e+03, 6.56302777022864214e-01, 0.00000000000000000e+00
 1.24000000000000000e+03, 6.59713337539501010e-01, 0.00000000000000000e+00
 1.25000000000000000e+03, 6.60005318314682232e-01, 0.00000000000000000e+00
 1.26000000000000000e+03, 6.68472741149208849e-01, 0.00000000000000000e+00
 1.27000000000000000e+03, 6.57899362253885456e-01, 0.00000000000000000e+00
 1.28000000000000000e+03, 6.61828538682313283e-01, 0.00000000000000000e+00
 1.29000000000000000e+03, 6.54528828380969263e-01, 0.00000000000000000e+00
 1.30000000000000000e+03, 6.43636133305236724e-01, 0.00000000000000000e+00
 1.31000000000000000e+03, 6.65053470085905762e-01, 0.00000000000000000e+00
 1.32000000000000000e+03, 6.66646013075124277e-01, 0.00000000000000000e+00
 1.33000000000000000e+03, 6.56201886341182150e-01, 0.00000000000000000e+00
 1.34000000000000000e+03, 6.76206916645604394e-01, 0.00000000000000000e+00
 1.35000000000000000e+03, 6.51727871831284000e-01, 0.00000000000000000e+00
 1.36000000000000000e+03, 6.61708092805400994e-01, 0.00000000000000000e+00
 1.37000000000000000e+03, 6.60233629013408208e-01, 0.00000000000000000e+00
 1.38000000000000000e+03, 6.71635292222417024e-01, 0.00000000000000000e+00
 1.39000000000000000e+03, 6.71256271211463140e-01, 0.00000000000000000e+00
 1.40000000000000000e+03, 6.62612502581162222e-01, 0.00000000000000000e+00
 1.41000000000000000e+03, 6.64110566525148105e-01, 0.00000000000000000e+00
 1.42000000000000000e+03, 6.55775002068323398e-01, 0.00000000000000000e+00
 1.43000000000000000e+03, 6.48576742814119700e-01, 0.00000000000000000e+00
 1.44000000000000000e+03, 6.59366145791621672e-01, 0.00000000000000000e+00
 1.45000000000000000e+03, 6.62704065995809999e-01, 0.00000000000000000e+00
 1.46000000000000000e+03, 6.69799825545067673e-01, 0.00000000000000000e+00
 1.47000000000000000e+03, 6.69621755214141579e-01, 0.00000000000000000e+00
 1.48000000000000000e+03, 6.59134553973938830e-01, 0.00000000000000000e+00
 1.49000000000000000e+03, 6.59699576985547376e-01, 0.00000000000000000e+00
 1.50000000000000000e+03, 6.54777398500923646e-01, 0.00000000000000000e+00
 1.51000000000000000e+03, 6.52328170983873079e-01, 0.00000000000000000e+00
 1.52000000000000000e+03, 6.50440845728919359e-01, 0.00000000000000000e+00
 1.53000000000000000e+03, 6.74578883644574079e-01, 0.00000000000000000e+00
 1.54000000000000000e+03, 6.58341270761537034e-01, 0.00000000000000000e+00
 1.55000000000000000e+03, 6.58814625530263487e-01, 0.00000000000000000e+00
 1.56000000000000000e+03, 6.53438213757067454e-01, 0.00000000000000000e+00
 1.57000000000000000e+03, 6.66838664949273241e-01, 0.00000000000000000e+00
 1.58000000000000000e+03, 6.51055925944158731e-01, 0.00000000000000000e+00
 1.59000000000000000e+03, 6.60303928928155925e-01, 0.00000000000000000e+00
 1.60000000000000000e+03, 6.55798198626882489e-01, 0.00000000000000000e+00
 1.61000000000000000e+03, 6.64262041125327274e-01, 0.00000000000000000e+00
 1.62000000000000000e+03, 6.58337375072489572e-01, 0.00000000000000000e+00
 1.63000000000000000e+03, 6.53916672359209583e-01, 0.00000000000000000e+00
 1.64000000000000000e+03, 6.61522981228385487e-01, 0.00000000000000000e+00
 1.65000000000000000e+03, 6.64536103017125179e-01, 0.00000000000000000e+00
 1.66000000000000000e+03, 6.62148238462789251e-01, 0.00000000000000000e+00
 1.67000000000000000e+03, 6.63705633796895622e-01, 0.00000000000000000e+00
 1.68000000000000000e+03, 6.57522866138002038e-01, 0.00000000000000000e+00
 1.69000000000000000e+03, 6.59315359460018069e-01, 0.00000000000000000e+00
 1.70000000000000000e+03, 6.57271255508556362e-01, 0.00000000000000000e+00
 1.71000000000000000e+03, 6.59336473548999824e-01, 0.00000000000000000e+00
