"engine.time","ikr.IKr","membrane.V"
 1.10000000000000000e+03, 7.00738717972882674e-01, 0.00000000000000000e+00
 1.11000000000000000e+03, 7.12255560149447908e-01, 0.00000000000000000e+00
 1.12000000000000000e+03, 7.43828445062934773e-01, 0.00000000000000000e+00
 1.13000000000000000e+03, 7.79808750904418146e-01, 0.00000000000000000e+00
 1.14000000000000000e+03, 7.90419208892062408e-01, 0.00000000000000000e+00
 1.15000000000000000e+03, 7.65329195662385109e-01, 0.00000000000000000e+00
 1.16000000000000000e+03, 8.00742167105836122e-01, 0.00000000000000000e+00
 1.17000000000000000e+03, 7.94167773954393863e-01, 0.00000000000000000e+00
 1.18000000000000000e+03, 8.01155472736434837e-01, 0.00000000000000000e+00
 1.19000000000000000e+03, 8.12998098498098121e-01, 0.00000000000000000e+00
 1.20000000000000000e+03, 8.13506731521288828e-01, 0.00000000000000000e+00
 1.21000000000000000e+03, 8.34004281912524181e-01, 0.00000000000000000e+00
 1.22000000000000000e+03, 8.27398704706805099e-01, 0.00000000000000000e+00
 1.23000000000000000e+03, 8.20980762610219683e-01, 0.00000000000000000e+00
 1.24000000000000000e+03, 8.26838794926466059e-01, 0.00000000000000000e+00
 1.25000000000000000e+03, 8.26658335813855283e-01, 0.00000000000000000e+00
 1.26000000000000000e+03, 8.42986617848641262e-01, 0.00000000000000000e+00
 1.27000000000000000e+03, 8.21358669411716091e-01, 0.00000000000000000e+00
 1.28000000000000000e+03, 8.28835358476063488e-01, 0.00000000000000000e+00
 1.29000000000000000e+03, 8.13933261566667898e-01, 0.00000000000000000e+00
 1.30000000000000000e+03, 7.91907867043167291e-01, 0.00000000000000000e+00
 1.31000000000000000e+03, 8.34552249654812006e-01, 0.00000000000000000e+00
 1.32000000000000000e+03, 8.37586475528259822e-01, 0.00000000000000000e+00
 1.33000000000000000e+03, 8.16578641075465628e-01, 0.00000000000000000e+00
 1.34000000000000000e+03, 8.56493931195744240e-01, 0.00000000000000000e+00
 1.35000000000000000e+03, 8.07460729699840951e-01, 0.00000000000000000e+00
 1.36000000000000000e+03, 8.27361620667393383e-01, 0.00000000000000000e+00
 1.37000000000000000e+03, 8.24365476209132253e-01, 0.00000000000000000e+00
 1.38000000000000000e+03, 8.47131372389095527e-01, 0.00000000000000000e+00
 1.39000000000000000e+03, 8.46343664925335193e-01, 0.00000000000000000e+00
 1.40000000000000000e+03, 8.29032617983652353e-01, 0.00000000000000000e+00
 1.41000000000000000e+03, 8.32010112628465803e-01, 0.00000000000000000e+00
 1.42000000000000000e+03, 8.15324213134635101e-01, 0.00000000000000000e+00
 1.43000000000000000e+03, 8.00915985999941182e-01, 0.00000000000000000e+00
 1.44000000000000000e+03, 8.22485517100362662e-01, 0.00000000000000000e+00
 1.45000000000000000e+03, 8.29154009891827193e-01, 0.00000000000000000e+00
 1.46000000000000000e+03, 8.43339720800936887e-01, 0.00000000000000000e+00
 1.47000000000000000e+03, 8.42978974269159687e-01, 0.00000000000000000e+00
 1.48000000000000000e+03, 8.22000924721254189e-01, 0.00000000000000000e+00
 1.49000000000000000e+03, 8.23128072616586270e-01, 0.00000000000000000e+00
 1.50000000000000000e+03, 8.13281410949072359e-01, 0.00000000000000000e+00
