"engine.time","0.ikr.IKr","1.ikr.IKr","2.ikr.IKr","3.ikr.IKr","4.ikr.IKr","5.ikr.IKr","6.ikr.IKr","7.ikr.IKr","8.ikr.IKr","9.ikr.IKr"
 1.10000000000000000e+03, 5.87431828915572996e-01, 5.32539000833288645e-01, 5.39208530796374541e-01, 5.23750058507804650e-01, 5.05886755482138906e-01, 5.09647568864115663e-01, 5.34190514909033909e-01, 5.21111037093294871e-01, 5.04161306881149462e-01, 5.01272708329837946e-01
 1.11000000000000000e+03, 5.67644400844921737e-01, 5.55677908984564928e-01, 5.36404214274397773e-01, 5.21880453220090468e-01, 5.33855270052181918e-01, 5.23789537769799640e-01, 5.32891165472402561e-01, 5.31744816782597440e-01, 5.03045655231207589e-01, 5.24464862967648604e-01
 1.12000000000000000e+03, 6.20698351735873399e-01, 5.70200591759238762e-01, 5.64422801810977703e-01, 5.57571034325881398e-01, 5.47004472728709779e-01, 5.36140726808199353e-01, 5.33536171195222675e-01, 5.44010566159703446e-01, 5.65337838785111901e-01, 5.54478032613742844e-01
 1.13000000000000000e+03, 6.30439116792077536e-01, 5.68732237109665140e-01, 5.60775611903106652e-01, 5.32030479568397885e-01, 5.37547128609949354e-01, 5.22040622316706338e-01, 5.42737001560557930e-01, 5.27094505624353005e-01, 5.15441894186316807e-01, 5.31279318982776805e-01
 1.14000000000000000e+03, 6.12858464861451457e-01, 5.65675641745229107e-01, 5.74154721134091051e-01, 5.90344477249359678e-01, 5.74989644861608751e-01, 5.55279779052024525e-01, 5.30473423782305109e-01, 5.45681242856789983e-01, 5.57671325996824563e-01, 5.18541540376580845e-01
 1.15000000000000000e+03, 6.41849345771518309e-01, 5.71636856073740818e-01, 5.47990705766646324e-01, 5.58873808428623997e-01, 5.90669179999720018e-01, 5.48852934905633139e-01, 5.19778322752282529e-01, 5.44346800677654730e-01, 5.59815605863086652e-01, 5.45531826896333838e-01
 1.16000000000000000e+03, 6.25982854300933589e-01, 6.06094648694899152e-01, 5.73982822608209986e-01, 5.53360586105823060e-01, 5.60689964737829061e-01, 5.46927426340328648e-01, 5.40544152175194026e-01, 5.53486161054669301e-01, 5.62567447451528202e-01, 5.56426337080266009e-01
 1.17000000000000000e+03, 6.35080261953596126e-01, 5.67897295640968358e-01, 5.55157349247360710e-01, 5.56710090841428529e-01, 5.53884011334394577e-01, 5.59238215532853578e-01, 5.20016583203044558e-01, 5.62259842065477633e-01, 5.71120434482915496e-01, 5.50813160011725422e-01
 1.18000000000000000e+03, 6.37567316989957944e-01, 6.02585240304214897e-01, 5.68038610412724743e-01, 5.65120998163936239e-01, 5.67008646844039954e-01, 5.71747864262468375e-01, 5.65628177566377399e-01, 5.40928136042534424e-01, 5.51055943279413762e-01, 5.18886855422090454e-01
 1.19000000000000000e+03, 6.50715814279028804e-01, 5.92253158885320707e-01, 5.74916307095999057e-01, 5.43963649716632469e-01, 5.47488252344607185e-01, 5.42493636118406952e-01, 5.45169053804022030e-01, 5.48648320833187930e-01, 5.52526882199265490e-01, 5.44191765298888686e-01
 1.20000000000000000e+03, 6.38876379800113692e-01, 5.77139033522088729e-01, 5.61612270743415243e-01, 5.55405617521183892e-01, 5.73446211523263805e-01, 5.34841608610610142e-01, 5.54231259407992227e-01, 5.45312608460107762e-01, 5.69761132521822145e-01, 5.44846485674641778e-01
 1.21000000000000000e+03, 6.28930445824594342e-01, 5.84519255268581062e-01, 5.74809816073760027e-01, 5.77862268261304379e-01, 5.48726765754192991e-01, 5.48456488944821241e-01, 5.61778604098476242e-01, 5.53052348134356331e-01, 5.55362212074041128e-01, 5.37662457703142582e-01
 1.22000000000000000e+03, 6.10040259710429744e-01, 5.64685119359430554e-01, 5.46808252273491724e-01, 5.64953129692947642e-01, 5.30050983424455113e-01, 5.54861772688083343e-01, 5.53523203761758897e-01, 5.54154166378907131e-01, 5.51577975109515894e-01, 5.40910769440625327e-01
 1.23000000000000000e+03, 6.31550977942443637e-01, 5.83827526993268564e-01, 5.63961613611960733e-01, 5.46690126282555977e-01, 5.32735065189860357e-01, 5.54766175621712709e-01, 5.10270755939239318e-01, 5.41796506650111809e-01, 5.45149092069633578e-01, 5.20802370455211050e-01
 1.24000000000000000e+03, 6.23299859895969588e-01, 5.91653475835462905e-01, 5.57798804630274980e-01, 5.79897067898832663e-01, 5.47749846368892901e-01, 5.55730193437496633e-01, 5.61143918735210190e-01, 5.42827333309935711e-01, 5.30205392250786001e-01, 5.43664342896944208e-01
 1.25000000000000000e+03, 6.36879276546417961e-01, 5.28862499718927404e-01, 5.46618762417731219e-01, 5.56955224163490303e-01, 5.36697334923424640e-01, 5.52048190120119076e-01, 5.41166597257160209e-01, 5.61066500931954426e-01, 5.28304722388842074e-01, 5.47064775829345984e-01
 1.26000000000000000e+03, 6.10395368170269736e-01, 5.76140575544763611e-01, 5.25532575121804846e-01, 5.48229903125087792e-01, 5.54853708451935601e-01, 5.31352686651615169e-01, 5.48394690364798487e-01, 5.45294533719653085e-01, 5.43859976274921664e-01, 5.38519141233980370e-01
 1.27000000000000000e+03, 6.37119530531406131e-01, 5.79350772648470014e-01, 5.55184947908983206e-01, 5.20494157268899582e-01, 5.39275122315989952e-01, 5.49788450015372243e-01, 5.27939488094303910e-01, 5.40875237052034885e-01, 5.42038193181728079e-01, 5.33325348624038242e-01
 1.28000000000000000e+03, 5.91524228029552068e-01, 5.88267620071640129e-01, 5.55055694239372621e-01, 5.57932952989139808e-01, 5.41187254280226737e-01, 5.36609924656200721e-01, 5.38294982359928120e-01, 5.58248884787077237e-01, 5.32452029536751414e-01, 5.30764127824140397e-01
 1.29000000000000000e+03, 6.45268358284831534e-01, 5.70684255129053852e-01, 5.53884002334297021e-01, 5.51704888330469934e-01, 5.31873194215815359e-01, 5.23335459682968684e-01, 5.30323821613332580e-01, 5.12534231754046110e-01, 5.27491204281157366e-01, 5.13932266553651429e-01
