"engine.time","0.ikr.IKr","1.ikr.IKr","2.ikr.IKr","3.ikr.IKr","4.ikr.IKr","5.ikr.IKr","6.ikr.IKr","7.ikr.IKr","8.ikr.IKr","9.ikr.IKr"
 1.10000000000000000e+03, 6.68597193869961970e-01, 5.72617462735652838e-01, 5.48575776958494132e-01, 5.42144207826534386e-01, 5.43135657171657016e-01, 5.40362492649611781e-01, 5.57978989154415683e-01, 5.51800336967361305e-01, 5.39768396462799616e-01, 5.41131660497646272e-01
 1.11000000000000000e+03, 6.92976726267958032e-01, 6.09525910262591952e-01, 5.75600965640099660e-01, 5.71180893497515441e-01, 5.68178659059711211e-01, 5.67275780598843538e-01, 5.66810679902437831e-01, 5.53030004998877667e-01, 5.66039267515368594e-01, 5.53156622602573700e-01
 1.12000000000000000e+03, 7.35746495319528182e-01, 6.52793637814071293e-01, 5.92451503594760842e-01, 5.84544282457914122e-01, 5.70528725868270636e-01, 6.10701229119534617e-01, 5.59378178844744833e-01, 5.80457840736544051e-01, 5.80166770656601383e-01, 5.99070650684590200e-01
 1.13000000000000000e+03, 7.18299710391175683e-01, 6.38392865971083689e-01, 6.32143597743383134e-01, 5.87250615708985624e-01, 5.99375977591223741e-01, 6.33135789341281785e-01, 6.19233467197427889e-01, 6.10258579047666894e-01, 5.73988565404788265e-01, 5.77342225957988897e-01
 1.14000000000000000e+03, 7.58388711152757300e-01, 6.87243031871789256e-01, 6.01112034599922684e-01, 6.12380530449932570e-01, 6.16909155257540753e-01, 5.95290128366638971e-01, 5.91003299504160307e-01, 5.94784421086221538e-01, 5.98224136086396796e-01, 6.29014822299530096e-01
 1.15000000000000000e+03, 7.47977649085272311e-01, 6.72612163467834812e-01, 6.60568166775320154e-01, 6.46694824957911196e-01, 6.07803367082285106e-01, 6.08811806316829407e-01, 6.06884485636304594e-01, 6.08495923791098292e-01, 6.28311325092607342e-01, 5.86733579208580380e-01
 1.16000000000000000e+03, 7.77440491345708251e-01, 6.77906890535761586e-01, 6.45610521287947159e-01, 6.15342736845667426e-01, 6.20648660747572745e-01, 5.92886883660556752e-01, 6.28580922165827505e-01, 6.08200930845868459e-01, 6.18000806233199973e-01, 6.08510850956302085e-01
 1.17000000000000000e+03, 7.72409255024557706e-01, 6.86756396291098636e-01, 6.60291952427382145e-01, 6.63100884214005815e-01, 6.44052417662509979e-01, 6.31638864917210663e-01, 6.47263257186553864e-01, 6.23933103241451459e-01, 6.10321580844086942e-01, 6.25572924033983346e-01
 1.18000000000000000e+03, 7.82133417136301801e-01, 6.86185320655087638e-01, 6.58580230917536813e-01, 6.44998498595853453e-01, 6.36438122575865295e-01, 6.53109097683152839e-01, 6.25870695909793495e-01, 6.23938635597127145e-01, 6.26402387354876633e-01, 6.30143509088313847e-01
 1.19000000000000000e+03, 7.79521208493562878e-01, 7.05578447098664463e-01, 6.68086859763409868e-01, 6.51486795029625254e-01, 6.47439551058804463e-01, 6.12755173111119822e-01, 6.25261989067554813e-01, 6.36702517990952677e-01, 6.33979785801007445e-01, 6.33663234953106280e-01
