,Kmax,error_Kmax,Ku,error_Ku,Vhalf,error_Vhalf,Kt,error_Kt
0,1.0,24.721031908503896,1.8000000000000017e-05,0.004888173763775769,-200.0,0.7135212278624513,1e-05,0.4791808761713735
1,2.636650898730358,23.074607917789283,3.198858316873192e-05,0.4278208511559869,-189.5263157894737,0.7135203628698739,4.8329302385717524e-05,0.08478445705251453
2,6.951927961775605,21.245450190232265,5.6848302952382116e-05,0.703511572744857,-179.05263157894737,0.7135207465078404,0.00023357214690901214,0.2430514704349919
3,18.329807108324356,19.90586671418726,0.00010102759261075233,0.8760285037557194,-168.57894736842104,0.7135209238026343,0.0011288378916846896,0.26023464840601274
4,48.32930238571752,19.051526805584597,0.0001795405304758786,0.9924171921701317,-158.10526315789474,0.7135173530462403,0.00545559478116852,0.264712668151477
5,127.42749857031335,18.303456978110503,0.00031906928840477137,1.0721197627457986,-147.63157894736844,0.7135103716977168,0.026366508987303583,0.26538146773710247
6,335.9818286283781,17.239814909632205,0.0005670319149291183,1.116962599713722,-137.1578947368421,0.713473371057263,0.12742749857031346,0.2655381475966217
7,885.8667904100823,15.576070740559844,0.0010076970872241893,1.1391611020038128,-126.6842105263158,0.7132990082791973,0.6158482110660267,0.26557499093159875
8,2335.7214690901214,13.642998075456324,0.0017908223379755476,1.1508487108385013,-116.21052631578948,0.7124831305956444,2.9763514416313193,0.265582425656071
9,6158.48211066026,12.163461432781531,0.003182548294375205,1.1572914435777828,-105.73684210526316,0.7087221914425945,14.38449888287663,0.26557946078569167
10,16237.76739188721,11.23533984368618,0.005655845044618171,1.1608332150316645,-95.26315789473685,0.6920567424635301,69.51927961775606,0.2655856791624398
11,42813.32398719396,10.496612696027805,0.01005124831106825,1.1626677671563563,-84.78947368421053,0.6294088362885485,335.9818286283781,0.2655811064780661
12,112883.78916846884,9.518927642942625,0.017862510697121258,1.163476638673818,-74.31578947368422,0.4880284884076172,1623.7767391887242,0.2655844500858529
13,297635.1441631313,7.962600432452896,0.03174424494651258,1.1637137773316435,-63.84210526315792,0.36270042410022163,7847.599703514623,0.26558554469542484
14,784759.9703514606,6.012367787730724,0.05641407886667304,1.163701496209863,-53.36842105263159,0.31567549550890034,37926.901907322535,0.2655862447867781
15,2069138.0811147902,4.403721114047949,0.10025591409522058,1.1636347612781708,-42.89473684210526,0.30332273347773014,183298.07108324376,0.2655834537142685
16,5455594.781168515,3.36828758362001,0.17816914701067796,1.1635752262263805,-32.42105263157896,0.29750707508426766,885866.7904100833,0.26558376740805356
17,14384498.882876601,2.5772264353337206,0.3166321431807273,1.1635375953082743,-21.94736842105266,0.28206516181773933,4281332.3987193955,0.26558397586782245
18,37926901.90732246,1.5853794984958027,0.5627007581128066,1.1635169288008336,-11.47368421052633,0.21726706805869364,20691380.811147902,0.2655874171020254
19,100000000.0,0.0,1.0,1.1635042799787865,-1.0,0.0047247150066648275,100000000.0,0.2655981454441956
