"engine.time","0.ikr.IKr","1.ikr.IKr","2.ikr.IKr","3.ikr.IKr","4.ikr.IKr","5.ikr.IKr","6.ikr.IKr","7.ikr.IKr","8.ikr.IKr","9.ikr.IKr"
 1.10000000000000000e+03, 6.72095550131935227e-01, 5.98756842305244730e-01, 5.41265672800905540e-01, 5.57963360271182207e-01, 5.61570276377860167e-01, 5.31266363008030429e-01, 5.37846055580563753e-01, 5.37969587470118582e-01, 5.35804956287547873e-01, 5.39219003573575995e-01
 1.11000000000000000e+03, 7.06765595229289167e-01, 6.19645469560916151e-01, 5.83432766117077506e-01, 5.83826302760131144e-01, 5.67848322936879923e-01, 5.54437750506494353e-01, 5.54233791399230347e-01, 5.46186920382326635e-01, 5.63323062302137245e-01, 5.67305751422851112e-01
 1.12000000000000000e+03, 7.30707903259027347e-01, 6.32164254103619982e-01, 6.07848429948323110e-01, 5.85957611235569553e-01, 5.80526866715172507e-01, 5.83312222038564809e-01, 5.72484194814687375e-01, 5.69355843229354286e-01, 5.77655525329565656e-01, 5.84436913628206489e-01
 1.13000000000000000e+03, 7.37446912827314005e-01, 6.63450485829658709e-01, 6.17774217397549008e-01, 6.06780360364332139e-01, 5.96761407410636768e-01, 5.86738330802847097e-01, 5.82914504430069313e-01, 5.84473426727519230e-01, 6.00297400777208168e-01, 5.97525145660867785e-01
 1.14000000000000000e+03, 7.42839775442969863e-01, 6.79635375789518381e-01, 6.25789564160487588e-01, 6.16566677901646765e-01, 6.18203276481706698e-01, 6.16984149274449334e-01, 6.12460132251279044e-01, 5.99784211033792869e-01, 6.03570955612316662e-01, 6.10088870258921112e-01
 1.15000000000000000e+03, 7.68753676764890814e-01, 6.68613554524545850e-01, 6.31361045280032895e-01, 6.16323059268674922e-01, 6.14156807595741538e-01, 6.13069822337790837e-01, 6.23174256925300596e-01, 6.05327576684392632e-01, 6.01422236577321856e-01, 6.04213813898784369e-01
 1.16000000000000000e+03, 7.65435057696236321e-01, 6.78706533784078747e-01, 6.37457807805215215e-01, 6.41336699004956823e-01, 6.23998482604250504e-01, 6.15882560153590775e-01, 6.27026539617653200e-01, 6.08021171030751040e-01, 6.15959104949376668e-01, 6.24918237293339840e-01
 1.17000000000000000e+03, 7.76952838411225200e-01, 6.84102911464887331e-01, 6.40554838117936454e-01, 6.23954706101719658e-01, 6.39519767903862335e-01, 6.24248868268062584e-01, 6.30540133209478104e-01, 6.14508347262594623e-01, 6.24936375303663416e-01, 6.19266062250473204e-01
 1.18000000000000000e+03, 7.75381053937968523e-01, 6.82834969156220661e-01, 6.69342926269140936e-01, 6.35091188064406453e-01, 6.38451220793921803e-01, 6.21551290680143698e-01, 6.31401065120971827e-01, 6.25342448920325644e-01, 6.23404193678206320e-01, 6.26833662976839956e-01
 1.19000000000000000e+03, 7.86611639296237120e-01, 6.94430131762433955e-01, 6.57607417417405471e-01, 6.46454037591426722e-01, 6.37405353575815625e-01, 6.34757594256668667e-01, 6.43898460985116050e-01, 6.35089652622758294e-01, 6.28707822022417706e-01, 6.35039752041982930e-01
