"engine.time","0.ikr.IKr","1.ikr.IKr","2.ikr.IKr","3.ikr.IKr","4.ikr.IKr","5.ikr.IKr","6.ikr.IKr","7.ikr.IKr","8.ikr.IKr","9.ikr.IKr"
 1.10000000000000000e+03,-1.48245023771332619e-03, 7.20269521483711539e-03, 2.79633143101617370e-03, 4.55950272722447161e-03, 9.66414737214345851e-04, 1.99839225243423225e-03,-1.10194347671595059e-02, 2.86928565306270207e-03, 3.14477805685375866e-03,-4.93513355640858020e-04
 1.11000000000000000e+03,-2.92165829412626516e-03,-7.39837319098757534e-03,-2.21545329095125835e-03,-3.13111432827869974e-03, 1.05451181946706676e-02,-7.54644157650025561e-03, 8.86574976570845587e-03,-2.18282249403735926e-03, 2.83565859388751123e-03, 4.35216688487819262e-03
 1.12000000000000000e+03,-3.51269376686218172e-03,-2.22665084188573793e-03, 5.03614078753804317e-03,-9.52893818107428819e-03, 1.08774460197886332e-02,-6.68790760542634869e-03,-3.85152724544818444e-04,-3.92798915425329048e-03,-7.66437226018575144e-03,-4.36683831509691867e-03
 1.13000000000000000e+03,-8.09346305709834576e-04,-4.29344720076676317e-03,-1.40748921838352702e-03, 7.47372478392129350e-03, 8.76983553702292799e-04,-1.16341784816547424e-02, 5.73412282774292664e-03, 4.55254226567410741e-03, 2.05549782071159926e-03, 1.10775904630411423e-03
 1.14000000000000000e+03,-7.66570322751099383e-03, 2.05748853149595283e-03,-5.99286430884129508e-03, 4.41189817238051094e-03, 4.69369194345081470e-03, 4.33467759549053915e-03,-7.09441129305704750e-03, 4.75753736081098617e-03,-8.12317763959738079e-03, 9.02628111682608238e-03
 1.15000000000000000e+03,-7.02591192704305617e-03, 2.48664990292656604e-03, 6.67301901872649397e-03, 7.95753098665931240e-03,-1.01321153596951336e-02,-5.02418602796021307e-03, 6.64085688659162704e-03,-8.12263920911867623e-04,-8.39023419135426218e-03,-2.71181060935438232e-03
 1.16000000000000000e+03,-1.06872574099938188e-02, 2.78102761322403464e-03,-4.69682790588070995e-04,-1.18239171949782521e-02,-3.25361571667548899e-03,-9.29134213151026553e-03,-4.76405876036997667e-04, 5.37849945174730028e-03, 1.43140797976130333e-03,-6.94847511836468781e-03
 1.17000000000000000e+03, 9.24692295264847473e-04,-7.77678517975053350e-03, 1.44994161467865818e-03, 5.42179366487166754e-03,-1.73783323487580917e-02, 8.24516840410227311e-03, 3.94255843735877125e-03, 4.18251544310795000e-03,-6.37988810043363646e-03,-1.06707347645253053e-02
 1.18000000000000000e+03,-9.89345691388984240e-03, 1.17899991155250082e-03,-2.54096021940354968e-03, 1.08132778580887542e-02, 9.16870008102349358e-03,-8.17283547190248219e-03,-2.42793079280620829e-03,-5.76719571227641311e-04,-2.44604224130040831e-03, 1.38770278046317736e-03
 1.19000000000000000e+03, 4.85106149018212605e-03, 1.85706563906449509e-03, 3.18635951195183178e-03,-4.74190225112899703e-03, 6.75201364503910748e-03, 5.81861875660378007e-04, 5.21894443889834615e-03,-9.55209893436742390e-03, 2.56423904442408014e-03, 4.08377405810553869e-03
