"engine.time","0.ikr.IKr","1.ikr.IKr","2.ikr.IKr","3.ikr.IKr","4.ikr.IKr","5.ikr.IKr","6.ikr.IKr","7.ikr.IKr","8.ikr.IKr","9.ikr.IKr"
 1.10000000000000000e+03,-3.37082588716200969e-03, 9.00287853625961849e-04,-2.97335739329775616e-03,-1.45125048910010775e-02, 1.62312446580905288e-02, 4.48839703791465480e-03, 1.45671621917892978e-02, 8.29953110777651056e-03, 3.81192713613497103e-03,-1.33138939490487704e-02
 1.11000000000000000e+03, 8.28547074664020416e-03,-1.72802827433818362e-02,-1.23963700768233275e-02,-1.38778730548711447e-02,-1.69041632161965640e-02, 1.19060202978152670e-02,-1.52498340614564114e-02, 2.19623583645884753e-02, 2.07393440650401311e-03,-1.76312339859170241e-04
 1.12000000000000000e+03,-1.70575724450851493e-02,-1.27947425687096271e-03,-5.16315956031019891e-03,-1.94997143037643865e-02, 4.02184230284592745e-03,-5.81501723636980005e-03, 1.55074856670871274e-03, 1.53981528640736789e-02,-7.63458835054501173e-03, 1.19754463247369108e-03
 1.13000000000000000e+03,-3.28266037071092394e-03, 1.77679920168349499e-02,-1.53520048146539075e-02, 1.06012797289902778e-02, 2.02380599857953647e-02,-1.24093105704911714e-02, 3.43862942087498971e-02, 7.84156683715875845e-03,-4.68705631602399863e-04, 8.52951071462118050e-03
 1.14000000000000000e+03, 9.06511645457932190e-03, 2.47724273706365974e-02,-1.19659772642572750e-02, 2.08579651247330460e-02, 2.70262242593932549e-03,-1.99882157279611394e-02, 4.40842537473701973e-03, 1.16088789383802949e-02,-6.29897553319995430e-04, 2.30120130976429922e-02
 1.15000000000000000e+03, 8.30422817369204911e-04,-1.29007400538904658e-02,-5.80081637992057621e-03,-4.69332638148447535e-03, 6.52755580032555668e-03, 8.04941369750805137e-03, 5.92967565725722925e-03,-1.44590637390674937e-03, 1.90766355688657130e-02, 4.09948748911899852e-03
 1.16000000000000000e+03,-8.59479895199805402e-03, 1.12540088789111273e-02,-8.49830244036773284e-03, 1.38167178218585422e-02,-1.02390409597402253e-03, 2.78184990265187629e-03, 1.66602704845294942e-02, 6.72693290473768118e-03,-1.88206213733455724e-02, 1.01697835886614251e-02
 1.17000000000000000e+03, 3.69509759344719899e-03, 2.81241815043068019e-03,-2.26889245716819163e-02, 3.00014729208403740e-03, 1.09861453069091501e-02, 8.29313451653433328e-04,-2.13777430012820242e-02, 9.48319299239356109e-03,-1.63408994118248371e-02, 6.73647909031315113e-03
 1.18000000000000000e+03,-4.23432859952399022e-03, 1.72420026796783754e-02, 8.69911014478416331e-03,-1.14188018744852196e-02, 1.23908661292083562e-02, 9.34441405755231588e-03, 8.89488408672163382e-03, 2.30428991530715315e-03,-1.05398219725357824e-02, 2.51907067720417259e-02
 1.19000000000000000e+03,-2.49120086669114187e-04, 1.36836580513292477e-02, 2.50331426680035652e-03, 3.39834406041946606e-03, 3.52078257297205113e-02,-1.15519633879751591e-03, 2.03597677621775034e-03, 9.92641844675176688e-03,-8.40531050650781923e-03, 2.03232440140642574e-02
 1.20000000000000000e+03,-5.43796093988734366e-03, 5.27130674094806410e-03, 1.63944595750186266e-02, 1.73308527149284523e-03,-5.65277926892363610e-03, 1.51817833773600259e-02,-7.91224959345165207e-03,-2.88016211127112591e-03, 1.69197252450080794e-03,-9.82412123916992334e-03
 1.21000000000000000e+03,-4.90431451865294341e-03, 1.56309276012475025e-02, 1.61065821018076824e-03, 4.19360315200170003e-03, 1.49209205150949431e-02, 1.84327804549173427e-02, 2.15333968586131456e-03,-1.13837012494257157e-03,-8.96433806332043448e-03, 6.73815231669433121e-03
 1.22000000000000000e+03, 2.20359808598703452e-02, 1.86404109827787920e-02, 1.31260292908239803e-02,-2.23688073238222096e-02,-1.04768330217349017e-02,-9.07897938487403633e-03, 2.13290066461711923e-03, 4.98852099260038793e-03, 3.02664619432032739e-02,-3.19980259583937682e-03
 1.23000000000000000e+03, 1.61759874130409063e-02,-1.09446038801178829e-03,-2.07599135257107228e-02, 6.63961013704891106e-03, 3.97549111698989460e-03,-4.54414932504741340e-03,-1.62389802677035434e-02, 8.56321882285989875e-04, 1.60074537283703168e-02, 4.30804303241770579e-03
 1.24000000000000000e+03,-2.85145909405659682e-02, 1.39733687996428341e-03,-3.81529620723047858e-03, 8.55750490415203152e-03, 6.85728298327113479e-03, 1.04159004079348843e-02, 2.77094901314700864e-03,-1.02842461297485595e-02,-1.07452944940051951e-02,-1.07158735413282486e-02
 1.25000000000000000e+03, 2.10272709862073352e-03,-9.85561161355931470e-03,-2.93242525108671414e-03, 1.23228021307699772e-02, 8.51558868875705761e-03,-4.95185649258799571e-03,-1.55511520556376528e-02, 2.51755025842139747e-02, 9.30223028243230485e-03, 5.41519291830570675e-03
 1.26000000000000000e+03, 2.22472081878431101e-02,-1.44058762870273357e-02, 1.73208367123469965e-02,-1.02781575377040788e-02, 3.54015239613689678e-02, 1.58408315984180127e-03, 2.22864657111521494e-02, 5.61240661707472152e-03,-1.46475296959897496e-02,-1.87926733850961036e-02
 1.27000000000000000e+03,-8.28786244643058174e-03,-9.65407319492200301e-03, 1.56715511495554155e-02, 1.30575873873114215e-02,-2.79620186169673296e-02, 1.26081946610217925e-03,-1.44628244283830625e-02,-3.42524190487705120e-03, 1.04576403246649709e-02, 9.53871968090036146e-03
 1.28000000000000000e+03, 3.38158771425337290e-02,-2.60281447828099727e-02, 7.61118698286996991e-04, 1.17934600452785764e-02,-1.16664483565977056e-02,-1.08460281937910723e-02, 1.48363463017338864e-02, 1.69326239526525896e-02, 5.41673373138064438e-03,-1.45368379419528217e-02
 1.29000000000000000e+03, 1.71773213151091390e-02,-2.93423939925505301e-03,-5.37972652473536414e-03, 4.30780651932095773e-03, 1.29479373497603059e-03, 1.39001102434614474e-02, 1.95330483537727827e-02, 1.07428419108934552e-03, 1.20080711036916650e-02, 1.33131130217529446e-02
 1.30000000000000000e+03,-4.77081335515113902e-03, 1.37890553670543003e-03,-1.54355331974990345e-03, 2.10294648840489255e-02,-6.28253984218850835e-03, 2.13077553699976725e-02,-5.23296568140204157e-03,-3.83713350788576074e-03,-1.99220144090067088e-02, 2.81835053169857261e-03
 1.31000000000000000e+03, 1.12381108141666897e-02, 1.72204696444192042e-02, 3.90857889387521192e-03,-4.02986365684941759e-03,-9.07554616098687453e-04, 1.12945745275851803e-02, 1.40865915791819184e-02,-5.69040080187590593e-03, 7.32488676563018346e-03,-7.87031401489806867e-03
 1.32000000000000000e+03,-3.03815443386620939e-03,-2.01934437228960947e-03,-1.60882629366850965e-02,-3.88282510401817289e-03, 2.38281269526859768e-02,-1.50503861623546109e-03,-1.05800091018912693e-02,-3.13468410077309082e-03,-1.57333369225587882e-03, 3.21685177648901128e-03
 1.33000000000000000e+03, 5.17637182324392695e-03, 1.46247675548839807e-03, 6.14504773779514252e-03,-8.43962412324033261e-03, 4.73652979443292890e-03,-3.95971801905503802e-03, 6.64044963652590109e-03, 3.76225778425965263e-03, 2.30205776577514371e-02, 3.64138312845772427e-03
 1.34000000000000000e+03, 3.35407545360755927e-03,-1.46833569174085552e-02,-4.28494806412293809e-03,-2.42281507731268971e-03,-2.25736237697625568e-02,-7.98469951783310587e-03,-1.29662484502649049e-02,-2.44031916534004443e-03, 1.01127628125653179e-02, 1.19134734810266664e-03
 1.35000000000000000e+03, 5.96975505023374358e-03,-1.06307631321886208e-02, 1.56761061153751872e-02,-2.05385722765695370e-03, 2.30124519524744740e-02, 1.63443632109388746e-02, 2.40416634915181738e-03, 9.04552636478109066e-03, 1.07371428710243272e-02, 2.38289051855290028e-02
 1.36000000000000000e+03,-8.99846698268745929e-03, 3.07281669920246277e-03, 5.47652439382140775e-03,-9.23181362421206936e-03,-4.47942985465024125e-03,-8.73812395912828069e-03, 1.44320854691990050e-03,-3.17599037096301298e-03, 7.32936344202311622e-03, 9.72738677235171836e-03
 1.37000000000000000e+03, 2.69475671406227716e-03, 1.16628134930891539e-02, 1.68704033838193803e-03, 3.37538875797811014e-02,-1.65386487785453983e-03, 1.54259006937419989e-03,-1.67237225591155628e-02,-1.02230745690101918e-02,-1.44266402381424599e-02, 1.20462983262580505e-02
 1.38000000000000000e+03,-3.15450758830779134e-03,-2.34843319620053614e-02, 1.91635682950217802e-02, 3.34132742677656445e-03,-4.70491916375138930e-03,-3.65721492902478518e-02, 2.65192956060473911e-02,-6.94870702617668250e-03,-7.61790658758583570e-03, 8.81947176006064870e-03
 1.39000000000000000e+03, 6.42931333055094759e-03, 3.08523776460439673e-04,-1.11435932366557109e-02,-7.90377528932977025e-03, 1.03227868067200116e-03,-1.79967442677126548e-03, 1.85317429400063821e-02, 5.10563950397557951e-03, 1.40722446098326490e-02,-1.31826250738396045e-02
 1.40000000000000000e+03,-1.75256314975923214e-02, 5.19475533582129580e-03, 1.70885197482194343e-02, 2.82361593948033188e-03,-5.24072782839710323e-03, 1.00497736999799621e-03,-7.78937478439505407e-03, 1.31059640573614241e-02,-2.47505423735359907e-02, 2.15474626384184190e-04
 1.41000000000000000e+03, 1.76052783609868986e-02, 5.56302230824517498e-03,-3.18702090938178606e-03, 1.22631193143348249e-02,-9.88980778170680912e-03,-2.91227473325550608e-03, 3.45417767853903757e-03, 3.31335232909465080e-02,-4.26239434235734307e-03, 2.48040717248626773e-02
 1.42000000000000000e+03,-5.00201497636850335e-03, 2.50059118224403186e-03,-1.60195938211639909e-03,-8.91197818483065174e-03, 1.42989688370987172e-02,-1.23027319440739569e-02,-1.09643452889860368e-02, 7.20149125603814898e-03,-5.54523399027873065e-03,-1.39347018317069280e-02
 1.43000000000000000e+03, 2.99359504630397318e-03,-4.84773390700091785e-03, 8.84576967004492912e-03, 4.96465260222404142e-03,-1.17858499862614954e-03,-3.54614020997575134e-03,-1.89844263974928394e-02,-2.01503359495923094e-02,-9.24666758416995381e-03, 1.43074405389884965e-03
 1.44000000000000000e+03, 1.63740342142437122e-02, 3.27575115801391689e-02, 7.40478649234011400e-03, 3.01333052376394281e-02,-1.17791058046224327e-02, 2.54188119398923440e-02, 5.50043351023364342e-03, 4.22005477718995214e-03, 4.71024736872788750e-03, 1.08505307170397632e-02
 1.45000000000000000e+03, 1.41964014193746383e-02, 2.68388590905854485e-02,-2.09715735588850930e-03,-9.03176803170928008e-03,-6.11702845205989824e-04, 1.48076974467361167e-02, 2.10597346587221013e-02,-1.54987880832575479e-02,-1.25202028283267694e-02,-4.37146747630887556e-03
 1.46000000000000000e+03, 4.87227958203985921e-03, 2.01377091858479136e-02, 7.21699360778735744e-03, 1.09944249699672671e-03, 9.55541512307797256e-03,-2.61068470508066513e-03,-2.22393020209572245e-02, 1.26715296960036028e-02, 1.31835400371639929e-02, 5.88140041961362960e-03
 1.47000000000000000e+03, 1.59930055187620023e-03, 3.93406124241485553e-03, 1.22189131910818548e-02, 1.19123301634849795e-02, 2.94104705267476951e-02, 1.28068938978498637e-02,-2.22681672225419651e-03,-9.09153200325651077e-03, 2.01913153122692014e-02,-1.43045969748013709e-02
 1.48000000000000000e+03, 7.38813686679819660e-03, 1.02476595051768805e-02, 2.10365653516087587e-03,-1.12498671003997998e-02,-2.57471772861875715e-03, 4.59748961814150127e-03,-7.60492274250468888e-03,-2.78194715648770073e-03, 1.95481614718331156e-02,-2.14040388180927440e-03
 1.49000000000000000e+03, 2.47851308449076116e-02,-5.07149310084951867e-03,-1.14410385622966976e-02,-1.32852787301246007e-02, 5.21369912644711973e-03, 1.59147769927957435e-02,-3.10580358439960192e-03, 2.21974823083206148e-03, 1.98841431581627988e-02, 3.25358231889531476e-03
 1.50000000000000000e+03, 1.29336665723754993e-02,-1.25307162289498768e-03,-2.17649414722169334e-03,-1.70090405369832422e-02,-5.68720385799007661e-03,-1.26599738826147570e-02,-1.61655510026148946e-02,-3.20275837111274053e-02, 1.51314021805443663e-02,-1.26638348402010950e-02
 1.51000000000000000e+03, 5.08998714511307588e-03, 3.10654538328209578e-03,-8.99958846869628425e-03,-1.42557855814214804e-02, 8.91204070857046921e-03,-2.26417446687313915e-02,-9.64852486789052020e-03,-2.54534625440257373e-02, 4.48814939676505341e-03,-1.12337759999292363e-02
 1.52000000000000000e+03, 1.48212273665584092e-03, 1.32584255100297952e-02,-1.62561204230057023e-02,-3.00052486306070110e-03, 1.98739183137348376e-02, 1.50340285744305514e-02,-1.78310012014317731e-02,-2.50274982791498478e-02,-1.65899764794723570e-02, 2.33864980577911420e-02
 1.53000000000000000e+03, 5.07922273628141820e-03, 2.64065354056195519e-03,-1.71916117656070754e-03, 2.32067223498482866e-03, 7.24602752411418385e-03, 3.30309527976552983e-02,-1.30627866826449127e-02, 1.03640544793719338e-02,-7.91199770418186087e-03,-1.66306189733444174e-03
 1.54000000000000000e+03,-2.28549000559702831e-03, 5.55976987257669232e-03, 1.09202480391950765e-02, 1.70463029578596381e-02, 1.83296064770233878e-02, 1.65499816085654845e-02, 7.05769573149476939e-03, 2.09579340914482423e-02, 1.16654713529521954e-02, 1.62254715067749709e-02
 1.55000000000000000e+03,-5.73237536322027726e-03,-4.74057939435680760e-03,-1.88128241847903069e-02,-1.48181047325060392e-03,-8.76986800524417499e-03, 8.69226522176860805e-03,-1.50054046273232419e-02, 3.54193155814830742e-03, 1.70121465306267428e-02, 6.61896207310475656e-03
 1.56000000000000000e+03,-1.24893927181969257e-02,-2.35754882933601369e-02,-1.21143395588932667e-02,-3.69836105237955409e-03, 5.07238772798138766e-04,-1.77481124634536989e-02,-1.51488084465873155e-02,-1.52750013996432437e-02, 2.09573057468505769e-02,-3.26846423527666560e-02
 1.57000000000000000e+03,-1.55197122030229367e-02, 1.02196430141646716e-02, 6.32712227141744008e-04,-1.39185761287538654e-02,-4.27359993590965895e-02,-1.39212396301417324e-02, 3.86574213259741149e-03, 6.73233036382058642e-03,-8.22196962805677063e-03,-2.73045596762890291e-03
 1.58000000000000000e+03, 6.25391222628715691e-03,-1.43721391907076726e-04, 1.95372683118056195e-02, 2.02544667838086938e-02,-9.76358461852778504e-03,-1.61098746245415345e-03, 7.09962530814370850e-03, 2.03894522349700701e-02,-9.18831591501998411e-03,-2.72076069761546767e-02
 1.59000000000000000e+03,-9.92444672167307369e-03,-6.15245860146482366e-03,-2.00020936854985766e-02, 4.57916326220233778e-03,-1.54171115854515161e-02, 1.78574423661477764e-02, 1.49942379714052814e-02,-6.69342357294263560e-03,-1.86512292480948590e-02,-1.68938587076754507e-02
 1.60000000000000000e+03,-9.57899288902430701e-03, 1.99178933382238264e-02,-1.31956453197952048e-02,-9.50621397330120819e-03, 2.75084549859992754e-04, 1.12751544041875488e-02,-1.27413373749930454e-02,-9.23280488744867545e-06, 9.15069967663630079e-03,-1.24679137374512829e-02
 1.61000000000000000e+03,-1.49478307513356535e-03, 7.36267299273654467e-03, 3.04107866337381301e-02,-1.77512071486555963e-02, 1.13287804891787445e-02, 3.99505831491908485e-03, 5.97259338809233171e-03, 6.33259354297040049e-03, 1.05843671229804929e-02, 5.60978858287348742e-03
 1.62000000000000000e+03,-5.08556541717134869e-04, 2.53916279357595497e-02, 2.07671200616889561e-02,-1.63242392993392556e-02, 1.91560706567619893e-02, 2.85656197931467085e-02,-5.62167938722458842e-03, 5.30241346662661407e-05, 1.98877026589042681e-02, 4.73296633322857745e-03
 1.63000000000000000e+03, 2.69113788013522169e-02,-1.35437147783926061e-03,-1.54255686524794756e-02,-2.53894118792340820e-02, 3.28767419782836218e-03,-1.37435422055606753e-02, 1.10735072989695971e-02,-1.22487481513114025e-03,-1.33533796817145028e-02, 3.08396551734501576e-02
 1.64000000000000000e+03,-2.43050707136911693e-03,-1.24644765733115913e-02,-6.19117308812943377e-03,-1.57840048500821756e-02, 1.26074720174798056e-02, 1.08054597321255216e-02, 1.10160377579478878e-02, 5.66238587475192783e-03, 9.60966667965667924e-03,-4.07373796132527981e-03
 1.65000000000000000e+03, 5.10099426228215018e-04, 2.92972005425025167e-03, 2.15447293678389003e-02, 1.69393289640536980e-02, 1.52467979704356583e-02, 8.47150018678206190e-03, 4.37239115167242700e-03, 2.02066743953833701e-03, 2.66125486449234686e-02,-9.01260562083721316e-03
 1.66000000000000000e+03, 1.40048290245252342e-02, 1.44282074725694369e-02, 1.24849816512976573e-02,-3.67747422949598647e-03, 2.55794389032487218e-02, 5.23273168504370580e-03,-2.11806269528644654e-02, 9.45234568373188103e-03,-1.14161858148789999e-02,-1.20656878426829220e-02
 1.67000000000000000e+03, 1.06279465241526476e-02,-5.45330457101879905e-03,-1.86728441796844453e-02, 7.12655330405765220e-03, 2.82764069798723226e-02,-7.93336522615722267e-03, 1.27404851013135367e-03,-1.23737490992238876e-02, 3.67582125072190864e-04, 1.85446716680949253e-02
 1.68000000000000000e+03, 1.21388501923173544e-02, 2.56628727827062676e-02,-9.86400194633783346e-03,-2.60486385130458097e-02, 1.36611699026110159e-04, 7.56679751694042959e-04,-4.97453416877361408e-03,-3.06775877202208934e-03, 7.18715296252926423e-03, 1.25732511431302391e-02
 1.69000000000000000e+03,-3.04210649977204733e-02,-2.04880634169255340e-03,-2.36840240117370537e-02,-4.73721691226982027e-03, 1.94569155123798833e-02,-7.66903881300463799e-03,-5.92178873993339568e-03,-1.99219165018975387e-02,-8.23137075468769949e-03, 2.92992233856490085e-02
 1.70000000000000000e+03,-9.77119408726480169e-03,-4.94145086616271361e-03,-1.78972620457579917e-02, 4.18715090845776447e-03, 1.22422441947642631e-02,-1.55092096133998170e-03,-1.82855777410562072e-03,-3.79225218572620359e-04,-9.86707840580250579e-03,-1.87283103355748125e-02
 1.71000000000000000e+03,-9.49087852671152282e-03, 1.11602308866009543e-02,-7.60010267777514880e-04, 6.04992005346928399e-03, 7.52921131941756345e-06, 2.19701961696275490e-03,-4.37166823291525956e-03,-7.79965143840704537e-03, 1.81982474911721523e-02,-9.79275791890226420e-03
 1.72000000000000000e+03,-4.17858336664267832e-02, 4.57312088493073369e-03, 4.75242662214602103e-03,-1.81616588548407544e-02,-7.26807184538052695e-03, 1.18420522164654294e-02,-1.95673734690853885e-03, 4.03420600539046523e-03,-8.79458173382272057e-03,-1.51161981775967541e-02
 1.73000000000000000e+03, 1.01969599423412122e-02, 2.34309507126340202e-02,-1.82263387947939060e-02,-9.79949764771906838e-03, 1.12857861776057885e-02,-7.46892219508869890e-03, 1.12175800679215239e-02, 2.77461239183164482e-02, 1.67883308274135133e-02, 1.32774680396771151e-04
 1.74000000000000000e+03,-1.12918617466997422e-02,-7.12811615389599435e-03, 2.86447640351202640e-02, 7.09780353160554753e-03, 1.91802992647566541e-03, 2.64665715832279819e-03,-3.23201168846120148e-04,-2.99930520478967465e-03,-7.80023087821075630e-04,-2.21632727642774585e-02
 1.75000000000000000e+03, 1.10055010828626794e-02, 1.29263941113184067e-02, 2.87906491828728624e-03, 1.73291100965742087e-02, 7.96552926076377760e-03, 8.03544350405118075e-03, 1.82348780271928863e-02, 7.05239718362797412e-03, 3.53049260388724629e-03, 8.13025117058399291e-03
 1.76000000000000000e+03,-1.87663812647877073e-03,-1.75284201561014194e-02, 1.04672825688163842e-02, 1.37113403736662861e-02, 2.06849616860175708e-03, 5.17415741360803495e-04,-2.00081693467839723e-02, 9.54458281204263910e-05,-1.07051736896253014e-02, 2.27786614854727119e-03
 1.77000000000000000e+03,-8.18858285313750836e-03,-8.18429772410325836e-03,-2.88587459336003410e-02, 1.52328248161741082e-03, 6.85957068828118525e-03, 1.01960196122504506e-03,-2.23395161087678110e-03, 5.76999336639310960e-03,-1.60982512879354403e-03, 2.64944226990046060e-03
 1.78000000000000000e+03,-1.67055993509182023e-02,-9.82751704594160211e-03,-3.49215904949965478e-05,-1.03703530454047187e-02,-6.26681272128857061e-03,-2.05518858014155925e-02,-6.96160868547101783e-03,-7.84264982036211693e-03, 7.46202923828088484e-03, 1.17152880381106318e-02
