"engine.time","0.ikr.IKr","1.ikr.IKr","2.ikr.IKr","3.ikr.IKr","4.ikr.IKr","5.ikr.IKr","6.ikr.IKr","7.ikr.IKr","8.ikr.IKr","9.ikr.IKr"
 1.10000000000000000e+03,-2.37992613359108880e-02,-2.87178242805454257e-03, 1.16203245258507167e-02, 4.36935450679511433e-03,-2.67058981880460428e-02,-1.51097625312032729e-02, 1.95986893916976369e-03,-2.44986822750358733e-02, 9.75984533224042924e-03, 1.29641628273003857e-02
 1.11000000000000000e+03,-7.89859310926688436e-03, 7.31232363165427827e-03,-3.96992064327975850e-03,-4.34313494447854317e-02, 1.17829246149646454e-02, 1.89827959276932003e-02,-1.04063972254990963e-02,-7.53225719065010648e-03,-9.37495973527011387e-04,-8.44561994319950778e-03
 1.12000000000000000e+03, 2.18253066854888012e-03,-6.04937505934182666e-03, 1.82904341752794311e-02, 8.32968135377804009e-03,-3.51326967316180827e-03,-1.54883124175192958e-02,-2.32189999235133289e-02, 8.05328217553656286e-03,-1.22890400387804140e-02,-1.97133757847607373e-02
 1.13000000000000000e+03,-1.30175714128777306e-02, 3.57422453233443649e-03,-1.51757422917114925e-02,-1.38961719794746356e-02, 1.60498869624687637e-02,-4.59713999092216299e-03, 6.18088359458833416e-03, 9.83922303441757233e-03, 3.88240590177758600e-03,-3.20632792962623767e-03
 1.14000000000000000e+03, 4.81688397994226741e-04,-6.03669489841857261e-03,-1.17562625973994441e-02, 7.99905392045972830e-03,-6.26778680862605502e-03,-6.35207347918836929e-03, 3.34355611565820797e-03, 8.06781285709943889e-03, 4.04686416431381858e-04,-8.49111418254846692e-03
 1.15000000000000000e+03, 8.95411367321383091e-04,-6.01484827908515315e-03,-1.11194398855680773e-02,-1.73570936802165954e-02,-1.27726025761259049e-02, 4.89954944356279717e-03,-1.33514054805283604e-02, 2.89213920100380242e-04,-1.57365312968394816e-02,-1.21591124415336965e-02
 1.16000000000000000e+03,-6.18326890913374746e-04,-4.21102213615472468e-03,-1.16897779950005387e-02,-9.64296356767592282e-03,-1.21003143589555888e-03,-4.61202965637036270e-03,-1.61135889944667120e-02,-4.11566646466922294e-04,-8.01504453512701803e-03,-1.16019897507510152e-02
 1.17000000000000000e+03,-1.21473453800446472e-02, 4.25818701166372996e-03, 2.90204208112785668e-03, 1.76941006791909335e-02,-1.47266908983918442e-02, 5.54962537329373260e-03, 4.40869324333966871e-03,-7.72675979177088728e-03,-1.52797062853345291e-02, 1.57663758228452945e-02
 1.18000000000000000e+03, 6.45907681624788028e-03, 9.45294353201560356e-03, 7.47461629633428253e-03, 4.97642292446117025e-03,-8.44741744486896678e-03, 1.79063022253134613e-02, 5.59387775357090590e-03, 1.78008062427946370e-03,-3.50307822839592952e-03,-1.20783805590103533e-02
 1.19000000000000000e+03,-1.55927709516807938e-02,-2.78482756515175756e-03, 5.41520217502823240e-03,-1.78697630496627256e-02, 1.54977713821599188e-02,-8.91979110632203781e-03,-4.52706307256761295e-03,-2.22785289439729577e-02, 2.45063419161067955e-02, 8.76392184810042239e-03
 1.20000000000000000e+03, 1.33927850340772332e-02,-2.57322842599673925e-02,-1.66098355510851188e-03,-2.11607071425215770e-03,-9.96080926750969424e-03, 1.07364570291886841e-02,-1.13326003243126197e-03, 3.61923627793601238e-03,-1.50760917839468066e-02, 2.84073041237876880e-03
