,Kmax,error_Kmax,Ku,error_Ku,Vhalf,error_Vhalf,Kt,error_Kt
0,1.0,3.819397151710966,1.8000000000000016e-06,1.4980346204725967,-240.0,7.497003831474508e-05,1e-05,0.015564092754381321
1,2.346228848142263,3.573088741042084,2.9379215179412907e-06,1.2548383543646957,-230.04166666666666,6.893225164132301e-05,3.0302710828663992e-05,0.002562471020628521
2,5.50478980785497,3.199150935310656,4.79521269199025e-06,1.0125485866368413,-220.08333333333334,6.0497602163685384e-05,9.182542835656282e-05,0.0214158989946006
3,12.91549665014884,2.7836618779493314,7.826643639390738e-06,0.7998864401178534,-210.125,5.998398880174644e-05,0.0002782559402207126,0.044870086355779784
4,30.30271082866396,2.4468050279706426,1.2774480423013536e-05,0.626839625875015,-200.16666666666666,6.058479771600471e-05,0.0008431909292866251,0.05674549991075251
5,71.09709432312431,2.2099803041991,2.08502338418284e-05,0.48953584277682,-190.20833333333331,9.244287610326283e-05,0.002555097090352507,0.06184297864004501
6,166.81005372000593,2.026841345152573,3.403130592111961e-05,0.38209844032453333,-180.25,9.038137223872624e-05,0.007742636826811269,0.06389185683217985
7,391.3745601980384,1.8337115566693263,5.554516997183338e-05,0.29834948706146036,-170.29166666666666,6.748847393231233e-05,0.023462288481422625,0.06453005619662337
8,918.2542835656282,1.5574769122125198,9.065963893219754e-05,0.23048743216087939,-160.33333333333331,5.358025825487088e-05,0.07109709432312432,0.06477530833867451
9,2154.4346900318824,1.1646402432872816,0.0001479727244598283,0.17132302447588876,-150.375,6.479514183089624e-05,0.21544346900318823,0.06486095834017518
10,5054.796821191236,0.7303572503410527,0.0002415179173660704,0.1163463481547504,-140.41666666666666,6.777097784801611e-05,0.6528521141127848,0.06489765592379161
11,11859.710123376683,0.37406766457611373,0.00039420038133230193,0.06449543655948436,-130.45833333333331,5.9536002239642825e-05,1.9783188827841622,0.06489107100987529
12,27825.59402207126,0.12080501727473711,0.0006434054348315729,0.01776254795334618,-120.5,5.68865049415414e-05,5.994842503189409,0.06489330958152256
13,65285.21141127848,0.07459940328767443,0.001050152595417805,0.021761020465272913,-110.54166666666666,6.767619889366827e-05,18.16599788375325,0.0649041954150023
14,153174.04637020797,0.27506753647123555,0.0017140366151110321,0.054454751205395495,-100.58333333333331,3.527318675632499e-05,55.04789807854968,0.06491252823073582
15,359381.36638046254,0.5544410393901326,0.002797613918929973,0.08419586998975889,-90.625,0.00011193415988403134,166.81005372000558,0.06490198534800112
16,843190.9292866251,0.9497876715579004,0.0045662056285091235,0.11915347009276944,-80.66666666666666,0.0003816698628794995,505.47968211912354,0.06490386802443072
17,1978318.8827841622,1.3892083738147505,0.007452863206300876,0.17111153524873415,-70.70833333333331,0.000692817642584121,1531.7404637020798,0.06489623614765375
18,4641588.833612773,1.746004105713441,0.012164403991146804,0.24502617096223012,-60.75,0.0008283590508810307,4641.588833612773,0.06490078050948642
19,10890229.622637283,1.987948227704576,0.019854480132511714,0.32586236925554574,-50.79166666666666,0.0009143698091612902,14065.272421052336,0.0648972778808172
20,25550970.903525017,2.1667868010656752,0.032406058004913314,0.3867886171864698,-40.833333333333314,0.0009583434043440328,42621.588290153246,0.06490241653436365
21,59948425.03189409,2.3524656456828072,0.052892475069048976,0.41533618211358087,-30.875,0.0010219707105709422,129154.96650148826,0.0649085054575696
22,140652724.21052334,2.620058894088447,0.08632996702362894,0.4192683085455337,-20.916666666666657,0.001064654252333314,391374.5601980376,0.0649021542963597
23,330003479.1125275,3.0055631139943166,0.1409059265343785,0.41252099202907055,-10.958333333333314,0.0011065493293631826,1185971.0123376658,0.06490465240052914
24,774263682.6811278,3.4371375268462723,0.2299836408726694,0.40465494268838315,-1.0,0.001144616862008783,3593813.6638046256,0.06490897607647589
25,1816599788.3753285,3.7838133283794986,0.37537438183016497,0.3986931892327969,-0.75,0.0011620904359459722,10890229.622637283,0.06491681372151627
26,4262158829.015325,4.001472445655314,0.6126780409237506,0.3947161595862523,-0.5,0.0011488470788088285,33000347.911252752,0.06491571541458097
27,10000000000.0,4.122816180569307,1.0,0.3921793975907021,-0.25,0.0011717888602955848,100000000.0,0.0648991445673809
