,Kmax,error_Kmax,Ku,error_Ku,Vhalf,error_Vhalf,Kt,error_Kt
0,1.0,866044521.0451326,1.8000000000000016e-06,783376135.5016282,-240.0,1090109.2405677442,1e-05,24801283.842199024
1,2.346228848142263,976856504.5775938,2.9379215179412907e-06,782626943.0856763,-230.04166666666666,1076134.1019939133,3.0302710828663992e-05,4528934.633103853
2,5.50478980785497,1168724038.8356826,4.79521269199025e-06,781316726.567975,-220.08333333333334,1066017.6358818426,9.182542835656282e-05,50086500.17918854
3,12.91549665014884,1412339660.2607837,7.826643639390738e-06,778873157.30854,-210.125,1078628.2726335397,0.0002782559402207126,169403530.30794808
4,30.30271082866396,1588041798.1256728,1.2774480423013536e-05,774363105.6194729,-200.16666666666666,1067940.0269325345,0.0008431909292866251,336004220.6256663
5,71.09709432312431,1579167463.5306783,2.08502338418284e-05,766170440.7615514,-190.20833333333331,1068626.7941572915,0.002555097090352507,523441661.082836
6,166.81005372000593,1380902899.2268715,3.403130592111961e-05,752546477.5157065,-180.25,1087518.2830973533,0.007742636826811269,671584088.5329428
7,391.3745601980384,1088138079.8655448,5.554516997183338e-05,730776198.3451157,-170.29166666666666,1069895.5463965537,0.023462288481422625,683122322.295625
8,918.2542835656282,788348840.3132012,9.065963893219754e-05,694511903.7584795,-160.33333333333331,1075335.9660024298,0.07109709432312432,681547361.8742244
9,2154.4346900318824,486376648.8468581,0.0001479727244598283,631942049.3716636,-150.375,1060394.5428933632,0.21544346900318823,681008407.6297879
10,5054.796821191236,182476835.2904875,0.0002415179173660704,525529305.92035043,-140.41666666666666,1021123.871876733,0.6528521141127848,680759467.2823278
11,11859.710123376683,120443060.9134637,0.00039420038133230193,356207575.3852967,-130.45833333333331,897756.2894683254,1.9783188827841622,680731909.9969637
12,27825.59402207126,103062220.98092742,0.0006434054348315729,117629366.84874858,-120.5,535361.8513484433,5.994842503189409,680711918.9179766
13,65285.21141127848,97869668.37274612,0.001050152595417805,164564408.82822475,-110.54166666666666,202709.0214226778,18.16599788375325,680693635.114227
14,153174.04637020797,392725901.33366436,0.0017140366151110321,435180189.03959405,-100.58333333333331,50545.73764534401,55.04789807854968,680717700.318035
15,359381.36638046254,694217003.4611471,0.002797613918929973,646470167.2230238,-90.625,85503.37872709682,166.81005372000558,680639130.1055956
16,843190.9292866251,996391877.4504831,0.0045662056285091235,785953599.618694,-80.66666666666666,87456.72384931693,505.47968211912354,680679183.5297257
17,1978318.8827841622,1301449669.339316,0.007452863206300876,868373075.2692477,-70.70833333333331,86589.94743880513,1531.7404637020798,680727121.047846
18,4641588.833612773,1524413306.1540527,0.012164403991146804,923728630.1060648,-60.75,103747.53144921387,4641.588833612773,680718381.4597471
19,10890229.622637283,1564321819.2213194,0.019854480132511714,973175480.239609,-50.79166666666666,104231.8748617829,14065.272421052336,680732390.3348643
20,25550970.903525017,1429188957.9287984,0.032406058004913314,1004505497.626132,-40.833333333333314,126437.74199757329,42621.588290153246,680702090.0404093
21,59948425.03189409,1244212404.90853,0.052892475069048976,1006644309.5488563,-30.875,104826.03729491777,129154.96650148826,680717363.8006927
22,140652724.21052334,1154686401.042886,0.08632996702362894,1031302274.7911543,-20.916666666666657,88679.63122981758,391374.5601980376,680706650.8204694
23,330003479.1125275,1224626882.8306284,0.1409059265343785,1057647263.5308602,-10.958333333333314,145156.46909432497,1185971.0123376658,680688235.497637
24,774263682.6811278,1410133853.8881087,0.2299836408726694,1068440402.7433128,-1.0,94822.28678569931,3593813.6638046256,680692968.7071033
25,1816599788.3753285,1572388086.7281075,0.37537438183016497,1074381008.0653598,-0.75,94750.56052618554,10890229.622637283,680705895.4568712
26,4262158829.015325,1608635326.3215406,0.6126780409237506,1078037217.5588293,-0.5,106975.8765954142,33000347.911252752,680708877.3132557
27,10000000000.0,1455315449.4485822,1.0,1080352800.0826092,-0.25,95881.2177430689,100000000.0,680699040.2040424
