,Kmax,error_Kmax,Ku,error_Ku,Vhalf,error_Vhalf,Kt,error_Kt
0,1.0,12.79829372116242,1.8000000000000016e-06,2.3379691362599995,-240.0,0.02014433010013648,1e-05,0.09860291578001905
1,2.346228848142263,11.538891761841517,2.9379215179412907e-06,1.856476508890673,-230.04166666666666,0.020144309558102223,3.0302710828663992e-05,0.00923211989960748
2,5.50478980785497,10.114725950489388,4.79521269199025e-06,1.436560629165635,-220.08333333333334,0.020144307693734688,9.182542835656282e-05,0.047179694723609465
3,12.91549665014884,8.92637089794892,7.826643639390738e-06,1.0661924690120386,-210.125,0.02014502194546136,0.0002782559402207126,0.08187495234910774
4,30.30271082866396,8.09068716171057,1.2774480423013536e-05,0.7565585133147895,-200.16666666666666,0.020144461267653683,0.0008431909292866251,0.09915360646387532
5,71.09709432312431,7.461201364116787,2.08502338418284e-05,0.5370641275417707,-190.20833333333331,0.020144123350935832,0.002555097090352507,0.10601387985824015
6,166.81005372000593,6.806828985352045,3.403130592111961e-05,0.4153897947699639,-180.25,0.02014225903861412,0.007742636826811269,0.11067129836101931
7,391.3745601980384,5.882326856711549,5.554516997183338e-05,0.3432426983794737,-170.29166666666666,0.020133787470885407,0.023462288481422625,0.11316832001011193
8,918.2542835656282,4.576641627575096,9.065963893219754e-05,0.2806649370260257,-160.33333333333331,0.0201003873411448,0.07109709432312432,0.11409351939531158
9,2154.4346900318824,3.1174549031246372,0.0001479727244598283,0.21755103980322107,-150.375,0.019952077420924443,0.21544346900318823,0.11439786489901106
10,5054.796821191236,1.893582546055513,0.0002415179173660704,0.15345451684176295,-140.41666666666666,0.019336883409226173,0.6528521141127848,0.11450125114855224
11,11859.710123376683,1.0292256390366465,0.00039420038133230193,0.09022706104880492,-130.45833333333331,0.01708031425137154,1.9783188827841622,0.11453490168508501
12,27825.59402207126,0.38130426957006053,0.0006434054348315729,0.027384804560298657,-120.5,0.011501677309149052,5.994842503189409,0.11454524141905771
13,65285.21141127848,0.28431832933909695,0.001050152595417805,0.03836739514876603,-110.54166666666666,0.0049138952007336725,18.16599788375325,0.11454816123711697
14,153174.04637020797,1.220606571242939,0.0017140366151110321,0.11228105830642085,-100.58333333333331,0.0002672843391755515,55.04789807854968,0.11455090923965099
15,359381.36638046254,2.549587451202625,0.002797613918929973,0.19845128681489194,-90.625,0.006260395296281506,166.81005372000558,0.11455331295442608
16,843190.9292866251,4.042038606242319,0.0045662056285091235,0.2890369100017867,-80.66666666666666,0.02091230125925458,505.47968211912354,0.11455306021089554
17,1978318.8827841622,5.282973295813323,0.007452863206300876,0.36145553288245785,-70.70833333333331,0.03965739550744183,1531.7404637020798,0.11455253704427673
18,4641588.833612773,6.128218206328404,0.012164403991146804,0.40137391473839473,-60.75,0.05451206016911398,4641.588833612773,0.11455268563043632
19,10890229.622637283,6.733499204983553,0.019854480132511714,0.41552517052468707,-50.79166666666666,0.06815348993950408,14065.272421052336,0.11455439606356448
20,25550970.903525017,7.354131479408764,0.032406058004913314,0.4177921689985177,-40.833333333333314,0.08549408323327534,42621.588290153246,0.11455415832319434
21,59948425.03189409,8.250601630076675,0.052892475069048976,0.41691275165032055,-30.875,0.10707449657393411,129154.96650148826,0.11454909966726094
22,140652724.21052334,9.54789252076473,0.08632996702362894,0.41592088681243017,-20.916666666666657,0.13161672422955784,391374.5601980376,0.11455308337488662
23,330003479.1125275,11.0178115876437,0.1409059265343785,0.4152923419512383,-10.958333333333314,0.15988397777228172,1185971.0123376658,0.11455310544943016
24,774263682.6811278,12.227670074651012,0.2299836408726694,0.414869235334566,-1.0,0.1914861072602287,3593813.6638046256,0.11455092054007321
25,1816599788.3753285,12.993635122347193,0.37537438183016497,0.4145130909910668,-0.75,0.19235766508549618,10890229.622637283,0.11455162495940113
26,4262158829.015325,13.406926617052218,0.6126780409237506,0.41422583358348786,-0.5,0.19323304794552312,33000347.911252752,0.1145472611083624
27,10000000000.0,13.609116833304236,1.0,0.4140599584264773,-0.25,0.19411187395592266,100000000.0,0.11455072265864646
