,Kmax,error_Kmax,Ku,error_Ku,Vhalf,error_Vhalf
0,9.997,0.0210352872128821,0.0004161,0.0210334852933858,-199.5,0.0210331459419128
1,12.9154966501488,0.027185982708925,0.000643405434831573,0.0221888996008172,-190.208333333333,0.0210331459192389
2,30.302710828664,0.0535311145856045,0.00105015259541781,0.024805565060886,-180.25,0.0210331456337987
3,71.0970943231243,0.0706061635880902,0.00171403661511103,0.0272959371341251,-170.291666666667,0.0210331451998519
4,166.810053720006,0.0763922608165892,0.00279761391892997,0.0292408967541963,-160.333333333333,0.0210331452160639
5,391.374560198038,0.0783659493607853,0.00456620562850912,0.0306027895868238,-150.375,0.0210331427565533
6,918.254283565628,0.0790808736408446,0.00745286320630088,0.0314767933632659,-140.416666666667,0.0210331321876144
7,2154.43469003188,0.0793662491087649,0.0121644039911468,0.0320000499207887,-130.458333333333,0.0210330858646002
8,5054.79682119124,0.0794848117414134,0.0198544801325117,0.0322915771818865,-120.5,0.0210328906043047
9,11859.7101233767,0.0798517158723989,0.0324060580049133,0.0324414901965314,-110.541666666667,0.0210321328350324
10,27825.5940220713,0.0823609425309571,0.052892475069049,0.0325153487638282,-100.583333333333,0.0210304719123085
11,65285.2114112785,0.0897513758982593,0.0863299670236289,0.0325528516391242,-90.625,0.0210494921009814
12,153174.046370208,0.107436012971426,0.140905926534379,0.0325732019408458,-80.6666666666667,0.0213816251925214
13,359381.366380463,0.142880396076238,0.229983640872669,0.0325848418511828,-70.7083333333333,0.0227249244883935
14,843190.929286625,0.199925612566033,0.375374381830165,0.032591699322977,-60.75,0.0239994967212393
15,1978318.88278416,0.2617375182,0.612678040923751,0.0325958091990778,-50.7916666666667,0.0244800329130527
16,4641588.83361277,0.300146925507281,1,0.0325982930491395,-40.8333333333333,0.0246153493508004
17,10890229.6226373,0.318128482330644,0.000394200381332302,0.0210597241937788,-30.875,0.0246873143823231
18,25550970.903525,0.331438708579482,0.00024151791736607,0.0226953862788052,-20.9166666666667,0.024876594780807
19,59948425.0318941,0.350893243690565,0.000147972724459828,0.0252835592959345,-10.9583333333333,0.0256621203403768
20,140652724.210523,0.386250091485832,9.06596389321975E-05,0.0283705490549494,-1,0.0287492246278774
21,330003479.112527,0.442742670429608,5.55451699718334E-05,0.0323843501036481,-0.75,0.0288840801665272
22,774263682.681128,0.504818405564489,3.40313059211196E-05,0.037467364634082,-0.5,0.0290224485389359
23,1816599788.37533,0.544064450927563,2.08502338418284E-05,0.0434191827760003,-0.25,0.0291643578998866
24,4262158829.01533,0.562426335203004,1.27744804230135E-05,0.0498732612499429,-200.166666666667,0.021033145802262
25,10000000000,0.575710370569543,7.82664363939074E-06,0.0563960345938993,-210.125,0.0210331460518171
26,5.50478980785497,0.046172983546145,4.79521269199025E-06,0.0624668613015888,-220.083333333333,0.0210331458412442
27,2.34622884814226,0.0972124831762904,2.93792151794129E-06,0.0675954112303645,-230.041666666667,0.0210331458843141
28,1,0.143384620761273,0.0000018,0.0715397831263742,-240,0.0210331458685513
