,Kmax,likelihood_Kmax,Ku,likelihood_Ku,Vhalf,likelihood_Vhalf
0,100000000.0,2.3138526862893167e-08,1.79e-05,5.844970980623673e-07,-1.147,1.2942953363549496e-08
1,140652724.21052334,0.0006073284191991256,2.08502338418284e-05,0.0002881665334537581,-1.0,3.379719229592784e-08
2,330003479.1125275,0.0015713361644350962,3.403130592111961e-05,0.0013597603769059502,-0.75,7.313037710283184e-08
3,774263682.6811278,0.001992254228080242,5.554516997183338e-05,0.0025879384292929524,-0.5,1.2444664253708985e-07
4,1816599788.3753285,0.002173410018538578,9.065963893219754e-05,0.003860745286965282,-0.25,1.660967739910229e-07
5,4262158829.015325,0.0022509014831440504,0.0001479727244598283,0.005093696485785631,-10.958333333333314,1.152880165423263e-06
6,10000000000.0,0.002284012098959377,0.0002415179173660704,0.006269552862300606,-20.916666666666657,2.5812990546461133e-06
7,59948425.03189409,0.0014285543685954743,0.00039420038133230193,0.007401076955777055,-30.875,6.74046620753601e-06
8,25550970.903525017,0.005673073286397865,0.0006434054348315729,0.008472126516018284,-40.833333333333314,1.5152484919331833e-05
9,10890229.622637283,0.012723340795506069,0.001050152595417805,0.009473630475214058,-50.79166666666666,2.247257941457575e-05
10,4641588.833612773,0.02548430331811038,0.0017140366151110321,0.010418099893150547,-60.75,2.583436730800231e-05
11,1978318.8827841622,0.04772104220958609,0.002797613918929973,0.011269283398505288,-70.70833333333331,2.838710252465219e-05
12,843190.9292866251,0.08354172452558613,0.0045662056285091235,0.011920994843496957,-80.66666666666666,3.2361561356504796e-05
13,359381.36638046254,0.13427607547266754,0.007452863206300876,0.012326857834852973,-90.625,3.5841864632928275e-05
14,153174.04637020797,0.18742568644631077,0.012164403991146804,0.012557242680908886,-100.58333333333331,0.0014840796043007008
15,65285.21141127848,0.22807906939325892,0.019854480132511714,0.012694376249993502,-110.54166666666666,3.763389355955685e-05
16,27825.59402207126,0.25424124747709215,0.032406058004913314,0.012782000953534331,-120.5,3.7729506376499086e-05
17,11859.710123376683,0.27364701299667055,0.052892475069048976,0.012840658524001309,-130.45833333333331,3.7751604168159165e-05
18,5054.796821191236,0.2964554782732189,0.08632996702362894,0.01288174693532806,-140.41666666666666,3.7756936129461637e-05
19,2154.4346900318824,0.3320071068527694,0.1409059265343785,0.012910493743224215,-150.375,3.776277495653973e-05
20,918.2542835656282,0.38247772119328444,0.2299836408726694,0.012925784683380084,-160.33333333333331,3.775622925964743e-05
21,391.3745601980384,0.4358552909684718,0.37537438183016497,0.01292666073037041,-170.29166666666666,3.775733337765525e-05
22,166.81005372000593,0.4770193559073526,0.6126780409237506,0.012920614340462575,-180.25,3.775665893535144e-05
23,71.09709432312431,0.5035419290626971,1.0,0.012915526655224953,-190.20833333333331,3.7758177680430787e-05
24,30.30271082866396,0.5229858776747173,1.2774480423013536e-05,0.0005156589392800768,-200.16666666666666,3.775683048534823e-05
25,12.91549665014884,0.5454779078143733,7.826643639390738e-06,0.0011378780496947146,-210.125,3.7757184769562156e-05
26,5.50478980785497,0.580410656493148,4.79521269199025e-06,0.001561904103663269,-220.08333333333334,3.7757204573865536e-05
27,2.346228848142263,0.6302483423677506,2.9379215179412907e-06,0.0018395126659853651,-230.04166666666666,3.7755707478796304e-05
28,1.0,0.6831632604100705,1.8000000000000016e-06,0.0020166967318627506,-240.0,3.775933619021641e-05
