"engine.time","ikr.IKr","membrane.V"
 0.00000000000000000e+00, 2.31273513443311061e-02,-8.00000000000000000e+01
 1.00000000000000006e-01, 2.30807397149435864e-02,-8.00000000000000000e+01
 2.00000000000000011e-01, 2.30342247353104816e-02,-8.00000000000000000e+01
 3.00000000000000044e-01, 2.29877860625619830e-02,-8.00000000000000000e+01
 4.00000000000000022e-01, 2.29414368567634787e-02,-8.00000000000000000e+01
 5.00000000000000000e-01, 2.28951802780009289e-02,-8.00000000000000000e+01
 6.00000000000000089e-01, 2.28490159826826612e-02,-8.00000000000000000e+01
 7.00000000000000067e-01, 2.28029453683564441e-02,-8.00000000000000000e+01
 8.00000000000000044e-01, 2.27569686937253608e-02,-8.00000000000000000e+01
 9.00000000000000022e-01, 2.27110855702791214e-02,-8.00000000000000000e+01
 1.00000000000000000e+00, 2.26652959010198128e-02,-8.00000000000000000e+01
 1.10000000000000009e+00, 2.26195979950399272e-02,-8.00000000000000000e+01
 1.20000000000000018e+00, 2.25739931577774167e-02,-8.00000000000000000e+01
 1.30000000000000004e+00, 2.25284813892322813e-02,-8.00000000000000000e+01
 1.40000000000000013e+00, 2.24830626894045177e-02,-8.00000000000000000e+01
 1.50000000000000000e+00, 2.24377370582941327e-02,-8.00000000000000000e+01
 1.60000000000000009e+00, 2.23925044959011159e-02,-8.00000000000000000e+01
 1.70000000000000018e+00, 2.23473637135058467e-02,-8.00000000000000000e+01
 1.80000000000000004e+00, 2.23023130751424138e-02,-8.00000000000000000e+01
 1.90000000000000013e+00, 2.22573545052262949e-02,-8.00000000000000000e+01
 2.00000000000000000e+00, 2.22124880037574794e-02,-8.00000000000000000e+01
 2.10000000000000009e+00, 2.21677135707359675e-02,-8.00000000000000000e+01
 2.20000000000000018e+00, 2.21230312061617626e-02,-8.00000000000000000e+01
 2.30000000000000027e+00, 2.20784409100348647e-02,-8.00000000000000000e+01
 2.40000000000000036e+00, 2.20339398126932866e-02,-8.00000000000000000e+01
 2.50000000000000000e+00, 2.19895284026190539e-02,-8.00000000000000000e+01
 2.60000000000000009e+00, 2.19452078987193537e-02,-8.00000000000000000e+01
 2.70000000000000018e+00, 2.19009783009941825e-02,-8.00000000000000000e+01
 2.80000000000000027e+00, 2.18568396094435402e-02,-8.00000000000000000e+01
 2.90000000000000036e+00, 2.18127918240674269e-02,-8.00000000000000000e+01
 3.00000000000000000e+00, 2.17688349448658461e-02,-8.00000000000000000e+01
 3.10000000000000009e+00, 2.17249644605123499e-02,-8.00000000000000000e+01
 3.20000000000000018e+00, 2.16811835803284343e-02,-8.00000000000000000e+01
 3.30000000000000027e+00, 2.16374924010351508e-02,-8.00000000000000000e+01
 3.40000000000000036e+00, 2.15938909226325131e-02,-8.00000000000000000e+01
 3.50000000000000000e+00, 2.15503791451205073e-02,-8.00000000000000000e+01
 3.60000000000000009e+00, 2.15069570684991440e-02,-8.00000000000000000e+01
 3.70000000000000018e+00, 2.14636231424044921e-02,-8.00000000000000000e+01
 3.80000000000000027e+00, 2.14203738464734429e-02,-8.00000000000000000e+01
 3.90000000000000036e+00, 2.13772124716304704e-02,-8.00000000000000000e+01
 4.00000000000000000e+00, 2.13341389592972414e-02,-8.00000000000000000e+01
 4.10000000000000053e+00, 2.12911532508954227e-02,-8.00000000000000000e+01
 4.20000000000000018e+00, 2.12482552878466950e-02,-8.00000000000000000e+01
