,fit_Kmax,fit_Ku,fit_Vhalf,error,ref_Kmax,ref_Ku,ref_Vhalf
0,1.0008486618174104,0.10866425051597528,-102.98077573315501,0.00795784080003659,1.0,0.06513555624326307,-100.5
0,0.9992748677590947,0.07626590594432338,-50.0009956057569,0.008019920639402125,1.0,0.06513555624326307,-50.75
0,1.0000092162901308,0.06209791226071102,-1.004840138703433,0.007974094673732276,1.0,0.06513555624326307,-1.0
0,0.9980733515214049,9.948882945938475,-105.67790361023606,0.007999559259516013,1.0,1.0,-200.0
0,0.9999203259998265,0.2465712100271032,-157.4279349725158,0.00795422661161133,1.0,1.0,-150.25
0,0.9986484159889876,0.19641440912965458,-98.90007215778836,0.007967904774731478,1.0,1.0,-100.5
0,1.0006650650098137,9.17479661447224,-51.646736693391894,0.00796109602277368,1.0,1.0,-50.75
0,0.9992440954848232,9.439267010392303,-0.980392656631947,0.007990673757016502,1.0,1.0,-1.0
0,100.04924541163776,1.801649856482993e-05,-126.22102154633264,0.008000639947024686,100.0,1.8000000000000017e-05,-200.0
0,99.74284884459085,1.806201753947967e-05,-113.0522367995933,0.007997449334326034,100.0,1.8000000000000017e-05,-150.25
0,99.91637988954888,1.799069341595328e-05,-100.79610003083845,0.008001359946094824,100.0,1.8000000000000017e-05,-100.5
0,99.19067652650833,1.815212235538496e-05,-36.68631674566775,0.008010054292413745,100.0,1.8000000000000017e-05,-50.75
0,100.5771636375999,1.7893696949355225e-05,-1.251101590378373,0.007976310471088661,100.0,1.8000000000000017e-05,-1.0
0,99.9239268531296,0.0002742026746376015,-106.0227806858503,0.007955131630979469,100.0,0.0002763467610958146,-200.0
0,99.99391569334493,0.0002772067500819884,-114.36012459025459,0.00795922637087293,100.0,0.0002763467610958146,-150.25
0,100.21785200436643,0.000277841324718016,-105.54762724561147,0.008020359516120623,100.0,0.0002763467610958146,-100.5
0,100.02850757454063,0.000275000761228672,-50.980636200950364,0.008021310203766507,100.0,0.0002763467610958146,-50.75
0,100.11589677602667,0.00027824508812234004,-0.9753072486229865,0.007962041247086212,100.0,0.0002763467610958146,-1.0
0,100.10497006287807,0.004186430344428574,-123.52581452051624,0.007962136311866564,100.0,0.0042426406871192875,-200.0
0,99.78944754701674,0.0043370993164678915,-111.87233013906331,0.00798619905565613,100.0,0.0042426406871192875,-150.25
0,99.55796270761748,0.0040493498356455404,-95.03338687001222,0.008004123597740099,100.0,0.0042426406871192875,-100.5
0,100.20715943527334,0.004215353145962111,-53.47035290290267,0.008002160250630287,100.0,0.0042426406871192875,-50.75
0,100.41282437843543,0.004096724093435552,-1.108643781530544,0.007962885285305256,100.0,0.0042426406871192875,-1.0
0,99.63067440400042,9.465330109932525,-103.71402313205071,0.007975197552325093,100.0,0.06513555624326307,-200.0
0,99.71343056048651,0.08276248262188138,-104.3311128843238,0.007998625466208768,100.0,0.06513555624326307,-150.25
0,100.61690257269609,0.04257789789757009,-130.09151911410657,0.007959169857781242,100.0,0.06513555624326307,-100.5
0,100.0465435918011,0.07714358613168566,-53.02450092089804,0.007956202069838294,100.0,0.06513555624326307,-50.75
0,99.89345866733751,0.10709956512296653,-0.98200192073668,0.007992240427850463,100.0,0.06513555624326307,-1.0
0,99.96548990943528,9.96180246454198,-153.12453623471174,0.007999516945095817,100.0,1.0,-200.0
0,100.11961347249252,0.08636912876084096,-156.04617092537774,0.007957244337424407,100.0,1.0,-150.25
0,99.58684054810054,0.17197193657533974,-95.47880030084316,0.008005004661615673,100.0,1.0,-100.5
0,99.63054878218966,0.10966521593564979,-43.72130682211789,0.008012972179243415,100.0,1.0,-50.75
0,100.41778498559822,9.995968261161535,-1.114430222392308,0.007960243151505467,100.0,1.0,-1.0
0,10010.094024486098,1.798935290483988e-05,-127.17671230253177,0.007957246953943386,10000.0,1.8000000000000017e-05,-200.0
0,10004.262131077809,1.7998837095697358e-05,-130.31580762955684,0.007979923373421606,10000.0,1.8000000000000017e-05,-150.25
0,10054.822617134387,1.7865879508910084e-05,-106.77767183296348,0.007994372705117747,10000.0,1.8000000000000017e-05,-100.5
0,10017.881292315122,1.797868749607442e-05,-52.111480883350566,0.008024678452074042,10000.0,1.8000000000000017e-05,-50.75
0,10036.932863205444,1.7937597464090034e-05,-1.0206747888349899,0.007961791356882455,10000.0,1.8000000000000017e-05,-1.0
0,9993.941933065287,0.0002764817760260501,-114.16449362065336,0.0080218167675077,10000.0,0.0002763467610958146,-200.0
0,9998.131321496667,0.00027563133991634326,-178.37817796583434,0.00798128306519903,10000.0,0.0002763467610958146,-150.25
0,10005.79380773117,0.0002764590969478938,-101.3941608987289,0.007998072457297103,10000.0,0.0002763467610958146,-100.5
0,9991.078096673098,0.0002755341859156021,-50.32039300627236,0.007984990602599162,10000.0,0.0002763467610958146,-50.75
0,10029.018912485271,0.0002745196800979728,-1.0788761308522639,0.008026050919673573,10000.0,0.0002763467610958146,-1.0
0,9990.869118158316,0.004238179029794136,-167.77160615522558,0.007969405129414452,10000.0,0.0042426406871192875,-200.0
0,10001.431625925616,0.004116299665436144,-107.4483405212903,0.007954305459458098,10000.0,0.0042426406871192875,-150.25
0,10017.297012296634,0.004212280402087046,-100.41257419466129,0.007958574600944582,10000.0,0.0042426406871192875,-100.5
0,10025.551604016287,0.004392784500612823,-53.536709922927976,0.007999004276400143,10000.0,0.0042426406871192875,-50.75
0,10012.986536548218,0.004314969419530882,-1.0899100716680201,0.007991176172701068,10000.0,0.0042426406871192875,-1.0
0,10001.755922230073,0.04133666801629719,-157.8313576624767,0.008021622973691701,10000.0,0.06513555624326307,-200.0
0,9975.043011941869,0.14412152802668024,-103.54587515683481,0.008006961130840923,10000.0,0.06513555624326307,-150.25
0,9998.85708447421,0.08093104686995618,-101.89922771775655,0.007997810071303985,10000.0,0.06513555624326307,-100.5
0,10025.591410556808,0.07040901920783649,-52.43924171850079,0.007981527538025161,10000.0,0.06513555624326307,-50.75
0,9981.756137697419,0.06949026970835781,-0.9675940445126645,0.00798343441052233,10000.0,0.06513555624326307,-1.0
0,9979.762396611128,0.07374044988923455,-111.44848397408096,0.007953605993311297,10000.0,1.0,-200.0
0,9976.78318534176,0.2066397193894374,-108.79235546063556,0.007964467103120114,10000.0,1.0,-150.25
0,9988.713131001445,0.29754863333484133,-100.06743615867362,0.007988121980961542,10000.0,1.0,-100.5
0,10013.539293605181,1.7020299963615575,-51.466565431609496,0.007975273323458973,10000.0,1.0,-50.75
0,10019.326070609643,9.92426698221427,-0.9721754742761164,0.007958065035280544,10000.0,1.0,-1.0
0,999844.2138449169,1.8019295663520794e-05,-129.5764919735632,0.007967375398961975,1000000.0,1.8000000000000017e-05,-200.0
0,994470.1310607239,1.814832527397949e-05,-103.52234448794754,0.007966294700031368,1000000.0,1.8000000000000017e-05,-150.25
0,1006057.5503838157,1.7856991605110523e-05,-108.5003428043732,0.00796670218385317,1000000.0,1.8000000000000017e-05,-100.5
0,1002220.5657997404,1.7965235141710683e-05,-51.71384307949393,0.007963031752544704,1000000.0,1.8000000000000017e-05,-50.75
0,1003140.6229209601,1.7907418776755484e-05,-1.0864994555612695,0.007971478669083026,1000000.0,1.8000000000000017e-05,-1.0
0,999843.6968015842,0.0002763011559489864,-122.0397210394606,0.007968038125995246,1000000.0,0.0002763467610958146,-200.0
0,999178.1008686107,0.00027643591592635235,-116.11370138680327,0.007979280018297754,1000000.0,0.0002763467610958146,-150.25
0,999908.4104282738,0.0002756086408537222,-100.10430571257208,0.007977142811603171,1000000.0,0.0002763467610958146,-100.5
0,999821.9430472876,0.00027568551381822046,-50.305548886532925,0.00802799809358164,1000000.0,0.0002763467610958146,-50.75
0,1000744.1078984694,0.00027668693902895756,-1.0276283819803573,0.007989842490031372,1000000.0,0.0002763467610958146,-1.0
0,999899.0757997349,0.004199337683027125,-109.42229786549743,0.007958801847794563,1000000.0,0.0042426406871192875,-200.0
0,999229.9529775962,0.004240064907893456,-106.38077614377488,0.007957100260849911,1000000.0,0.0042426406871192875,-150.25
0,998461.4230145555,0.004274414935104591,-98.29190902910567,0.007998107871430318,1000000.0,0.0042426406871192875,-100.5
0,1000085.780309481,0.004298959276046049,-50.183525420032865,0.008011739323359728,1000000.0,0.0042426406871192875,-50.75
0,999678.1811460025,0.004238738234088859,-0.994555000420334,0.007981406289683243,1000000.0,0.0042426406871192875,-1.0
0,1000341.2944895779,0.06458827829968453,-112.64875358371893,0.007963450912371686,1000000.0,0.06513555624326307,-200.0
0,999419.615168094,0.06581411022280406,-116.20634744202258,0.007979351212102135,1000000.0,0.06513555624326307,-150.25
0,1000664.2315241372,0.07621500504642598,-101.57990177928279,0.007992133338711214,1000000.0,0.06513555624326307,-100.5
0,1000031.2650051554,0.07104895673254606,-50.763361103058074,0.008031770455801585,1000000.0,0.06513555624326307,-50.75
0,1000798.6232668856,0.08422345763386704,-1.0204317938594438,0.007996661102419336,1000000.0,0.06513555624326307,-1.0
0,1000928.4576049825,0.27506858224053715,-177.9256933150687,0.00795701982604113,1000000.0,1.0,-200.0
0,999425.29932051,0.17292438490495834,-106.4294980843797,0.007957374581649676,1000000.0,1.0,-150.25
0,1000683.5887579931,8.722119878713332,-100.59737722762178,0.007958079057754829,1000000.0,1.0,-100.5
0,999748.2156705143,0.31192513386846715,-50.951556123070795,0.00799161611555935,1000000.0,1.0,-50.75
0,999360.0563765636,0.14556595488980412,-0.9824165052653162,0.00799838122193045,1000000.0,1.0,-1.0
0,99878249.08432272,1.803364902114934e-05,-116.47568952470695,0.007996223596054279,100000000.0,1.8000000000000017e-05,-200.0
0,100014639.89624794,1.7985294277727025e-05,-171.78702623453543,0.00796499154351686,100000000.0,1.8000000000000017e-05,-150.25
0,100021642.34910136,1.8000212900187457e-05,-100.66420830792296,0.007964379439901517,100000000.0,1.8000000000000017e-05,-100.5
0,99553734.58764595,1.8167039257896068e-05,-47.66209693559813,0.007991856381207085,100000000.0,1.8000000000000017e-05,-50.75
0,100261917.08148605,1.798111305223386e-05,-1.1083522157402683,0.00801385028167293,100000000.0,1.8000000000000017e-05,-1.0
0,99971015.68877277,0.0002769485572161517,-180.31638710404343,0.007993825121284836,100000000.0,0.0002763467610958146,-200.0
0,99994167.86896238,0.00027635770683957366,-192.4010799195405,0.008001110267688159,100000000.0,0.0002763467610958146,-150.25
0,99956531.26073492,0.0002775223139114131,-100.76233888743113,0.007990168185408698,100000000.0,0.0002763467610958146,-100.5
0,100151351.55446076,0.0002758790171923631,-51.99993328386992,0.007997087603123499,100000000.0,0.0002763467610958146,-50.75
0,100225572.7031714,0.0002741036520292707,-1.058185400870696,0.00796213893993174,100000000.0,0.0002763467610958146,-1.0
0,100041083.96109866,0.004284547334032937,-177.2469909116548,0.007996359142675987,100000000.0,0.0042426406871192875,-200.0
0,100003958.40448624,0.004245086416429056,-114.22766044436369,0.008009432614556247,100000000.0,0.0042426406871192875,-150.25
0,100083890.0526206,0.004301264213336922,-101.8150477729672,0.00795713530472822,100000000.0,0.0042426406871192875,-100.5
0,100009728.44583313,0.004315168598060802,-51.3795486271984,0.007992090858552977,100000000.0,0.0042426406871192875,-50.75
0,100154083.12126312,0.004259363721458567,-1.0428335106889433,0.007961413910672416,100000000.0,0.0042426406871192875,-1.0
0,99918004.30183227,0.06372690599985731,-108.4853363132876,0.007988925083451521,100000000.0,0.06513555624326307,-200.0
0,99884147.64508088,0.057734632167613535,-107.35442435528783,0.007990860868066125,100000000.0,0.06513555624326307,-150.25
0,100057954.78165007,0.059487510648084566,-101.33628908744238,0.007984620610841014,100000000.0,0.06513555624326307,-100.5
0,100088046.20798634,0.057968842131275206,-51.03311129538798,0.00796325269732137,100000000.0,0.06513555624326307,-50.75
0,100020927.8825468,0.06121026762035094,-1.0112143492060273,0.007976120310665198,100000000.0,0.06513555624326307,-1.0
0,100008981.5794512,0.2385808440436228,-145.01970122106962,0.008001976284477897,100000000.0,1.0,-200.0
0,99971373.22182278,0.42756031129767114,-160.5608964319288,0.00799869816053065,100000000.0,1.0,-150.25
0,99871507.54596825,0.8521807053679942,-98.20649210351617,0.007992193564567847,100000000.0,1.0,-100.5
0,99987506.32082766,8.167258793017723,-50.45637955335995,0.007979973317302914,100000000.0,1.0,-50.75
0,100118331.94491123,0.2823850036191053,-1.0186403153556136,0.00802481597304286,100000000.0,1.0,-1.0
