,fit_Kmax,fit_Ku,fit_Vhalf,error,ref_Kmax,ref_Ku,ref_Vhalf
0,998947.5820370157,0.0002791119548555976,-166.21126360500946,0.0159785793365025,1000000.0,0.0002763467610958146,-150.25
0,999348.8467698648,0.00027470359862244047,-99.23114441078319,0.015936017867234836,1000000.0,0.0002763467610958146,-100.5
0,999833.8130594763,0.00027528155943632956,-50.70478356846367,0.01598084266476987,1000000.0,0.0002763467610958146,-50.75
0,1001063.6114384824,0.00027394947859033804,-0.9842876824313742,0.016039033955226194,1000000.0,0.0002763467610958146,-1.0
0,999257.0335106099,0.004194607583093062,-109.86275039177184,0.01595618734912494,1000000.0,0.0042426406871192875,-200.0
0,998915.1565566094,0.004265181508640072,-110.61093505286246,0.01591392984644905,1000000.0,0.0042426406871192875,-150.25
0,1001663.4832779767,0.0042393657414760404,-100.40157477453012,0.01593249932104253,1000000.0,0.0042426406871192875,-100.5
0,1002111.9545013169,0.004228493725144403,-52.423255130582675,0.015935748597701693,1000000.0,0.0042426406871192875,-50.75
0,998674.8065269587,0.004389877893762362,-0.9579254392128449,0.0159786377614103,1000000.0,0.0042426406871192875,-1.0
0,997128.8258912835,0.11667332181494744,-103.42535905298408,0.015928397742908645,1000000.0,0.06513555624326307,-200.0
0,996405.6272627971,0.0908441635293008,-101.52237581977954,0.01597538489848494,1000000.0,0.06513555624326307,-150.25
0,1000591.5891887591,0.07159857545701215,-101.68675783376231,0.016055194243263515,1000000.0,0.06513555624326307,-100.5
0,1001986.2993947916,0.04201885255173583,-52.072434346581424,0.016022209682924556,1000000.0,0.06513555624326307,-50.75
0,1000001.9874452689,0.07373239489243824,-0.9892244040031496,0.01606302718377818,1000000.0,0.06513555624326307,-1.0
0,999143.5964932274,0.9202459735567992,-107.51873576383099,0.016066335832782296,1000000.0,1.0,-200.0
0,1000934.5318418095,0.33535665664560166,-112.85925018935151,0.015932232442037526,1000000.0,1.0,-150.25
0,997862.7812048547,9.974408240499352,-97.12183921095412,0.01591799738535681,1000000.0,1.0,-100.5
0,1000654.9800931512,9.976964765529829,-51.57327601650513,0.01600561039935354,1000000.0,1.0,-50.75
0,999335.2395485068,9.525893873799003,-0.9634421728329231,0.015986661667358473,1000000.0,1.0,-1.0
0,99705987.55820276,1.817150173997548e-05,-153.44629926997018,0.01601272984723788,100000000.0,1.8000000000000017e-05,-200.0
0,96920247.42154437,1.878643158854727e-05,-91.31352268031137,0.01591803877308543,100000000.0,1.8000000000000017e-05,-150.25
0,98914417.50255132,1.828154877237112e-05,-94.81203461488613,0.01591797431290603,100000000.0,1.8000000000000017e-05,-100.5
