,fit_Kmax,fit_Ku,fit_Vhalf,error,ref_Kmax,ref_Ku,ref_Vhalf
0,519.6060462300801,1.800038484416636e-05,-142.56308673656298,9.278841543640456e-08,519.615242270663,1.8e-05,-200
