time,frac,frac_std,sweep,conc
945,0.9260525545237239,0.09218306459269542,1,10000.0
955,0.8900965575293491,0.1021847990674416,1,10000.0
965,0.8945315588244208,0.11972188572053995,1,10000.0
975,0.9013273781441904,0.10407586390487884,1,10000.0
985,0.905919089437466,0.10021740014588504,1,10000.0
995,0.9044558063140837,0.08745690862355578,1,10000.0
1005,0.9004880121982339,0.08614284676124086,1,10000.0
1015,0.9020036889870024,0.08145595482459005,1,10000.0
1025,0.8934529293683198,0.07362641013700562,1,10000.0
1035,0.8830525659178453,0.07337443315935431,1,10000.0
1045,0.8849601491155918,0.06604062868385698,1,10000.0
1055,0.8910341023895538,0.06922062989274959,1,10000.0
1065,0.8832792971642236,0.05996071158679769,1,10000.0
1075,0.886884215541973,0.06408148459496639,1,10000.0
1085,0.8829282819776995,0.04453140406146632,1,10000.0
1095,0.8821488563683456,0.061023611390612444,1,10000.0
1105,0.8869008112213266,0.07032713935851348,1,10000.0
1115,0.8917985238117502,0.06602413696455231,1,10000.0
1125,0.8914736377644868,0.06512930262156658,1,10000.0
1135,0.8898734038095988,0.05195080378414519,1,10000.0
1145,0.8929362616611761,0.06388290432100027,1,10000.0
1155,0.8901090120893378,0.06012414193810243,1,10000.0
1165,0.8865714178079476,0.05321489576314854,1,10000.0
1175,0.8934989279768593,0.05800436164310865,1,10000.0
1185,0.8795973896309092,0.055186421273637654,1,10000.0
1195,0.8747571429222856,0.06274531149627542,1,10000.0
1205,0.8917133146701155,0.059756522272257175,1,10000.0
1215,0.8870237930819833,0.05220691513223983,1,10000.0
1225,0.8846053793098483,0.057302910429192375,1,10000.0
1235,0.89356602557246,0.04979020572518057,1,10000.0
1245,0.8814262904161954,0.0552725087517151,1,10000.0
1255,0.8998248106398403,0.05618845215279178,1,10000.0
1265,0.8885119512515149,0.05802462326893194,1,10000.0
1275,0.8874120552600293,0.05025723355251014,1,10000.0
1285,0.8947388629289442,0.0571831279026827,1,10000.0
1295,0.8846719162121458,0.050340990065518516,1,10000.0
1305,0.8833414890454167,0.05398121913100728,1,10000.0
1315,0.8956694397334577,0.05781894181596262,1,10000.0
1325,0.8942722547088664,0.061592791971970866,1,10000.0
1335,0.8922737487335491,0.061132866908545164,1,10000.0
1345,0.9011519367817183,0.05922977178048156,1,10000.0
1355,0.8897509804255291,0.059064178755183175,1,10000.0
1365,0.8920634072408444,0.052720394073502506,1,10000.0
1375,0.889885414570708,0.04835438468087299,1,10000.0
1385,0.9011432805045742,0.06230967998131014,1,10000.0
1395,0.8941888615360774,0.056847275875820225,1,10000.0
1405,0.8809820227423402,0.05310486808061426,1,10000.0
1415,0.8911089526838023,0.054326633606341414,1,10000.0
1425,0.8799851888244179,0.06371810552082054,1,10000.0
1435,0.8890964975112923,0.05647099948577871,1,10000.0
1445,0.8931739746230892,0.05576482531589705,1,10000.0
1455,0.8948840958645106,0.056807181330136465,1,10000.0
1465,0.8942092274141543,0.05980012139190205,1,10000.0
1475,0.886110385487809,0.05741929477698788,1,10000.0
1485,0.8914944890982058,0.05326034753657902,1,10000.0
1495,0.8814866304231012,0.06546682579031048,1,10000.0
1505,0.8841162354918038,0.06000417341914865,1,10000.0
1515,0.8871482883400628,0.06615867647292933,1,10000.0
1525,0.8982498299608175,0.06293292245228857,1,10000.0
1535,0.8984697775932755,0.06350347229520395,1,10000.0
1545,0.8902770494332384,0.06326461348711232,1,10000.0
1555,0.8864971620886274,0.06140756472639287,1,10000.0
1565,0.8989056144476582,0.05963686388227843,1,10000.0
1575,0.9040889451064906,0.06799840708407434,1,10000.0
1585,0.9030947039544241,0.05843747625563092,1,10000.0
1595,0.8848790801539022,0.05765837652955568,1,10000.0
1605,0.8902316407955744,0.06940406014938288,1,10000.0
1615,0.8961427703856049,0.06708904627978743,1,10000.0
1625,0.8939603036154065,0.06752288830357535,1,10000.0
1635,0.8870822742131346,0.047500348125921556,1,10000.0
1645,0.8872330491442258,0.059248838864399106,1,10000.0
1655,0.8835456615339674,0.06553023155502842,1,10000.0
1665,0.8897623112317683,0.06864950687209871,1,10000.0
1675,0.8907604045840686,0.0623079800263521,1,10000.0
1685,0.8885565877824412,0.06475655881312724,1,10000.0
1695,0.8984230491071302,0.0655218073164083,1,10000.0
1705,0.8901142563381541,0.05140162494036914,1,10000.0
1715,0.9050828981913246,0.0564126557192748,1,10000.0
1725,0.8991607097373263,0.05361974447496363,1,10000.0
1735,0.8868853829290729,0.06142235859286513,1,10000.0
1745,0.8906381441579826,0.06556111416712677,1,10000.0
1755,0.8908785035197055,0.056762282695841354,1,10000.0
1765,0.8985798312594115,0.057813377334031434,1,10000.0
1775,0.8854634681868281,0.05483162569629315,1,10000.0
1785,0.8737693429368064,0.05593991766401659,1,10000.0
1795,0.8896078209823426,0.06657336729377963,1,10000.0
1805,0.8923389171166644,0.05349429289542135,1,10000.0
1815,0.8870197906599648,0.05404119121233309,1,10000.0
1825,0.8941285228156426,0.05624104346668164,1,10000.0
1835,0.8827919233562835,0.0682976535008672,1,10000.0
1845,0.9028806313635624,0.05823263270179521,1,10000.0
1855,0.8912093620488488,0.04833403061570401,1,10000.0
1865,0.8922110371424694,0.07282077920749992,1,10000.0
1875,0.8868246344241111,0.056084070878244525,1,10000.0
1885,0.9001251332556912,0.0626356161446652,1,10000.0
1895,0.8893589734575545,0.05586194748861446,1,10000.0
1905,0.8936287559731337,0.058719931100010184,1,10000.0
1915,0.8932961966988601,0.055419645293424614,1,10000.0
1925,0.8917127330044233,0.055227356977530825,1,10000.0
1935,0.8922832503133171,0.048883041517734996,1,10000.0
1945,0.8900010711370864,0.0558072684023094,1,10000.0
1955,0.8950123966469431,0.04938259386585976,1,10000.0
1965,0.8999546057757914,0.06318981013052227,1,10000.0
1975,0.8940306893736926,0.058292854878631756,1,10000.0
1985,0.8901515219575346,0.0645943503886916,1,10000.0
1995,0.8872532736335764,0.051578905678007506,1,10000.0
2005,0.8907737808242374,0.06423876642674528,1,10000.0
2015,0.8860810479108524,0.053677016978722444,1,10000.0
2025,0.9044538663996627,0.06550237674435871,1,10000.0
2035,0.8937112645031058,0.06631743031624893,1,10000.0
2045,0.9076507173089124,0.05784290329160222,1,10000.0
2055,0.8962366612161956,0.06169774327765657,1,10000.0
2065,0.8950445063381572,0.06860998523385547,1,10000.0
2075,0.8931438109171288,0.06105449458446897,1,10000.0
2085,0.89090958748251,0.06101817067656155,1,10000.0
2095,0.8881524935308185,0.051310318929979004,1,10000.0
2105,0.8848712224489632,0.05924989947327203,1,10000.0
2115,0.8849257627955935,0.057862824589255776,1,10000.0
2125,0.8890489117369569,0.05500847356852408,1,10000.0
2135,0.8849515180054489,0.06961673111293708,1,10000.0
2145,0.897591130846864,0.060053935305971536,1,10000.0
2155,0.896967963006599,0.0550586400173831,1,10000.0
2165,0.8872248294449325,0.06397099759738292,1,10000.0
2175,0.8884400783540292,0.05604151795539266,1,10000.0
2185,0.8837957843651034,0.054584620968328716,1,10000.0
