time,frac,frac_std,sweep,conc
945,0.8192122758246638,0.09679798546528519,1,100
955,0.7754757600775498,0.08571101765133689,1,100
965,0.7917127321564797,0.08364052022426756,1,100
975,0.8140647971420382,0.05963969865887554,1,100
985,0.832608778018995,0.05391937387521652,1,100
995,0.8372593099036939,0.06950538260023197,1,100
1005,0.8543360956891121,0.06293348260997739,1,100
1015,0.8838391135597977,0.08662265000649184,1,100
1025,0.8910581629135167,0.0762695859342287,1,100
1035,0.8812351777687241,0.07263608326982281,1,100
1045,0.8949605258547123,0.08338076566904368,1,100
1055,0.8873338727720729,0.07590868297289738,1,100
1065,0.8964655962122826,0.06469783987334322,1,100
1075,0.887167707597393,0.06566495607535294,1,100
1085,0.9112997641211492,0.08293669635717313,1,100
1095,0.8939252820423632,0.043355422122940905,1,100
1105,0.8849995262290951,0.06738734151233383,1,100
1115,0.8794175827079259,0.05746194802403407,1,100
1125,0.8808609349639118,0.04416501683166732,1,100
1135,0.889937882092973,0.049647113386955134,1,100
1145,0.8781576813510209,0.058845375929490136,1,100
1155,0.8777516993957319,0.057609393948349595,1,100
1165,0.876165757266314,0.054693704302723606,1,100
1175,0.8863224480164879,0.05235343576778556,1,100
1185,0.8791568042993764,0.06497810861084725,1,100
1195,0.8960910105481861,0.07202959485749663,1,100
1205,0.8817956997729052,0.05342730258734344,1,100
1215,0.8753100453933792,0.056844484227526984,1,100
1225,0.8812051577162285,0.043120081053926264,1,100
1235,0.8878786786114669,0.05543209707479192,1,100
1245,0.8834540959966363,0.0562586911140123,1,100
1255,0.8776771259462942,0.07155033191825885,1,100
1265,0.8642072655914056,0.06755499378697191,1,100
1275,0.8690392321325882,0.05257039495473769,1,100
1285,0.8906963965204948,0.06677144510349357,1,100
1295,0.8671459241233143,0.05180169595277493,1,100
1305,0.8758498195538132,0.046343692849800305,1,100
1315,0.8692884089459705,0.05493557188994682,1,100
1325,0.8718898472825112,0.04111625312647484,1,100
1335,0.8745360610381461,0.052760010150566826,1,100
1345,0.8670685253271082,0.042560135259267745,1,100
1355,0.8759709646213256,0.04128168666980229,1,100
1365,0.8728380896695372,0.047663141674852645,1,100
1375,0.8864575668355398,0.05518468037147585,1,100
1385,0.8713298924494269,0.055890179946216104,1,100
1395,0.8559396035789191,0.046166867833119164,1,100
1405,0.8709273017359834,0.04712558630245226,1,100
1415,0.8738281695614779,0.06415603050074825,1,100
1425,0.8706910970920445,0.058015403321530386,1,100
1435,0.8739247695091455,0.06475706070724851,1,100
1445,0.8721704707234554,0.05360353316599973,1,100
1455,0.8769907854925151,0.06260724132091076,1,100
1465,0.8714213427626879,0.05545074039444169,1,100
1475,0.8675427853065152,0.05473482539924138,1,100
1485,0.8733641457830474,0.037822088177654194,1,100
1495,0.8699330789197357,0.05415841376241685,1,100
1505,0.8707994613021511,0.052350084570851094,1,100
1515,0.8809639683723883,0.03641456915932039,1,100
1525,0.8694207640853787,0.058923014045044284,1,100
1535,0.8648434555433031,0.05589321435819725,1,100
1545,0.8678151587107057,0.048369710664675006,1,100
1555,0.8812657520372181,0.04961108704191077,1,100
1565,0.8735785048502982,0.047168674783691855,1,100
1575,0.8700533763273529,0.06212854488669731,1,100
1585,0.8585711373296064,0.04754118050727325,1,100
1595,0.8693875472097535,0.051946434345702154,1,100
1605,0.859595434313662,0.051786229913906745,1,100
1615,0.8722947394035021,0.0458480205606131,1,100
1625,0.8683837098077528,0.06019091621576141,1,100
1635,0.8726189572453515,0.06018934477104001,1,100
1645,0.8668068328989156,0.05225048790119206,1,100
1655,0.8686057172638835,0.05328020465751264,1,100
1665,0.8687624786785836,0.035513808102828254,1,100
1675,0.8765239191608413,0.05628554064135361,1,100
1685,0.8631063663953967,0.054567648519740185,1,100
1695,0.8721995698650136,0.06687645744889188,1,100
1705,0.8624734860025828,0.03361311687163479,1,100
1715,0.862788347959419,0.037926052252695824,1,100
1725,0.8656892511468975,0.05011250614039972,1,100
1735,0.8728545632510086,0.05663704608697327,1,100
1745,0.8631386793412371,0.04361821037682073,1,100
1755,0.8559119761181365,0.03905693449348057,1,100
1765,0.8606906923245788,0.0467303852396755,1,100
1775,0.8666428771809717,0.04048551898806847,1,100
1785,0.8723126770520985,0.04986384070970956,1,100
1795,0.8551009095060653,0.032325422600788765,1,100
1805,0.8650479143439993,0.057203624901485554,1,100
1815,0.8514522892463986,0.04569945291600676,1,100
1825,0.8534662195433583,0.036577817462679,1,100
1835,0.8610558588436047,0.0339832587284771,1,100
1845,0.8526445229605971,0.03841258542653309,1,100
1855,0.8609641455635448,0.04983299817876577,1,100
1865,0.854595510629132,0.04776560666427041,1,100
1875,0.864638683622485,0.04414250352568047,1,100
1885,0.8677012137938975,0.04817030858365657,1,100
1895,0.8661515211347868,0.044627461986360764,1,100
1905,0.8664776305652335,0.06006608015784941,1,100
1915,0.8512835206690049,0.03254785254248699,1,100
1925,0.8698468258629607,0.0429007107953524,1,100
1935,0.86951424813518,0.03919133183849952,1,100
1945,0.8673592465193846,0.0523955038037025,1,100
1955,0.8733296478773328,0.055231504670398834,1,100
1965,0.8722488527898431,0.050831374057575804,1,100
1975,0.8693377434480194,0.05652362583464519,1,100
1985,0.8546223597278985,0.04989033388710372,1,100
1995,0.8568598853061226,0.06114281438380213,1,100
2005,0.8703334088414136,0.04528522066762122,1,100
2015,0.8678555375201875,0.06464791855778439,1,100
2025,0.8647089006037115,0.05604173818527071,1,100
2035,0.8663725724707199,0.04973354863159779,1,100
2045,0.8793720501884347,0.045463499805731264,1,100
2055,0.860976482848021,0.06581208972093909,1,100
2065,0.8652261774032586,0.043285853901551416,1,100
2075,0.8594705879321568,0.04866865984756508,1,100
2085,0.8494530022852036,0.04656287200814084,1,100
2095,0.8574336193413767,0.043873546524222914,1,100
2105,0.8458433980271022,0.042883842511899944,1,100
2115,0.8623554496216435,0.06397531321146623,1,100
2125,0.8537928858872975,0.050892279563837226,1,100
2135,0.863176607308802,0.043626639394548125,1,100
2145,0.8676757340838573,0.04594588904606178,1,100
2155,0.8540396410405239,0.036723125551789006,1,100
2165,0.856568678349685,0.036406680192099715,1,100
2175,0.8616721097692569,0.05657102117115968,1,100
2185,0.8694544960857075,0.041483171428403416,1,100
2195,0.8667557616322717,0.06936761999186411,1,100
2205,0.8682186094852854,0.05144880655835959,1,100
2215,0.8635480401095944,0.05241304299773444,1,100
2225,0.8567814694756243,0.046967998143652774,1,100
2235,0.8534549457107917,0.03752467460262718,1,100
2245,0.8659393367849444,0.056326828008342864,1,100
2255,0.8580681032045977,0.037750032801702575,1,100
2265,0.8554806958888861,0.04560832287928,1,100
2275,0.8706631253829392,0.04908514105887185,1,100
2285,0.8587666863907462,0.047117106829611455,1,100
2295,0.8577507975569071,0.050111204735306704,1,100
2305,0.8629964415068478,0.05046859901170174,1,100
2315,0.8720901514926642,0.0507110684219137,1,100
2325,0.8664877315052615,0.04031841226008967,1,100
2335,0.8814140355692294,0.05634515118545008,1,100
2345,0.8647214158894259,0.04269009926872942,1,100
2355,0.8600470259838309,0.040144523199539435,1,100
2365,0.8716540246767096,0.06630812329558863,1,100
2375,0.8654875906825722,0.055413865557184805,1,100
2385,0.8722545293807732,0.043061690438626454,1,100
2395,0.8721191619355672,0.04244731680204406,1,100
2405,0.8700072173296727,0.041596270819689286,1,100
2415,0.8762165499416464,0.04722936112641788,1,100
2425,0.8664757992931906,0.05344507271955793,1,100
2435,0.8723222133803868,0.040175696183999667,1,100
2445,0.8658965857474122,0.051567819198970986,1,100
2455,0.8567626826022997,0.04138096510877208,1,100
2465,0.8594759003783629,0.04456374556821949,1,100
2475,0.8563556855874251,0.05542901526820467,1,100
2485,0.8581719269651532,0.028299552993516792,1,100
2495,0.8606237510853177,0.05185810360424546,1,100
2505,0.8604213690895864,0.032552379893922005,1,100
2515,0.8705495928417704,0.061211899623579515,1,100
2525,0.8640359941226513,0.06150886606019351,1,100
2535,0.8609660692170408,0.040449599522367444,1,100
2545,0.855830675746707,0.04189644411975164,1,100
2555,0.8583336615753492,0.042947507677035056,1,100
2565,0.8684621514397977,0.04904680937769428,1,100
2575,0.8550968265452893,0.04003110879831785,1,100
2585,0.8630687847896938,0.037228616489477194,1,100
2595,0.8508797540653671,0.037473844746040846,1,100
2605,0.859042331992491,0.04743800979241239,1,100
2615,0.8624038974157782,0.039741395751384224,1,100
2625,0.8630078833243674,0.048532535909637374,1,100
2635,0.8662131341745267,0.043480196011345264,1,100
2645,0.8601473143069335,0.05629934132120907,1,100
2655,0.8586054682281841,0.04664235892739313,1,100
2665,0.8542334908552301,0.04445846231054475,1,100
2675,0.8623889602405964,0.035471098285195714,1,100
2685,0.8639023873895164,0.05369026467669455,1,100
2695,0.8562927465055665,0.044943491789043354,1,100
2705,0.8847013709420364,0.05257220471657644,1,100
2715,0.8668602540918223,0.05024584879112497,1,100
2725,0.8750353013069102,0.06965038817972524,1,100
2735,0.8579431913548928,0.05763833062640515,1,100
2745,0.8513363026579097,0.03030046993302455,1,100
2755,0.8775535770381767,0.04749487354085604,1,100
2765,0.8643314882034098,0.05872488807161676,1,100
2775,0.8587783935450014,0.04069009308001593,1,100
2785,0.8610619899441782,0.04341067548554478,1,100
2795,0.861876890494781,0.03903987303837137,1,100
2805,0.8720939477691821,0.05013538289841588,1,100
2815,0.8635062927672473,0.040162996181903554,1,100
2825,0.860282160201208,0.037839788635780455,1,100
2835,0.8673517553947644,0.05292795225182648,1,100
2845,0.8723721631815624,0.02613035520915544,1,100
2855,0.8563547479457675,0.03139010928300873,1,100
2865,0.85609483697603,0.05182058731188086,1,100
2875,0.8592095321599665,0.04837025556737023,1,100
2885,0.863555405738043,0.04126239472306832,1,100
2895,0.8703060952256226,0.03816650030107743,1,100
2905,0.8637446091253174,0.04430498211011578,1,100
2915,0.8596729234004589,0.0484181762759487,1,100
2925,0.8661565139361582,0.038736348160289064,1,100
2935,0.8531287571099457,0.043348072313693725,1,100
2945,0.8576141135391055,0.03168035511747677,1,100
2955,0.8632210226387906,0.03720054189329343,1,100
2965,0.883739947563592,0.0489691965158513,1,100
2975,0.8534046764915434,0.049778344897061844,1,100
2985,0.8587476127639513,0.04344965793028344,1,100
2995,0.8613566424474949,0.04656393157399582,1,100
3005,0.8648745644561102,0.04019962354840605,1,100
3015,0.8619915302763105,0.044398406794249966,1,100
3025,0.8795319338231075,0.0466939343025631,1,100
3035,0.8712727935097296,0.0416095681428505,1,100
3045,0.8741569586334266,0.042408705982064844,1,100
3055,0.8599298015861634,0.034517566645875845,1,100
3065,0.8458343708885323,0.047503540758285216,1,100
3075,0.8537751508744783,0.036366974551486554,1,100
3085,0.8608748551038894,0.04107133993706248,1,100
3095,0.8531049197269245,0.04751363954401531,1,100
3105,0.8648789473167388,0.053548240844706475,1,100
3115,0.8575191161973849,0.05258908781491566,1,100
3125,0.8620737794708724,0.03208454892331733,1,100
3135,0.8525441000134747,0.03581495056106618,1,100
3145,0.8593127928957602,0.041914154276460246,1,100
3155,0.8497327916339353,0.04732037149326002,1,100
3165,0.8618016510388588,0.04578217924172922,1,100
3175,0.8558056947363207,0.03441898568621854,1,100
3185,0.858055694350286,0.04149942302746818,1,100
3195,0.8618410502988376,0.042107978926515605,1,100
3205,0.8613890665395512,0.03098536561703778,1,100
3215,0.8595692259874199,0.042746635062019755,1,100
3225,0.8661312134120666,0.04984542557868431,1,100
3235,0.8632257939916314,0.04269880249885651,1,100
3245,0.8588303756991832,0.04696909653554416,1,100
3255,0.867936756203222,0.036215182798903324,1,100
3265,0.8762188849112599,0.05236596444353833,1,100
3275,0.8702989945409949,0.05458625386106631,1,100
3285,0.868119827491554,0.060263874298774465,1,100
3295,0.8825271489678735,0.05267276965905093,1,100
3305,0.8598818709805874,0.04275529298727939,1,100
3315,0.8684834876652906,0.04751378784687506,1,100
3325,0.8622975329355596,0.04045285574977422,1,100
3335,0.8621144795220602,0.03587665487907598,1,100
3345,0.870737493052581,0.042828567729525036,1,100
3355,0.8562293136988938,0.045953475108093694,1,100
3365,0.8673524473921295,0.044183006216074856,1,100
3375,0.8712027689184941,0.05938137600622887,1,100
3385,0.8690475078400227,0.03926510854194267,1,100
3395,0.865666277995476,0.04270756936790921,1,100
3405,0.8742364132712694,0.046928162412812544,1,100
3415,0.8627393903980267,0.04481954539937988,1,100
3425,0.8582817885543551,0.04364267610474814,1,100
3435,0.8689267275490957,0.05107793453521758,1,100
3445,0.87316184101631,0.053059601980497445,1,100
3455,0.8780989488386565,0.04263890716640544,1,100
3465,0.8648224584892824,0.04150000472463321,1,100
3475,0.8699172369607869,0.05193942528845201,1,100
3485,0.8727673970866827,0.03791320242789915,1,100
3495,0.8619774213003407,0.05431788256869088,1,100
3505,0.8526190358788361,0.03497117017081038,1,100
3515,0.8680759202542244,0.052579759037180186,1,100
3525,0.8674654650146895,0.045195778919732435,1,100
3535,0.8594517498004309,0.03252668606315963,1,100
3545,0.8661285930722314,0.04581811469674524,1,100
3555,0.8722853580210663,0.06260374579584049,1,100
3565,0.8641782020281236,0.04450769343680303,1,100
3575,0.8745686848337123,0.0373305269179022,1,100
3585,0.8487886484974493,0.05533044568153481,1,100
3595,0.8752659181877772,0.05089583431180852,1,100
3605,0.8671687402456442,0.05530423967357919,1,100
3615,0.8610466217201663,0.05080665481381545,1,100
3625,0.8663114952204674,0.04012867172677427,1,100
3635,0.8717248617837154,0.057679491045488786,1,100
3645,0.8569900666800216,0.023980157637411573,1,100
3655,0.8631267270392238,0.03974204161923207,1,100
3665,0.8811787655461174,0.03534528681879972,1,100
3675,0.8593411496766746,0.04676356425825962,1,100
3685,0.866173668632952,0.0503954367070369,1,100
3695,0.8583756477059855,0.033573236741697085,1,100
3705,0.8733579957740427,0.056745832848297616,1,100
3715,0.8711969966734062,0.05567574559893955,1,100
3725,0.8610522400881049,0.04488382849104523,1,100
3735,0.8605434234433426,0.040100493609775426,1,100
3745,0.876691722562977,0.053337982907258226,1,100
3755,0.8603694002337464,0.054947618371451165,1,100
3765,0.855749690781863,0.039589168947805495,1,100
3775,0.8651739370040771,0.037786783015636385,1,100
3785,0.8582352308121428,0.051315294343185054,1,100
3795,0.868936908074037,0.03177442507031532,1,100
3805,0.8631786899710624,0.04874227878659394,1,100
3815,0.860454952185552,0.03946705162707564,1,100
3825,0.8618564916223882,0.041397109248910914,1,100
3835,0.8533481820622222,0.052142111239043464,1,100
3845,0.8506048083990607,0.03594578364553346,1,100
3855,0.8603963944415369,0.05762770815754956,1,100
3865,0.8688122495931191,0.04364125548601277,1,100
3875,0.8648019291954915,0.04021612717990852,1,100
3885,0.877292951476043,0.05753635905211285,1,100
3895,0.8587331209007649,0.03993269570839679,1,100
3905,0.876376178483616,0.05193515284537693,1,100
3915,0.8690500019450703,0.046448095641647785,1,100
3925,0.8587849042194056,0.04058776629705252,1,100
3935,0.8495483881882288,0.0378959979148888,1,100
3945,0.8566828519065148,0.0419902224119867,1,100
3955,0.8602284459344917,0.053482277808980266,1,100
3965,0.8626752741340086,0.03752476689308027,1,100
3975,0.8556503397135358,0.04723891984861855,1,100
3985,0.858549660211167,0.04471522050362956,1,100
3995,0.8560348591804345,0.05011014287393001,1,100
4005,0.8671808304551462,0.053878213014696044,1,100
4015,0.8678607451546189,0.04379121386044459,1,100
4025,0.8538598707963331,0.04707075255544104,1,100
4035,0.8597393206225382,0.04976899766913253,1,100
4045,0.8693460099951197,0.027253776803941948,1,100
4055,0.8617780061816879,0.05746585024950722,1,100
4065,0.8687265850385332,0.056113279763378154,1,100
4075,0.8607796053221052,0.05065440851775217,1,100
4085,0.8702933409473731,0.043414994122387404,1,100
4095,0.8591500096680679,0.04442616858914399,1,100
4105,0.8766399571481832,0.04649606251067092,1,100
4115,0.8496981216465419,0.04604223614718841,1,100
4125,0.8560946929848235,0.027628139109099333,1,100
4135,0.8687861763105381,0.03548305285661902,1,100
4145,0.8563284608004427,0.05346787164357342,1,100
4155,0.8728730290361014,0.051292266758731817,1,100
4165,0.8740950166060308,0.04428735808131881,1,100
4175,0.870808498206867,0.045518962158091515,1,100
4185,0.8678428488280433,0.04916751645854694,1,100
4195,0.8638921631917188,0.044175368327113745,1,100
4205,0.8531456589534656,0.0434978635567456,1,100
4215,0.8644250267622072,0.05578717606925132,1,100
4225,0.8721874697754103,0.044473776800776875,1,100
4235,0.857054529282204,0.05292857865729554,1,100
4245,0.8668469398782017,0.05358127764256681,1,100
4255,0.851576159651923,0.034194949989312384,1,100
4265,0.8471121621506866,0.04976345564150318,1,100
4275,0.8676735448299161,0.03523597982192494,1,100
4285,0.8523830391454186,0.04504907250235221,1,100
4295,0.8628133405217849,0.051021130649356476,1,100
4305,0.8528008197559641,0.04533965706153409,1,100
4315,0.866486980690525,0.045272783923376976,1,100
4325,0.8527118750494959,0.03651779004161693,1,100
4335,0.8590017418925656,0.031743926452759426,1,100
4345,0.8577854378310473,0.03647593490759017,1,100
4355,0.8606432226181938,0.04303830099476421,1,100
4365,0.8510145100031625,0.02090920350884371,1,100
4375,0.8720512140796665,0.04115814785672432,1,100
4385,0.8684920443057712,0.04699469425672731,1,100
4395,0.8501249657178417,0.04330276832087841,1,100
4405,0.849853406374078,0.03897185268708809,1,100
4415,0.8715879391472824,0.053708958108168975,1,100
4425,0.8669060638972167,0.04629658546588006,1,100
4435,0.8632522283627336,0.04298087826479129,1,100
4445,0.8688459029146941,0.0479657222057642,1,100
4455,0.8528731859117406,0.0406529663871703,1,100
4465,0.8646976720721721,0.04335523909970345,1,100
4475,0.8682833779715745,0.0549953552281992,1,100
4485,0.8600895214589596,0.03945021572618925,1,100
4495,0.861750958477015,0.0421761838726216,1,100
4505,0.8624375271634678,0.04673399725978826,1,100
4515,0.8740186383204026,0.05279943361041364,1,100
4525,0.8761528722368604,0.04560497394272917,1,100
4535,0.864787191875961,0.03344082217051766,1,100
4545,0.8768375778540703,0.05062284327937083,1,100
4555,0.8641026068757808,0.03586448947758322,1,100
4565,0.8591855398513283,0.03696071601913224,1,100
4575,0.8659686719309417,0.0419796145061181,1,100
4585,0.8765311572776665,0.05192247432926788,1,100
4595,0.8671745840254165,0.05997898768184206,1,100
4605,0.8591314272097937,0.03792809156414752,1,100
4615,0.8494030512755973,0.035933576436419354,1,100
4625,0.8506159477133329,0.046193670046147925,1,100
4635,0.8605063922081128,0.036101261445861045,1,100
4645,0.8672964471166322,0.04263843183111134,1,100
4655,0.8524698884557815,0.03226772763325277,1,100
4665,0.8508549043202179,0.046908384433149,1,100
4675,0.868081592522865,0.049817666032890694,1,100
4685,0.8651626605447807,0.0421013645017419,1,100
4695,0.8627578544011429,0.051959966806737985,1,100
4705,0.8718583758222751,0.04712113621489785,1,100
4715,0.8573332212406036,0.04030456458667116,1,100
4725,0.8527042902372787,0.032838455410637304,1,100
4735,0.8530028127015772,0.03773856578732714,1,100
4745,0.8560054696322825,0.047508746738045116,1,100
4755,0.8604139035797779,0.0420125466424542,1,100
4765,0.8500721348131762,0.04925079999324419,1,100
4775,0.8639713689402925,0.040925419662525386,1,100
4785,0.8670216519052945,0.04067245837265194,1,100
4795,0.8488237423903442,0.0500799342213534,1,100
4805,0.8516200384455296,0.04627426824271718,1,100
4815,0.8523662070613788,0.03573765491186106,1,100
4825,0.8674446297919438,0.03969790562115666,1,100
4835,0.8677211238861636,0.04354225544234847,1,100
4845,0.8643863324041438,0.029370007478176845,1,100
4855,0.8565812031403137,0.05011381786756594,1,100
4865,0.8617606710758735,0.048467911921385935,1,100
4875,0.8505059845663947,0.03973597273508769,1,100
4885,0.8601181164760309,0.04475509750199884,1,100
4895,0.8502040788322803,0.039178451713106216,1,100
4905,0.8539686373476337,0.04943790722257491,1,100
4915,0.8632641607597408,0.038031063635139965,1,100
4925,0.8707596669587868,0.03490675055999879,1,100
4935,0.8491273048563283,0.03679036103733006,1,100
4945,0.8712594470306492,0.051737216532227626,1,100
4955,0.8594175351674371,0.042209204960461974,1,100
4965,0.8505595295310414,0.03317331348224291,1,100
4975,0.854443030151297,0.03549137034653227,1,100
4985,0.8615949997694012,0.04466900360448322,1,100
4995,0.8581884104303286,0.04374136623638329,1,100
5005,0.8699447247231561,0.047558024224063106,1,100
5015,0.8658817517558915,0.05093596073106293,1,100
5025,0.8794384033739071,0.04369563644781847,1,100
5035,0.8560063193417379,0.04549803854026603,1,100
5045,0.8616715291177042,0.04800200777289767,1,100
5055,0.8597763078617024,0.04865077902005701,1,100
5065,0.8716162365250071,0.04853103497891598,1,100
5075,0.8574906467419351,0.03231536852467203,1,100
5085,0.8618746645520369,0.03318982701361107,1,100
5095,0.8678884675630774,0.04968942911770172,1,100
5105,0.8486282097415838,0.046030554273007875,1,100
5115,0.8603875681214102,0.04187171193535091,1,100
5125,0.8701415767978578,0.042694617807689135,1,100
5135,0.8664831465275086,0.03926307639257888,1,100
5145,0.857976497047587,0.05852009494649974,1,100
5155,0.8567238369587461,0.030196816095797392,1,100
5165,0.8662357539290886,0.04174400625846961,1,100
5175,0.8562977292042393,0.032865598384910426,1,100
