time,frac,frac_std,sweep,conc
945,1.067883706212559,0.07850541587806042,1,30
955,1.0741951649734225,0.1198930408701309,1,30
965,1.0340064234570883,0.13540135078463292,1,30
975,1.0400272267660378,0.13200836537608568,1,30
985,1.0237873363027352,0.1146330767807291,1,30
995,1.021240676688314,0.11469907365804367,1,30
1005,1.020704563667433,0.0964350115587815,1,30
1015,1.0196309952408016,0.08691257214182523,1,30
1025,1.0137042918301036,0.08132590418789197,1,30
1035,1.0165085088497448,0.07606925959651951,1,30
1045,1.0115094665215631,0.07484620367841334,1,30
1055,1.0007198098379433,0.06741903574389353,1,30
1065,0.99750489693424,0.07427827363534723,1,30
1075,1.0071877704083005,0.07034270757230152,1,30
1085,0.9948595038086308,0.07273869357506839,1,30
1095,0.9968516122322733,0.06497437990356006,1,30
1105,1.0061431324053949,0.07275561639876434,1,30
1115,1.0106714171187583,0.0665023458256755,1,30
1125,0.9973447441056731,0.06923539470389453,1,30
1135,0.9962585761295087,0.06654078948187507,1,30
1145,1.0012174475099078,0.06168314697604258,1,30
1155,0.9976289415637293,0.05156139959154612,1,30
1165,1.0011357517352213,0.05752871821974737,1,30
1175,0.990708116958213,0.05791450906624564,1,30
1185,0.9966813899314895,0.06637713121213062,1,30
1195,1.0033461777360628,0.04835670611012124,1,30
1205,0.9990526330072834,0.043178141093762584,1,30
1215,0.9952997918034111,0.05679504206892922,1,30
1225,0.9979335285036591,0.05561534904909045,1,30
1235,0.9971421929005103,0.054431037238489036,1,30
1245,1.0077092849375477,0.058907411842422416,1,30
1255,1.0077135019866887,0.051895028918313775,1,30
1265,1.009246078335561,0.04941619628377445,1,30
1275,0.9975501183872068,0.04852116560722785,1,30
1285,1.00479234868023,0.049654911623606544,1,30
1295,0.9895810145988216,0.04900578074105513,1,30
1305,0.9826248314740393,0.05298909910874757,1,30
1315,0.9888206840343962,0.053632531224748495,1,30
1325,0.9962063057304947,0.046457269391683514,1,30
1335,0.9851591563604841,0.052552318253831186,1,30
1345,0.9890804155010274,0.05358837358996282,1,30
1355,0.9776550979799651,0.05022214244292438,1,30
1365,0.9846968823037289,0.047767996390814464,1,30
1375,0.9909621706868442,0.05104261162743675,1,30
1385,0.9820155334117052,0.04708742522020009,1,30
1395,0.9868173933149444,0.051028354286889864,1,30
1405,0.9867743561159587,0.049421654444843,1,30
1415,0.9924115278889762,0.05090753871369317,1,30
1425,0.9862087357277346,0.05073766766536976,1,30
1435,0.9949249849032237,0.04548759177270657,1,30
1445,0.9890147257073448,0.04967155050125415,1,30
1455,0.9914797002472405,0.04508494075816865,1,30
1465,0.9850036761735556,0.05146673291945814,1,30
1475,0.9914230074475773,0.047761679737364775,1,30
1485,0.9817236286055305,0.04980693577151387,1,30
1495,0.9918157518725086,0.038332605417002036,1,30
1505,0.986023109148273,0.04661863509050294,1,30
1515,0.9845827237728052,0.04081475896564555,1,30
1525,0.9882573754866782,0.05089769536920908,1,30
1535,0.9815292585287922,0.050043281941459336,1,30
1545,0.9778066921613587,0.042915097845206224,1,30
1555,0.981479994454603,0.042119330454702494,1,30
1565,0.9810414618472363,0.05731601950340489,1,30
1575,0.9834195172552551,0.04621934129256193,1,30
1585,0.9867368360585411,0.036561979912736596,1,30
1595,0.9792340864358321,0.04027741876904127,1,30
1605,0.9846358364683763,0.050302052639852976,1,30
1615,0.9711166012821814,0.04772918851391445,1,30
1625,0.9653166632661817,0.053634197987679946,1,30
1635,0.9775040261747573,0.046123831313239855,1,30
1645,0.9768306121612164,0.046307219495387436,1,30
1655,0.9840915866226978,0.05312060888454117,1,30
1665,0.9867319802831441,0.04604749220634991,1,30
