time,frac,frac_std,sweep,conc
945,1.0245187626338108,0.10235481922178878,1,300
955,0.9138020422224098,0.06707091229214199,1,300
965,0.8970444515834488,0.08268204530969023,1,300
975,0.8902219812257021,0.0810000707301617,1,300
985,0.8995774986996886,0.08137619669602592,1,300
995,0.8715896710100767,0.07730897519300726,1,300
1005,0.861413408700036,0.08133901687590676,1,300
1015,0.8424074077114082,0.06509282060517342,1,300
1025,0.8537005362625749,0.06785345962550986,1,300
1035,0.852586783472148,0.0681841584305908,1,300
1045,0.8370157737121862,0.07197145080349278,1,300
1055,0.8240477583179671,0.06889003026388198,1,300
1065,0.8282550163008914,0.058434591814644145,1,300
1075,0.8249361293863897,0.062208731813917416,1,300
1085,0.8141590713391983,0.06068902651008419,1,300
1095,0.8017546714492285,0.05221248174010485,1,300
1105,0.801760543889183,0.048676398260768715,1,300
1115,0.8026149003942257,0.06374217790304615,1,300
1125,0.7971675936479209,0.04831527937037753,1,300
1135,0.8047092879331498,0.05060234677637323,1,300
1145,0.8027148599215371,0.054786607303722416,1,300
1155,0.8087912803493434,0.047251902663296486,1,300
1165,0.8006017641043558,0.05366963366791664,1,300
1175,0.8020326760466093,0.04319643853641936,1,300
1185,0.7976854634077701,0.047237138532017255,1,300
1195,0.799074077616958,0.045369594529512794,1,300
1205,0.7957213841203536,0.05001625970419204,1,300
1215,0.8071065366366424,0.05120272133189515,1,300
1225,0.8046177000586001,0.053571071773155156,1,300
1235,0.7862981835715359,0.05235263226622604,1,300
1245,0.7924264090577192,0.040953692953097115,1,300
1255,0.7988290914895871,0.04438399793559908,1,300
1265,0.8142057191875908,0.04519120493434944,1,300
1275,0.8135830711669402,0.050302248201443,1,300
1285,0.8029396480574608,0.04459858842084861,1,300
1295,0.7973165800772478,0.03588789922627076,1,300
1305,0.8042375105910423,0.043166200547867246,1,300
1315,0.8072076410196178,0.045060325469860815,1,300
1325,0.8071266027722854,0.03254333949954552,1,300
1335,0.7943136121086711,0.03299574669809811,1,300
1345,0.7874590610453005,0.028712586681932217,1,300
1355,0.790208496883871,0.03149288166650423,1,300
1365,0.7865462688022067,0.024632229221299238,1,300
1375,0.7960955949451719,0.03047695718883324,1,300
1385,0.7966349265552436,0.030700404692703385,1,300
1395,0.8029009716433386,0.03844018391327869,1,300
1405,0.796977050972715,0.02721395798034898,1,300
1415,0.7998435513951611,0.042649695687916905,1,300
1425,0.7938393913801196,0.03122905077060952,1,300
1435,0.8003117588095809,0.03544148042435131,1,300
1445,0.7983507328929671,0.03720350704748853,1,300
1455,0.8114318820436469,0.04758169003204094,1,300
1465,0.7845367653232029,0.03632680259177007,1,300
1475,0.8074073214256814,0.038443819679257765,1,300
1485,0.7920129813635676,0.036296622886794305,1,300
1495,0.8033945846175801,0.04127794234869753,1,300
1505,0.804500319816464,0.04448125161685388,1,300
1515,0.7963836726988726,0.04437373969721201,1,300
1525,0.8015830144312942,0.04326211730721879,1,300
1535,0.80396391647722,0.06248124607383549,1,300
1545,0.7980402508908054,0.06323962551374974,1,300
1555,0.8079446714560338,0.05793682249984098,1,300
1565,0.8099491110411965,0.05038076076628865,1,300
1575,0.8050256239552681,0.051602556351929764,1,300
1585,0.8098589801894384,0.06627557570669117,1,300
1595,0.8012904159564828,0.05616675428551253,1,300
1605,0.8066225592382839,0.05346086841866938,1,300
1615,0.7889979018983116,0.04065490755992327,1,300
