time,frac,frac_std,sweep,conc
945,1.0119652718699428,0.12107111345802797,1,1000.0
955,0.940488700047264,0.1285945987036583,1,1000.0
965,0.9355722743399993,0.1064879887199103,1,1000.0
975,0.9221990235594083,0.08644096486705813,1,1000.0
985,0.9232330380573177,0.08241690564097212,1,1000.0
995,0.9247665523830887,0.07906489350028244,1,1000.0
1005,0.9259995889198438,0.07418999680898948,1,1000.0
1015,0.9196488462091573,0.06048336423670543,1,1000.0
1025,0.9381848219765381,0.0688809613916478,1,1000.0
1035,0.9178128942738943,0.06573525437650823,1,1000.0
1045,0.9256904937921787,0.06781264970985346,1,1000.0
1055,0.9173215364748227,0.05907093634694113,1,1000.0
1065,0.912849534891607,0.06132081482190519,1,1000.0
1075,0.9190917736778899,0.05401580494137681,1,1000.0
1085,0.9350163372762258,0.05193111177065488,1,1000.0
1095,0.9165667085622697,0.049254710492329476,1,1000.0
1105,0.9213518094115608,0.056240872663210366,1,1000.0
1115,0.9134213298176491,0.054538591674346146,1,1000.0
1125,0.9149696734685157,0.07095166674014344,1,1000.0
1135,0.9209394217646254,0.0742060600552769,1,1000.0
1145,0.9174284523509655,0.06701949696707583,1,1000.0
1155,0.9210180506998846,0.06302470192595143,1,1000.0
1165,0.9244647612706719,0.06846595674826052,1,1000.0
1175,0.9134807843285174,0.0651767124686223,1,1000.0
1185,0.9239382345111993,0.058258013725182106,1,1000.0
1195,0.9142533378756363,0.0777864929622786,1,1000.0
1205,0.9120351873511554,0.05601628685547541,1,1000.0
1215,0.9157062876741799,0.06956163113700617,1,1000.0
1225,0.9049030170024394,0.07014468372816121,1,1000.0
1235,0.9233290874534681,0.06977587746568006,1,1000.0
1245,0.9150417926648775,0.0659987224695055,1,1000.0
1255,0.9203256832985199,0.0703468219869269,1,1000.0
1265,0.9137581526922277,0.05344396597899229,1,1000.0
1275,0.9133286427764931,0.07877410470470399,1,1000.0
1285,0.9240208296423497,0.06431423883130377,1,1000.0
1295,0.9209862338907236,0.06024802191637956,1,1000.0
1305,0.925886296489251,0.06836065484824158,1,1000.0
1315,0.9193043693019575,0.06100246293406405,1,1000.0
1325,0.9141092265783488,0.06960478057875262,1,1000.0
1335,0.9305977517159801,0.07553795117831498,1,1000.0
1345,0.9238760463145116,0.06518524302497346,1,1000.0
1355,0.9222092921605533,0.06314741942730852,1,1000.0
1365,0.9219008498010479,0.06107452674803607,1,1000.0
1375,0.9186757204451516,0.07139196397926247,1,1000.0
1385,0.924462014405779,0.06434985073862776,1,1000.0
1395,0.9220170001081268,0.05931328171683447,1,1000.0
1405,0.9160957132600274,0.07732243854009728,1,1000.0
1415,0.922583990638018,0.07182301842860266,1,1000.0
1425,0.9275553478226063,0.07653970091747091,1,1000.0
1435,0.9289354242629333,0.06934495257253534,1,1000.0
1445,0.9251648466811923,0.07352970287908775,1,1000.0
1455,0.9256143958973222,0.07376116167508391,1,1000.0
1465,0.9265736925725917,0.06455521020963,1,1000.0
1475,0.9180118223810892,0.07533475585382181,1,1000.0
1485,0.9082689991426637,0.07200460217665677,1,1000.0
1495,0.9191588286219143,0.07910983246009126,1,1000.0
1505,0.9295584920149624,0.07033547913592177,1,1000.0
1515,0.9173437115108208,0.058680056437743336,1,1000.0
1525,0.9289075448197389,0.06342264145218791,1,1000.0
1535,0.9267051521503917,0.07581008665736541,1,1000.0
1545,0.9206201953008986,0.07072282691087206,1,1000.0
1555,0.9176124450323101,0.06482654631181306,1,1000.0
1565,0.9110166875556077,0.055864581300392784,1,1000.0
1575,0.9154382615594191,0.06367762653982678,1,1000.0
1585,0.9197799051650264,0.07469014590773633,1,1000.0
1595,0.923322088662558,0.06257324076480772,1,1000.0
1605,0.9083431969798952,0.07185504274504745,1,1000.0
1615,0.9176963236874325,0.07168462395044924,1,1000.0
1625,0.9168868602223393,0.06924252787780094,1,1000.0
1635,0.91426250912874,0.0732826380351789,1,1000.0
1645,0.9169061225080546,0.06534765460367097,1,1000.0
1655,0.9182930547932697,0.08086010460140866,1,1000.0
1665,0.9123574831393836,0.07045969077628221,1,1000.0
1675,0.9187636084184941,0.06588209222501418,1,1000.0
1685,0.9261870997999194,0.07814652983586386,1,1000.0
1695,0.9181254213548441,0.0724161562497747,1,1000.0
1705,0.9078261539140009,0.06107317879543343,1,1000.0
1715,0.9217845040267337,0.06710395789617116,1,1000.0
1725,0.9147492779439939,0.06772527280000536,1,1000.0
1735,0.9170979995561813,0.07018794700308643,1,1000.0
1745,0.9125820792887457,0.06836958204100492,1,1000.0
1755,0.9086603009991331,0.06625832655906425,1,1000.0
1765,0.9190632764693715,0.07618777703883547,1,1000.0
1775,0.9122007567869098,0.07617151036206558,1,1000.0
1785,0.914228721848587,0.055032080635259474,1,1000.0
1795,0.9145476679269049,0.06106920717589521,1,1000.0
1805,0.9177748746558777,0.05959937764319355,1,1000.0
1815,0.9157414168284469,0.07282003227305384,1,1000.0
1825,0.9160910285356454,0.08460519705848313,1,1000.0
1835,0.9097519860209998,0.07520326650821384,1,1000.0
1845,0.9122733916616558,0.06584515270783647,1,1000.0
1855,0.9085695616652744,0.06685184574387615,1,1000.0
1865,0.9092629947201575,0.05311493791348959,1,1000.0
1875,0.9062083035626316,0.06684284144768364,1,1000.0
1885,0.9075876785622332,0.06779839684920222,1,1000.0
1895,0.8967460967987241,0.059625868726503446,1,1000.0
1905,0.9069770359420357,0.06283272746158837,1,1000.0
1915,0.9105107285126544,0.06630434186112616,1,1000.0
1925,0.9168975575083321,0.058599400600632554,1,1000.0
1935,0.9034404045015607,0.07076913806832406,1,1000.0
1945,0.9038348740121308,0.06740870752672443,1,1000.0
1955,0.9029075684769347,0.07577752985075772,1,1000.0
1965,0.9070514573677263,0.06049187356904174,1,1000.0
1975,0.9069387433062068,0.05873991202602806,1,1000.0
1985,0.9080585521075185,0.06803962005659167,1,1000.0
1995,0.9032975961415863,0.0693052854968422,1,1000.0
2005,0.9091136725924408,0.06754949911506065,1,1000.0
2015,0.9006825554522201,0.06646807314026024,1,1000.0
2025,0.9113779955406025,0.06472240582820768,1,1000.0
2035,0.9039614657511528,0.06418905965819748,1,1000.0
2045,0.9117675125542293,0.06462448462488901,1,1000.0
2055,0.905869787123429,0.0663182950697238,1,1000.0
2065,0.9048401012157299,0.07378689267410109,1,1000.0
2075,0.9079720983191081,0.068752754496052,1,1000.0
2085,0.9079509831477226,0.06872080826234807,1,1000.0
2095,0.9121296479393214,0.0669800503147771,1,1000.0
2105,0.9166639082114248,0.06326880013644222,1,1000.0
2115,0.9106718580419031,0.07209976099431972,1,1000.0
2125,0.9122807661772084,0.06422647755471093,1,1000.0
2135,0.9141884846792984,0.06995721336383845,1,1000.0
2145,0.9135444387934426,0.061227808580150755,1,1000.0
2155,0.9036873949491645,0.06100071063260623,1,1000.0
2165,0.9056362024863541,0.06944345391170652,1,1000.0
2175,0.9159203782527706,0.06758909272561196,1,1000.0
2185,0.917030922372321,0.07187046387612908,1,1000.0
2195,0.9185731903537605,0.07184051042540252,1,1000.0
2205,0.9163381214299074,0.07010226604929103,1,1000.0
2215,0.9160476945416381,0.06708690553342281,1,1000.0
2225,0.921402531598179,0.07279904522206787,1,1000.0
2235,0.9024207090324989,0.07388746905231869,1,1000.0
2245,0.9130638614054568,0.060373872288131354,1,1000.0
2255,0.912310950279349,0.08047729216379297,1,1000.0
2265,0.9129336269183285,0.05712156466473598,1,1000.0
2275,0.9167154173871925,0.06717633920119317,1,1000.0
2285,0.9096971409392525,0.07747855503331579,1,1000.0
2295,0.910152649630661,0.07321686241033777,1,1000.0
2305,0.9106140405593729,0.06944699789288,1,1000.0
2315,0.9093867564011126,0.06672311548455648,1,1000.0
2325,0.9201482882693371,0.06391051198061884,1,1000.0
2335,0.9161321713460734,0.07737609449390377,1,1000.0
2345,0.9117100618194885,0.06729758250555663,1,1000.0
2355,0.9154035665903575,0.06858837484776217,1,1000.0
2365,0.9076094124256935,0.07131939232031714,1,1000.0
2375,0.9067599945279051,0.07377096080756361,1,1000.0
2385,0.9156190799903856,0.07434816007721155,1,1000.0
2395,0.914587271152186,0.06962549153120577,1,1000.0
2405,0.9207054353873174,0.07357811912975981,1,1000.0
2415,0.9236020446145716,0.07245152077964037,1,1000.0
2425,0.9241460744633129,0.06899651436756483,1,1000.0
2435,0.923041419774836,0.06780820908978286,1,1000.0
2445,0.9094203975798635,0.06722147504889775,1,1000.0
2455,0.9159529397364007,0.059877658659797495,1,1000.0
2465,0.9118284104534597,0.08221206633981008,1,1000.0
2475,0.9273524235075759,0.07118003282926207,1,1000.0
2485,0.9254403696434631,0.0634767751340659,1,1000.0
2495,0.9069014637865539,0.06465616168879307,1,1000.0
2505,0.9207238732701005,0.061923226335788326,1,1000.0
2515,0.9196481938131711,0.07021861021992885,1,1000.0
2525,0.9128021085915533,0.07065108690629932,1,1000.0
2535,0.9214428219766122,0.07293526502573745,1,1000.0
2545,0.9221184352855706,0.06301616493574423,1,1000.0
2555,0.926928238976837,0.05635796931558684,1,1000.0
2565,0.9147622373059417,0.06522062325404078,1,1000.0
2575,0.9253061595887749,0.06366135581244929,1,1000.0
2585,0.912812464377314,0.06678339039656563,1,1000.0
2595,0.9095952517900401,0.0706263798835996,1,1000.0
2605,0.9065794600259729,0.07631243282107315,1,1000.0
2615,0.9136474196771674,0.07350394092998423,1,1000.0
2625,0.9120938039694152,0.06759014968368439,1,1000.0
2635,0.9178314262992219,0.06673282394187748,1,1000.0
2645,0.9185835258896582,0.06939599859678006,1,1000.0
2655,0.9263345846350847,0.07687160190932046,1,1000.0
2665,0.9145216033574076,0.07596215511437575,1,1000.0
2675,0.9103153218278329,0.0578761001339517,1,1000.0
2685,0.905591395645333,0.062402624260365566,1,1000.0
