,Kmax,likelihood_Kmax,Ku,likelihood_Ku,Vhalf,likelihood_Vhalf
0,46460.0,2.9376648129420888e-06,0.0007927,3.284832935352486e-06,-100.0,2.9395406131456514e-06
1,65285.21141127848,0.007545884642983716,0.001050152595417805,0.002286144597710132,-90.625,8.617287604636e-06
2,153174.04637020797,0.021809466263560586,0.0017140366151110321,0.0060726634072102905,-80.66666666666666,2.8207932643677666e-05
3,359381.36638046254,0.029194004347604628,0.002797613918929973,0.009696900712530656,-70.70833333333331,4.976116462186773e-05
4,843190.9292866251,0.03173075671755315,0.0045662056285091235,0.013878761716862392,-60.75,6.229360522691583e-05
5,1978318.8827841622,0.03274996668619886,0.007452863206300876,0.019674106195360076,-50.79166666666666,6.785960951308733e-05
6,4641588.833612773,0.03317101258905261,0.012164403991146804,0.027242176596736358,-40.833333333333314,7.186516048025002e-05
7,10890229.622637283,0.03335360727415616,0.019854480132511714,0.03491931600591245,-30.875,7.583644589723114e-05
8,25550970.903525017,0.033427354768391225,0.032406058004913314,0.04044485072433298,-20.916666666666657,7.906322806825592e-05
9,59948425.03189409,0.033460981240778544,0.052892475069048976,0.04298537813059293,-10.958333333333314,8.295906227827449e-05
10,140652724.21052334,0.03347614374109013,0.08632996702362894,0.04331174714162865,-1.0,8.630880628255526e-05
11,330003479.1125275,0.03347827489459091,0.1409059265343785,0.04267291164074967,-0.75,8.62261889686905e-05
12,774263682.6811278,0.03921248973613708,0.2299836408726694,0.04195042593512548,-0.5,8.687694902472789e-05
13,1816599788.3753285,0.06393620175631291,0.37537438183016497,0.04140579978743686,-0.25,8.648036099616671e-05
14,4262158829.015325,0.1138797746549076,0.6126780409237506,0.04105106763214586,-100.58333333333331,3.0208586632682132e-06
15,10000000000.0,0.17878477931281733,1.0,0.04082051812749424,-110.54166666666666,4.265145814562589e-06
16,27825.59402207126,0.013570018668091665,0.0006434054348315729,0.001804460742983387,-120.5,4.592294833934799e-06
17,11859.710123376683,0.04424065166296425,0.00039420038133230193,0.006127170669474259,-130.45833333333331,4.631079124819914e-06
18,5054.796821191236,0.08637050223922366,0.0002415179173660704,0.010311829876583018,-140.41666666666666,4.768632073803293e-06
19,2154.4346900318824,0.13684159394911008,0.0001479727244598283,0.014259471565518867,-150.375,4.696026746864122e-06
20,918.2542835656282,0.18342859651431973,9.065963893219754e-05,0.018018956740489207,-160.33333333333331,4.682581087182599e-06
21,391.3745601980384,0.2174204782065599,5.554516997183338e-05,0.02157591387126883,-170.29166666666666,4.716875697531676e-06
22,166.81005372000593,0.2415809302805357,3.403130592111961e-05,0.02476808595552699,-180.25,4.865384830850444e-06
23,71.09709432312431,0.26515072285725166,2.08502338418284e-05,0.027405854504710774,-190.20833333333331,4.732595078270343e-06
24,30.30271082866396,0.29559068195023164,1.2774480423013536e-05,0.029412841908103476,-200.16666666666666,4.717745915878448e-06
25,12.91549665014884,0.335782064835518,7.826643639390738e-06,0.030840899259928015,-210.125,4.328126398025096e-06
26,5.50478980785497,0.3845420822037729,4.79521269199025e-06,0.03180421915609404,-220.08333333333334,4.600643208501005e-06
27,2.346228848142263,0.42934656348255196,2.9379215179412907e-06,0.03242800184305861,-230.04166666666666,4.566061624068705e-06
28,1.0,0.46010422096923254,1.8000000000000016e-06,0.0328295961265062,-240.0,5.287501125171298e-06
