,Kmax,likelihood_Kmax,Ku,likelihood_Ku,Vhalf,likelihood_Vhalf
0,46460.0,2.3814943259968774e-06,0.0007927,2.819351400584052e-06,-100.0,2.6145578543631083e-06
1,65285.21141127848,0.0067870528703285,0.001050152595417805,0.0016007704460677924,-90.625,7.875997916812567e-06
2,153174.04637020797,0.01946373767250338,0.0017140366151110321,0.004032685318482686,-80.66666666666666,2.594611226802192e-05
3,359381.36638046254,0.026890265106869864,0.002797613918929973,0.0062060969774058086,-70.70833333333331,4.65402804829763e-05
4,843190.9292866251,0.029765565588870842,0.0045662056285091235,0.008241977562304891,-60.75,5.776434427531663e-05
5,1978318.8827841622,0.030933342891588778,0.007452863206300876,0.010294487716148383,-50.79166666666666,6.32268762177305e-05
6,4641588.833612773,0.03142113032699844,0.012164403991146804,0.012327912487224625,-40.833333333333314,6.705670848269192e-05
7,10890229.622637283,0.031625258659481494,0.019854480132511714,0.014126360065069558,-30.875,7.029635925525939e-05
8,25550970.903525017,0.03171119311537297,0.032406058004913314,0.015525780540565609,-20.916666666666657,7.380831119395711e-05
9,59948425.03189409,0.031748507097473865,0.052892475069048976,0.01653282025910126,-10.958333333333314,7.687969269984304e-05
10,140652724.21052334,0.03176439502207221,0.08632996702362894,0.017209791045662545,-1.0,8.031264383756463e-05
11,330003479.1125275,0.03177095628185252,0.1409059265343785,0.017621741386810094,-0.75,8.048606881419486e-05
12,774263682.6811278,0.0373742389525352,0.2299836408726694,0.0178576810889035,-0.5,8.049056524747491e-05
13,1816599788.3753285,0.06300427586365598,0.37537438183016497,0.017985719538078065,-0.25,8.043360226446877e-05
14,4262158829.015325,0.11321472906670714,0.6126780409237506,0.018055236736381385,-100.58333333333331,2.3889961255845774e-06
15,10000000000.0,0.17768373707719065,1.0,0.01809320856403205,-110.54166666666666,3.3385695711700808e-06
16,27825.59402207126,0.012669921554735395,0.0006434054348315729,0.0012620625241078012,-120.5,4.043058759057026e-06
17,11859.710123376683,0.04282715141257012,0.00039420038133230193,0.004411029278878547,-130.45833333333331,3.877419624848799e-06
18,5054.796821191236,0.0866301629763806,0.0002415179173660704,0.007718127826464891,-140.41666666666666,3.955868403046803e-06
19,2154.4346900318824,0.13708036195294956,0.0001479727244598283,0.011179464354859562,-150.375,4.039304700711985e-06
20,918.2542835656282,0.1811809102184607,9.065963893219754e-05,0.014840300199162557,-160.33333333333331,3.977527508264758e-06
21,391.3745601980384,0.21334673582835142,5.554516997183338e-05,0.018574621025950616,-170.29166666666666,4.1347896536370605e-06
22,166.81005372000593,0.23695755144389502,3.403130592111961e-05,0.02206018544257701,-180.25,3.84080937179187e-06
23,71.09709432312431,0.25976779078443585,2.08502338418284e-05,0.02499871544884295,-190.20833333333331,4.059541709138926e-06
24,30.30271082866396,0.2907558476942175,1.2774480423013536e-05,0.027240418205075504,-200.16666666666666,3.840945426961278e-06
25,12.91549665014884,0.33472015272819006,7.826643639390738e-06,0.02883410277120584,-210.125,3.9633041599370685e-06
26,5.50478980785497,0.38501222463013307,4.79521269199025e-06,0.029905144090700345,-220.08333333333334,3.869629801256159e-06
27,2.346228848142263,0.4282663033803199,2.9379215179412907e-06,0.030603277373051442,-230.04166666666666,4.060322715017985e-06
28,1.0,0.45783600582579076,1.8000000000000016e-06,0.031047315975551326,-240.0,3.754371748178444e-06
