,Kmax,likelihood_Kmax,Ku,likelihood_Ku,Vhalf,likelihood_Vhalf
0,9.997,1.1067408344852382e-05,0.0004161,1.082677050599275e-05,-199.5,1.2302345261695214e-05
1,12.91549665014884,0.007284510260887625,0.0006434054348315729,0.004456483130079551,-190.20833333333331,1.2387366673760597e-05
2,30.30271082866396,0.0270326849448562,0.001050152595417805,0.01073946756362359,-180.25,1.1619579615976373e-05
3,71.09709432312431,0.03607974725156105,0.0017140366151110321,0.019212173899147884,-170.29166666666666,1.2109829528332374e-05
4,166.81005372000593,0.03904391754685739,0.002797613918929973,0.03050072962680892,-160.33333333333331,1.1396123543442e-05
5,391.3745601980384,0.04017303683281935,0.0045662056285091235,0.04234778004739641,-150.375,1.1139132750128665e-05
6,918.2542835656282,0.04063418177804597,0.007452863206300876,0.0511695485036964,-140.41666666666666,1.4533734750788936e-05
7,2154.4346900318824,0.040824281729036266,0.012164403991146804,0.05713494407784263,-130.45833333333331,1.1872512605931004e-05
8,5054.796821191236,0.04090666594978831,0.019854480132511714,0.061464629191904055,-120.5,1.1352622979778054e-05
9,11859.710123376683,0.040942092758867885,0.032406058004913314,0.06438250044676291,-110.54166666666666,1.1757824554934837e-05
10,27825.59402207126,0.0409563200721805,0.052892475069048976,0.06595296755083449,-100.58333333333331,1.5845537848627813e-05
11,65285.21141127848,0.05087299049667386,0.08632996702362894,0.0665463375401823,-90.625,2.6995568520522314e-05
12,153174.04637020797,0.08337424833826444,0.1409059265343785,0.06666103197496243,-80.66666666666666,5.962933847572577e-05
13,359381.36638046254,0.1034127410857561,0.2299836408726694,0.06663554954306529,-70.70833333333331,9.334156339367072e-05
14,843190.9292866251,0.1181549446666523,0.37537438183016497,0.06659212970040437,-60.75,0.00011383953087871758
15,1978318.8827841622,0.13648626310823736,0.6126780409237506,0.06656011637479237,-50.79166666666666,0.00012276302347707658
16,4641588.833612773,0.16826977437325655,1.0,0.06653848797502998,-40.833333333333314,0.00013031367188333655
17,10890229.622637283,0.22110704226200023,0.00039420038133230193,0.0005038648179180479,-30.875,0.00013574284489909492
18,25550970.903525017,0.2858036618954044,0.0002415179173660704,0.004593629221315673,-20.916666666666657,0.0001410332044711396
19,59948425.03189409,0.333138423493132,0.0001479727244598283,0.008491828771890007,-10.958333333333314,0.00014667538963507253
20,140652724.21052334,0.3564193184425738,9.065963893219754e-05,0.012947778373159363,-1.0,0.00015226743605930822
21,330003479.1125275,0.37082700376929695,5.554516997183338e-05,0.018179528657411008,-0.75,0.00015203395411541508
22,774263682.6811278,0.38798631628187696,3.403130592111961e-05,0.023731591241091064,-0.5,0.00015224506829468422
23,1816599788.3753285,0.4183756351073096,2.08502338418284e-05,0.028812626253366343,-0.25,0.00015290458384026458
24,4262158829.015325,0.4699034187581248,1.2774480423013536e-05,0.032845540663173585,-200.16666666666666,1.1643212539948345e-05
25,10000000000.0,0.5342457289957753,7.826643639390738e-06,0.03572771169970307,-210.125,1.1810973475101209e-05
26,5.50478980785497,0.03062788846957724,4.79521269199025e-06,0.037658309081316406,-220.08333333333334,1.1818738512437447e-05
27,2.346228848142263,0.07548064188822239,2.9379215179412907e-06,0.038904305298514914,-230.04166666666666,1.1673639305425901e-05
28,1.0,0.10661926556020344,1.8000000000000016e-06,0.03968960148054908,-240.0,1.7737975582931808e-05
