,Kmax,likelihood_Kmax,Ku,likelihood_Ku,Vhalf,likelihood_Vhalf
0,9.997,7.083993189116256e-06,0.0004161,6.81132425726589e-06,-199.5,7.418114004701339e-06
1,12.91549665014884,0.007074088288153691,0.0006434054348315729,0.0036423292690950164,-190.20833333333331,6.84414662455504e-06
2,30.30271082866396,0.02669202664848628,0.001050152595417805,0.007980378902080067,-180.25,6.98229094601165e-06
3,71.09709432312431,0.035091501662726135,0.0017140366151110321,0.012523177950302333,-170.29166666666666,7.891997899419189e-06
4,166.81005372000593,0.037850040195285525,0.002797613918929973,0.01732955338161076,-160.33333333333331,7.028635667781619e-06
5,391.3745601980384,0.03890591338653515,0.0045662056285091235,0.022094539458242225,-150.375,6.72870490652509e-06
6,918.2542835656282,0.03933614120783774,0.007452863206300876,0.026148998074164025,-140.41666666666666,6.868759703273244e-06
7,2154.4346900318824,0.03951655447135277,0.012164403991146804,0.0290972922318142,-130.45833333333331,7.505908202051606e-06
8,5054.796821191236,0.03959321359449224,0.019854480132511714,0.031030914343213055,-120.5,7.22200777748296e-06
9,11859.710123376683,0.0396251737930867,0.032406058004913314,0.032248937753333644,-110.54166666666666,8.24153366558167e-06
10,27825.59402207126,0.03963889500225677,0.052892475069048976,0.033034686117343635,-100.58333333333331,1.0107812713496802e-05
11,65285.21141127848,0.05148461855133867,0.08632996702362894,0.03354367824466182,-90.625,2.121410710824061e-05
12,153174.04637020797,0.08534225392655297,0.1409059265343785,0.03383828392694586,-80.66666666666666,4.9933948703500413e-05
13,359381.36638046254,0.10578266929560115,0.2299836408726694,0.03397973508162416,-70.70833333333331,8.30730747676651e-05
14,843190.9292866251,0.12090923653727365,0.37537438183016497,0.034033825946543916,-60.75,0.00010100722774553489
15,1978318.8827841622,0.1396801918446048,0.6126780409237506,0.03404636848369275,-50.79166666666666,0.00010948210795033364
16,4641588.833612773,0.17133077943940878,1.0,0.034044071423789825,-40.833333333333314,0.00011575723260126493
17,10890229.622637283,0.22358657246394661,0.00039420038133230193,0.0004345676663833143,-30.875,0.0001201655837178113
18,25550970.903525017,0.2878764811768562,0.0002415179173660704,0.004129393310906362,-20.916666666666657,0.00012531354852773308
19,59948425.03189409,0.33519631851218445,0.0001479727244598283,0.007839785693650358,-10.958333333333314,0.00013072651388648491
20,140652724.21052334,0.3586321701247468,9.065963893219754e-05,0.01218179825064868,-1.0,0.00013654016553366465
21,330003479.1125275,0.3733932887191369,5.554516997183338e-05,0.01731719472024167,-0.75,0.00013621580427581521
22,774263682.6811278,0.39093745079359066,3.403130592111961e-05,0.022779714380801522,-0.5,0.00013663450512352616
23,1816599788.3753285,0.42126498284446406,2.08502338418284e-05,0.02777357232080932,-0.25,0.00013685977345113135
24,4262158829.015325,0.4724126801516643,1.2774480423013536e-05,0.0317261213452556,-200.16666666666666,6.963483637884531e-06
25,10000000000.0,0.5364940523612083,7.826643639390738e-06,0.034543584458077974,-210.125,7.272359861588195e-06
26,5.50478980785497,0.030510065067083182,4.79521269199025e-06,0.036427214831616525,-220.08333333333334,7.713789437619891e-06
27,2.346228848142263,0.07487287623552885,2.9379215179412907e-06,0.03763980938290445,-230.04166666666666,7.742034026460472e-06
28,1.0,0.1028544177899641,1.8000000000000016e-06,0.03840567826674797,-240.0,7.395997458628151e-06
