,Kmax,likelihood_Kmax,Ku,likelihood_Ku,Vhalf,likelihood_Vhalf
0,100000000.0,5.3294057430387223e-08,1.79e-05,4.805371721263847e-08,-1.147,5.08976915293316e-08
1,100000000.0,4.877836464111911e-08,1.8000000000000017e-05,1.9261604591592377e-05,-1.0,2.8664855556525682e-05
2,37926901.90732246,0.03435929631419536,3.198858316873192e-05,0.005313787775184234,-11.47368421052633,0.0010583463707990984
3,14384498.882876601,0.06421521032239492,5.6848302952382116e-05,0.010781469467792196,-21.94736842105266,0.0012944107494548642
4,5455594.781168515,0.08580687134289144,0.00010102759261075233,0.015338939662847167,-32.42105263157896,0.0013462159899923726
5,2069138.0811147902,0.11244324285906439,0.0001795405304758786,0.018811357377594783,-42.89473684210526,0.001364520333813683
6,784759.9703514606,0.15611602602119828,0.00031906928840477137,0.021190838329390924,-53.36842105263159,0.0014007370219781075
7,297635.1441631313,0.21569767571599427,0.0005670319149291183,0.02269027968316803,-63.84210526315792,0.0015309241839148952
8,112883.78916846884,0.27095971233599475,0.0010076970872241893,0.02359641524374035,-74.31578947368422,0.0018285119217499746
9,42813.32398719396,0.30746463184385237,0.0017908223379755476,0.024129555145199207,-84.78947368421053,0.0020891368785013907
10,16237.76739188721,0.3312170838325087,0.003182548294375205,0.024441653857724892,-95.26315789473685,0.002182574452037541
11,6158.48211066026,0.35642197723571434,0.005655845044618171,0.02462638827372337,-105.73684210526316,0.002205349837437907
12,2335.7214690901214,0.3965567547721607,0.01005124831106825,0.02473684149590686,-116.21052631578948,0.0022103802914896784
13,885.8667904100823,0.4543179779776802,0.017862510697121258,0.024801955041645524,-126.6842105263158,0.0022114733489670105
14,335.9818286283781,0.5120534801675802,0.03174424494651258,0.02483875021370574,-137.1578947368421,0.002211695689182126
15,127.42749857031335,0.5520474408963608,0.05641407886667304,0.02485855962436096,-147.63157894736844,0.0022117470349177094
16,48.32930238571752,0.577138999840472,0.10025591409522058,0.024868981518203166,-158.10526315789474,0.0022117594729276864
17,18.329807108324356,0.6009155704820187,0.17816914701067796,0.024874585085099536,-168.57894736842104,0.0022117633931426147
18,6.951927961775605,0.6374571200611718,0.3166321431807273,0.024877674250455017,-179.05263157894737,0.0022117604067554784
19,2.636650898730358,0.6924893593465541,0.5627007581128066,0.02487939867798345,-189.5263157894737,0.002211759093556674
20,1.0,0.7513771479374955,1.0,0.024880339427475265,-200.0,0.002211763100197562
