,Kmax,likelihood_Kmax,Ku,likelihood_Ku,Vhalf,likelihood_Vhalf
0,46460.0,0.12474304631499274,0.0007927,0.11927499732349217,-100.0,0.11923993775905031
1,65285.21141127848,0.13093462328214953,0.001050152595417805,0.1192039408458517,-90.625,0.11922733770981676
2,153174.04637020797,0.13987153251949114,0.0017140366151110321,0.11926483329407322,-80.66666666666666,0.11920458252998527
3,359381.36638046254,0.1414693444460681,0.002797613918929973,0.11938268329428726,-70.70833333333331,0.11922047769958793
4,843190.9292866251,0.14210341541523377,0.0045662056285091235,0.11948442389162066,-60.75,0.1192678788566507
5,1978318.8827841622,0.14236715634995753,0.007452863206300876,0.11955962065114643,-50.79166666666666,0.11929090766892904
6,4641588.833612773,0.1424784988068222,0.012164403991146804,0.1196100435152821,-40.833333333333314,0.11929762905599263
7,10890229.622637283,0.1425257667863324,0.019854480132511714,0.11964028770692092,-30.875,0.11930042724630087
8,25550970.903525017,0.1425458824795487,0.032406058004913314,0.11965643808506166,-20.916666666666657,0.11930656202058049
9,59948425.03189409,0.1503770770141459,0.052892475069048976,0.11966434054214152,-10.958333333333314,0.11933827893908432
10,140652724.21052334,0.1790126456535723,0.08632996702362894,0.11966812342536007,-1.0,0.1195481135758546
11,330003479.1125275,0.23245602700623058,0.1409059265343785,0.11967001626818373,-0.75,0.11955991839461418
12,774263682.6811278,0.29433422814655297,0.2299836408726694,0.11967102854569239,-0.5,0.11957222259740793
13,1816599788.3753285,0.3349697288810891,0.37537438183016497,0.11967153704902181,-0.25,0.11958507260996978
14,4262158829.015325,0.3548442382946302,0.6126780409237506,0.11967194187037204,-100.58333333333331,0.11924036741702662
15,10000000000.0,0.3687723010171835,1.0,0.1196720833344904,-110.54166666666666,0.11924416443033256
16,27825.59402207126,0.11942697283539093,0.0006434054348315729,0.11942166944433376,-120.5,0.11924515433074406
17,11859.710123376683,0.12519127928189286,0.00039420038133230193,0.12016722117559171,-130.45833333333331,0.11924534773836272
18,5054.796821191236,0.14789130159525704,0.0002415179173660704,0.12139188490214364,-140.41666666666666,0.11924542139451075
19,2154.4346900318824,0.18902607935419324,0.0001479727244598283,0.12281642063324233,-150.375,0.11924543245049424
20,918.2542835656282,0.24098941211734118,9.065963893219754e-05,0.12425069270653452,-160.33333333333331,0.11924543585797118
21,391.3745601980384,0.28734300973808696,5.554516997183338e-05,0.12574823834880894,-170.29166666666666,0.11924543493081635
22,166.81005372000593,0.3191008857223584,3.403130592111961e-05,0.12754752629615015,-180.25,0.11924543141313372
23,71.09709432312431,0.3404079231701324,2.08502338418284e-05,0.129793360777287,-190.20833333333331,0.11924542761910453
24,30.30271082866396,0.36060455868660085,1.2774480423013536e-05,0.13235229077575103,-200.16666666666666,0.1192453929935989
25,12.91549665014884,0.38936444437987205,7.826643639390738e-06,0.13490231858405655,-210.125,0.1192454382951507
26,5.50478980785497,0.4328321506275459,4.79521269199025e-06,0.13713619324828358,-220.08333333333334,0.11924543521472691
27,2.346228848142263,0.46298259581846296,2.9379215179412907e-06,0.1388925096931709,-230.04166666666666,0.11924543705391914
28,1.0,0.5144839240083162,1.8000000000000016e-06,0.14016322281522195,-240.0,0.11924543747266766
