,Kmax,likelihood_Kmax,Ku,likelihood_Ku,Vhalf,likelihood_Vhalf
0,100000000.0,0.007960065423849173,1.79e-05,0.007960067224582437,-1.147,0.007960020905073039
1,100000000.0,0.007960065388934692,1.8000000000000017e-05,0.007960237932588933,-1.0,0.007960247426744586
2,37926901.90732246,0.03916812296929273,3.198858316873192e-05,0.010802450517886399,-11.47368421052633,0.0080949315317366
3,14384498.882876601,0.06862695734525665,5.6848302952382116e-05,0.015665669788742634,-21.94736842105266,0.008160927924796441
4,5455594.781168515,0.0899723410634753,0.00010102759261075233,0.020007296400047916,-32.42105263157896,0.008177009962534502
5,2069138.0811147902,0.11646918302810365,0.0001795405304758786,0.02338565990594577,-42.89473684210526,0.008182819406753382
6,784759.9703514606,0.15998994328205432,0.00031906928840477137,0.025720810170331485,-53.36842105263159,0.008194463826445179
7,297635.1441631313,0.2192745496486832,0.0005670319149291183,0.027197547662650513,-63.84210526315792,0.008238598942630912
8,112883.78916846884,0.27399392388099686,0.0010076970872241893,0.028091293068357538,-74.31578947368422,0.008352176849635958
9,42813.32398719396,0.3099470981951612,0.0017908223379755476,0.028617884208698985,-84.78947368421053,0.008465289510174192
10,16237.76739188721,0.33341636957345,0.003182548294375205,0.028926890086017627,-95.26315789473685,0.008508758007539764
11,6158.48211066026,0.35848364407593303,0.005655845044618171,0.029110370286311894,-105.73684210526316,0.008519575498706172
12,2335.7214690901214,0.3984840191962242,0.01005124831106825,0.02922047800179039,-116.21052631578948,0.00852197605313063
13,885.8667904100823,0.4559906168909166,0.017862510697121258,0.029285546128491966,-126.6842105263158,0.008522493761226064
14,335.9818286283781,0.5132297034247395,0.03174424494651258,0.029322350177715593,-137.1578947368421,0.02555790993498125
15,127.42749857031335,0.5526383234711377,0.05641407886667304,0.029342144025607086,-147.63157894736844,0.00852262888796577
16,48.32930238571752,0.5774053974068137,0.10025591409522058,0.029352586327756478,-158.10526315789474,0.008522637973800748
17,18.329807108324356,0.6010595101766589,0.17816914701067796,0.029358191272317077,-168.57894736842104,0.00852263458018881
18,6.951927961775605,0.637557140568354,0.3166321431807273,0.029361266653328593,-179.05263157894737,0.008522635550035879
19,2.636650898730358,0.692573271387805,0.5627007581128066,0.0293629762400934,-189.5263157894737,0.008522636883625749
20,1.0,0.7514550105159251,1.0,0.029363936781073754,-200.0,0.00852263621962145
