,Kmax,likelihood_Kmax,Ku,likelihood_Ku,Vhalf,likelihood_Vhalf
0,46460.0,4.5845933133211966e-08,0.0007927,3.7778682081875285e-08,-100.0,4.4822659998911895e-08
1,112883.78916846884,0.020910826071210715,0.0010076970872241893,0.000562323058678692,-95.26315789473685,5.724854820211016e-05
2,297635.1441631313,0.02920327744681705,0.0017908223379755476,0.0016713336044783273,-84.78947368421053,0.00041429467088602664
3,784759.9703514606,0.03081165491883382,0.003182548294375205,0.0024522712228015366,-74.31578947368422,0.0012962887593577384
4,2069138.0811147902,0.03137500225816385,0.005655845044618171,0.002978790283116149,-63.84210526315792,0.0021543014711721932
5,5455594.781168515,0.031583087449093,0.01005124831106825,0.0033062804332366414,-53.36842105263159,0.002493664243878338
6,14384498.882876601,0.031661299081706215,0.017862510697121258,0.0034880935130231334,-42.89473684210526,0.0025828467949860555
7,37926901.90732246,0.0316908146681132,0.03174424494651258,0.00357622599837573,-32.42105263157896,0.0026179526845221584
8,100000000.0,0.04702630754915736,0.05641407886667304,0.003613145945104162,-21.94736842105266,0.0026968443938406206
9,42813.32398719396,0.0008923425150625856,0.10025591409522058,0.003627350804234426,-11.47368421052633,0.0030402232539719115
10,16237.76739188721,0.01521252239379056,0.17816914701067796,0.0036330872098371595,-1.0,0.004433958274112911
11,6158.48211066026,0.04006815414547092,0.3166321431807273,0.003635681567157849,-105.73684210526316,3.3441283828713225e-05
12,2335.7214690901214,0.08013780129468576,0.5627007581128066,0.0036369076430724004,-116.21052631578948,5.365295885030226e-05
13,885.8667904100823,0.1378788841159613,1.0,0.003637566547490257,-126.6842105263158,5.800641375786185e-05
14,335.9818286283781,0.19561368584562744,0.0005670319149291183,0.0008858416959885256,-137.1578947368421,5.895177168953126e-05
15,127.42749857031335,0.23561224070975506,0.00031906928840477137,0.002755890879495802,-147.63157894736844,5.9146860820464165e-05
16,48.32930238571752,0.26070686154581996,0.0001795405304758786,0.00479375940602525,-158.10526315789474,5.91927955393021e-05
17,18.329807108324356,0.28448543755241323,0.00010102759261075233,0.0070760419308736585,-168.57894736842104,5.920132596625218e-05
18,6.951927961775605,0.32102800650997115,5.6848302952382116e-05,0.009956569018719658,-179.05263157894737,5.920109131738347e-05
19,2.636650898730358,0.37606069672959197,3.198858316873192e-05,0.013383377929267568,-189.5263157894737,5.920325702646747e-05
20,1.0,0.43494873250904,1.8000000000000017e-05,0.01727692811372147,-200.0,5.920210966094944e-05
