,Kmax,error_Kmax,Ku,error_Ku,Vhalf,error_Vhalf,Kt,error_Kt
0,1.0,0.920809582566714,1.8000000000000016e-06,1.1650217978958577,-240.0,6.45342724594007e-07,1e-05,0.03390329804963164
1,2.346228848142263,0.6263856605553341,2.9379215179412907e-06,1.1133237975972314,-230.04166666666666,8.575344351598322e-07,3.0302710828663992e-05,0.004976093877637667
2,5.50478980785497,0.2501698501360534,4.79521269199025e-06,1.037244869605697,-220.08333333333334,7.720595058941106e-07,9.182542835656282e-05,0.034191102446366535
3,12.91549665014884,0.09234762518127486,7.826643639390738e-06,0.9317993263303753,-210.125,6.074848815089337e-07,0.0002782559402207126,0.060134372843170934
4,30.30271082866396,0.3151482938190049,1.2774480423013536e-05,0.797968024052558,-200.16666666666666,6.806471998128269e-07,0.0008431909292866251,0.07184198615027505
5,71.09709432312431,0.44297392305190425,2.08502338418284e-05,0.6469624938793874,-190.20833333333331,7.046806233809923e-07,0.002555097090352507,0.07642945063175262
6,166.81005372000593,0.5621356814911845,3.403130592111961e-05,0.49749502856705285,-180.25,7.116736424268666e-07,0.007742636826811269,0.07922289497629745
7,391.3745601980384,0.7477366306269946,5.554516997183338e-05,0.3643297003183614,-170.29166666666666,6.279946683469074e-07,0.023462288481422625,0.08106060787232475
8,918.2542835656282,1.0447406309704512,9.065963893219754e-05,0.2512184057415267,-160.33333333333331,6.662401442999534e-07,0.07109709432312432,0.08181346296164782
9,2154.4346900318824,1.4206980768266606,0.0001479727244598283,0.15534772576944075,-150.375,6.460064485349465e-07,0.21544346900318823,0.08207148289183205
10,5054.796821191236,1.7614757890576536,0.0002415179173660704,0.07406142442836021,-140.41666666666666,9.023188980976374e-07,0.6528521141127848,0.08215755126830482
11,11859.710123376683,1.9829248584344157,0.00039420038133230193,0.006643013097107715,-130.45833333333331,2.312883514843823e-06,1.9783188827841622,0.0821856086538439
12,27825.59402207126,2.109349468591949,0.0006434054348315729,0.04852937707445959,-120.5,9.095917888525854e-06,5.994842503189409,0.08219511230978666
13,65285.21141127848,2.2265058373926685,0.001050152595417805,0.09312459263110073,-110.54166666666666,3.701117501156475e-05,18.16599788375325,0.08219805510315056
14,153174.04637020797,2.408941252530388,0.0017140366151110321,0.12697677082856362,-100.58333333333331,0.00015444393373886277,55.04789807854968,0.0821992496699796
15,359381.36638046254,2.702384678460392,0.002797613918929973,0.15077137891158418,-90.625,0.0005834195131756218,166.81005372000558,0.08219990727081516
16,843190.9292866251,3.0773646302120734,0.0045662056285091235,0.1665378171054552,-80.66666666666666,0.0016334494026586186,505.47968211912354,0.08219951482914753
17,1978318.8827841622,3.4209549694250128,0.007452863206300876,0.1765123031335391,-70.70833333333331,0.00282445175630471,1531.7404637020798,0.08219945590782055
18,4641588.833612773,3.6462985869466347,0.012164403991146804,0.18264101248282877,-60.75,0.0035802871757626307,4641.588833612773,0.08219984974718379
19,10890229.622637283,3.774340998261652,0.019854480132511714,0.18631069881601214,-50.79166666666666,0.004555174601408214,14065.272421052336,0.08219962071997265
20,25550970.903525017,3.8902996572899133,0.032406058004913314,0.1883338120101185,-40.833333333333314,0.006648963683188806,42621.588290153246,0.08219950264470005
21,59948425.03189409,4.069196242355955,0.052892475069048976,0.18920333352762975,-30.875,0.009010032528455059,129154.96650148826,0.08219979463628617
22,140652724.21052334,4.357754200429121,0.08632996702362894,0.18943963477132514,-20.916666666666657,0.010163291035912592,391374.5601980376,0.08219995239015605
23,330003479.1125275,4.728656724529104,0.1409059265343785,0.1894992366881565,-10.958333333333314,0.010555797622004025,1185971.0123376658,0.0822022999418916
24,774263682.6811278,5.068057265451883,0.2299836408726694,0.18952435574368937,-1.0,0.010887394452816857,3593813.6638046256,0.08220034812974189
25,1816599788.3753285,5.281246041183769,0.37537438183016497,0.1895216925169379,-0.75,0.010900018940766488,10890229.622637283,0.08219987971204683
26,4262158829.015325,5.374302430586898,0.6126780409237506,0.18950420255208583,-0.5,0.01091320224307227,33000347.911252752,0.08221692632331218
27,10000000000.0,5.408661799864603,1.0,0.18948785634672796,-0.25,0.010926500394878453,100000000.0,0.08220137992587538
